"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C24A",22.593,0.496,0.29,0.04,99.7,0.002,3.917,0.844,66.952,41.189,34.384,21.154,12.387,39.578,9.418,268.372,254.089,11055.536,421.068,11114.203,188.899,1089.06,7101.326,1978.767,453.827,750.053,882.915,132.823,415.141,4624.399,235.608,22.897,4.44,0.065,53.162,0.569,3.855,0.653,0.765,0.997,2.252,39.163,124.603,22.466,15.02,5.058,10.278,9.216,13.959,0,0,0,23.112,0,0,0,0,25385.547,0,67057.106
"DOM_C24B",5.22,0.172,0.024,0.002,8.475,0,0.858,0.049,117.206,25.433,13.227,21.234,3.523,156.602,20.227,101.769,54.982,879.909,4638.914,2670.495,262.802,1483.459,1489.688,552.43,62.139,190.153,704.758,35.275,200.535,572.282,114.569,6.56,1.226,0.057,7.897,0.05,6.926,1.187,0.523,0.861,1.644,9.442,17.289,4.098,4.92,0.257,7.805,3.077,7.536,0,55.787,0,0,33.078,0,0,0,18376.374,0,32933.004
"DOM_C25",404.776,9.433,7.113,0.243,257.323,0.007,43.522,7.633,3485.914,846.629,492.936,262.214,85.617,766.251,233.475,1190.485,680.744,2103.932,664.875,16607.877,710.389,2695.632,15673.916,4704.6,1194.212,1392.126,3913.996,560.3,502.531,16566.852,2272.766,247.34,29.537,9.91,303.983,12.058,304.686,37.74,87.954,108.379,51.597,437.996,821.336,740.755,793.406,79.14,404.53,112.964,261.046,0,5969.043,0.176,90.312,8731.917,818.198,0,40.36,25599.461,0,124432.143
"DOM_C26",35.222,0.714,1.282,0.01,14.71,0,4.012,0.407,130.793,69.839,11.126,35.288,10.658,51.975,30.109,67.593,48.509,61.334,26.721,174.753,1427.15,586.563,704.695,220.53,53.633,64.006,343.031,172.152,55.654,500.435,437.257,55.081,8.47,8.867,66.449,10.099,43.594,49.108,228.919,436.783,85.221,27.57,317.826,181.577,120.351,35.735,353.744,48.213,59.709,0,4458.271,0.455,169.764,6118.546,467.288,0,127.193,11539.539,0,30358.532
"DOM_C27",95.68,1.597,3.226,0.03,33.03,0.001,13.307,1.35,385.887,155.559,32.746,99.271,23.069,136.527,62.379,259.616,126.937,178.187,88.2,596.134,641.067,4238.373,2364.829,1235.372,109.805,237.382,750.15,998.526,207.992,2925.825,1127.135,185.501,25.305,17.351,127.002,11.7,118.536,55.711,232.999,180.557,60.312,72.355,463.689,351.531,208.199,38.168,300.13,95.533,120.403,0,4840.978,0.266,109.904,4483.286,345.755,0,96.421,25501.34,0,55172.123
"DOM_C28",348.437,13.021,12.731,0.292,312.879,0.009,69.813,8.787,1329.435,444.956,158.2,288.866,129.636,407.652,153.239,544.277,604.831,743.281,255.18,3019.135,440.65,1613.287,16581.706,2448.872,597.439,622.515,2372.456,1192.705,498.057,5049.054,2118.398,419.609,47.143,47.666,352.062,29.905,158.248,76.817,153.802,290.58,148.173,122.76,772.121,673.403,424.205,68.794,480.224,131.613,142.991,0,3627.296,0.549,275.303,27576.121,2411.913,0,55.196,78552.49,0,159418.779
"DOM_C29",74.323,4.355,2.198,0.028,33.654,0.002,10.163,1.055,373.058,123.477,31.808,55.035,16.643,93.288,52.112,310.767,95.35,112.899,53.37,571.892,96.22,278.226,1385.337,7928.336,64.68,158.63,347.196,157.015,122.974,956.339,2996.501,774.604,18.569,12.433,166.048,21.113,47.779,23.559,39.583,89.753,57.578,47.035,256.673,375.012,139.685,24.637,139.753,41.539,44.321,0,15333.339,0.575,287.807,8270.198,657.107,0,91.879,32956.652,0,76424.165
"DOM_C301",0.164,0.012,2.609,0,1.803,0,0.112,0,0.883,0.134,0.053,0.056,0.028,0.117,0.034,0.312,0.069,0.239,0.17,2.669,1.013,1.39,22.129,10.42,1808.177,192.114,56.312,0.518,0.486,2.407,7.901,15.11,148.246,15.101,30.25,0.154,0.177,0.033,0.008,0.035,0.335,0.085,1.659,3.762,90.166,0.257,0.475,1.282,2.193,0,598.589,0,0,2648.379,276.594,0,0,6733.928,0,12679.152
"DOM_C302T309",0.707,0.385,2.833,0.002,0.531,0,0.123,0.032,7.963,0.941,0.516,0.232,0.032,0.793,0.137,1.599,1.05,1.883,0.89,21.733,4.422,14.373,54.732,258.675,190.663,3473.582,213.912,1.911,1.633,17.066,139.817,254.088,23.355,88.961,36.097,0.791,0.645,0.046,0.098,0.515,0.773,0.468,7.799,29.584,175.841,1.038,25.51,2.039,9.708,0,1637.111,0,0,4437.272,449.708,0,0,13241.045,0,24835.657
"DOM_C31T33",452.179,8.938,17.131,0.088,135.975,0.004,46.392,3.603,1178.024,887.624,364.067,302.621,93.697,401.25,195.223,496.339,342.692,496.025,170.919,1114.382,263.426,475.483,1713.96,571.54,141.262,211.43,3994.16,1040.661,422.571,2542.223,1590.22,575.348,81.914,110.585,440.456,38.645,345.861,77.959,165.306,243.594,234.486,163.69,890.087,747.386,511.77,238.639,2838.355,370.443,315.147,0,12872.588,0.216,147.784,15631.276,793.157,0,643.077,24835.505,0,82987.381
