"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C23",6.673,0.799,0.296,1.465,83.018,23.977,94.237,23.079,108.244,4.889,2.929,4.457,66.908,28.734,3.809,13.324,164.012,2.35,2.88,8.958,95.076,40.235,13.924,24.885,3.048,3.575,28.508,18.609,9.813,1295.54,91.93,3.892,4.303,6.858,5.194,1.621,89.714,16.698,67.152,32.676,12.456,53.79,25.832,16.561,39.711,15.859,8.748,6.98,9.247,0,349.652,0.017,2.247,162.126,135.508,4.758,0,0,0,3341.781
"IMP_C24A",7.4,1.823,0.619,16.007,1251.399,103.922,48.281,111.127,41.086,10.258,7.226,11.293,200.208,24.343,1.259,55.625,61.666,271.598,42.616,1124.435,22.24,164.951,318.91,399.255,44.333,97.144,193.089,48.264,77.621,2327.538,129.403,13.861,10.397,11.777,12.915,0.559,16.059,1.073,0.753,0.511,3.125,34.188,26.567,9.047,18.132,5.077,0.87,3.737,4.02,0,42.331,0.001,5.18,18.016,8.448,0.94,0,0,0,7462.522
"IMP_C24B",3.995,1.202,0.376,1.281,182.621,31.277,19.668,16.263,108.826,19.65,4.548,18.501,76.431,128.008,4.556,34.675,20.877,33.128,572.515,401.133,45.89,327.677,100.013,166.554,9.382,36.891,296.433,20.115,52.366,458.632,105.765,5.793,3.868,2.665,4.548,0.754,70.503,6.081,2.358,1.899,14.508,17.427,12.774,8.733,26.541,13.001,10.327,9.276,9.886,0,367.613,0.01,4.541,102.933,87.423,1.298,0,0,0,4084.005
"IMP_C25",10.12,2.614,0.711,8.613,291.559,40.771,43.345,87.681,178.609,12.889,8.856,10.74,85.76,35.31,2.788,20.201,14.586,5.615,7.037,153.907,11.548,39.185,65.212,84.211,10.862,17.547,77.896,17.022,9.37,757.133,99.263,6.824,4.018,4.416,5.936,0.539,79.628,4.653,7.001,3.454,3.765,31.022,15.455,18.926,73.048,6.952,2.954,4.115,9.057,0,606.97,0.007,8.764,829.212,684.617,8.848,0,0,0,4631.139
"IMP_C26",18.743,8.825,5.17,14.37,1091.692,105.979,110.862,215.414,204.238,35.088,6.143,83.049,703.68,166.375,18.818,49.368,34.567,2.984,10.269,124.047,3817.65,1371.3,476.146,577.293,91.591,111.249,510.295,437.299,163.579,1875.233,2560.234,74.679,80.795,256.995,136.844,56.777,852.993,662.856,2749.337,1342.908,420.523,145.274,816.87,508.455,1218.209,411.048,281.438,200.918,168.666,0,4690.714,0.623,67.766,5733.129,4663.71,46.007,0,0,0,40589.083
"IMP_C27",5.555,0.803,1.069,3.828,89.371,31.803,51,61.082,33.949,4.679,1.154,10.177,36.69,15.271,1.926,9.107,6.529,1.112,3.849,21.399,51.64,410.532,60.641,137.866,5.722,17.611,45.445,199.34,13.73,832,239.772,21.001,12.51,12.713,9.792,1.78,115.004,17.863,81.286,24.781,9.572,26.151,47.652,39.422,96.06,14.797,8.222,18.096,16.706,0,1271.963,0.007,1.025,1087.092,901.65,21.837,0,0,0,6261.636
"IMP_C28",11.388,7.178,2.19,22.403,729.355,105.579,133.125,206.563,99.351,12.39,3.867,21.995,231.885,27.165,3.232,14.322,25.061,2.399,3.397,26.369,18.613,50.032,158.247,80.314,11.315,15.101,45.168,68.672,20.826,356.551,157.202,15.016,4.91,11.973,9.808,1.924,35.42,10.748,17.652,10.343,20.262,7.856,24.969,43.196,58.188,9.971,6.525,7.018,7.129,0,721.532,0.105,2.111,4547.13,3758.195,9.328,0,0,0,12012.562
"IMP_C29",2.377,4.231,0.456,0.79,51.079,14.975,18.872,17.161,15.007,1.909,0.641,1.908,24.613,5.48,0.805,3.975,4.331,0.473,2.052,5.252,4.743,10.888,10.476,790.499,0.96,7.954,7.978,8.643,5.417,52.637,760.739,87.061,10.754,28.158,11.316,1.719,12.479,2.411,4.653,3.19,5.015,3.905,8.489,23.88,21.147,4.186,2.016,2.639,1.984,0,3691.666,0.015,3.261,2379.822,1991.521,37.538,0,0,0,10176.147
"IMP_C301",0.096,0.037,1.744,0.049,13.55,0.773,1.014,0.338,0.628,0.056,0.021,0.074,0.798,0.136,0.013,0.077,0.065,0.016,0.025,0.309,0.104,0.19,0.664,1.394,95.104,13.797,1.894,0.3,0.118,1.584,2.581,3.097,134.85,53.376,3.858,0.051,0.563,0.036,0.059,0.036,0.217,0.114,0.24,1.165,51.24,0.16,0.034,0.301,0.205,0,120.613,0,0.056,440.488,363.518,0.102,0,0,0,1311.928
"IMP_C302T309",0.469,2.347,6.472,1.486,14.223,5.667,3.065,8.245,8.455,0.502,0.225,0.329,1.646,1.131,0.083,0.786,0.618,0.149,0.38,4.632,1.265,4.543,5.02,100.16,35.461,804.764,23.979,1.505,0.742,18.602,143.701,172.57,72.93,1071.43,15.688,0.814,4.285,0.182,0.352,0.447,1.052,1.15,3.206,32.397,341.924,1.914,2.653,1.56,2.115,0,648.676,0.003,0.38,1460.611,1213.994,0.712,0,0,0,6251.696
"IMP_C31T33",11.829,6.185,5.331,3.581,407.206,38.661,58.832,93.676,110.558,129.924,6.109,30.059,134.307,47.406,11.3,13.604,12.068,1.589,3.809,16.684,241.062,97.845,38.636,55.461,10.52,24.184,670.877,62.306,41.381,473.773,399.44,43.162,21.968,82.287,35.334,13.355,567.461,76.113,189.895,100.573,184.507,60.107,154.73,129.062,337.923,197.129,150.411,115.846,102.694,0,4560.081,0.164,69.287,1741.924,1276.997,176.288,0,0,0,13645.5
"IMP_D",0.299,0.026,0.022,0.052,1.909,0.62,2.65,0.786,1.12,0.236,0.048,0.192,6.718,1.151,0.938,0.264,0.901,0.092,0.174,0.277,0.306,0.624,0.226,0.362,0.032,0.112,0.461,0.67,0.138,4.271,1.38,0.303,0.172,0.618,0.116,0.031,1.313,0.231,0.541,0.229,0.411,0.291,0.518,0.3,1.151,0.209,1.102,0.133,0.162,0,14.222,0.004,1.166,6.958,3.025,10.36,0,0,0,70.621
"IMP_E",0.222,0.01,0.01,0.028,1.054,0.428,1.541,0.398,1.21,0.227,0.036,0.153,1.932,1.03,0.124,0.313,0.594,0.112,0.195,0.383,0.109,0.228,0.158,0.246,0.028,0.137,0.287,0.199,0.081,2.924,0.551,0.083,0.079,0.209,0.05,0.009,1.823,0.082,0.104,0.066,0.122,0.161,0.149,0.131,0.363,0.079,0.139,0.048,0.076,0,14.797,0.002,0.253,2.262,1.273,3.783,0,0,0,41.089
"IMP_F",1.012,0.132,0.089,0.571,13.58,32.75,25.526,9.381,6.694,1.271,0.346,0.873,37.532,6.195,0.562,1.161,8.148,4.219,15.584,1.784,0.689,1.753,0.84,1.404,0.125,0.327,2.7,4.158,0.638,33.424,7.443,1.464,0.901,1.957,0.667,0.158,7.567,0.811,2,0.886,7.115,2.729,1.709,1.711,3.465,0.841,0.858,0.597,0.673,0,57.301,0.011,1.667,26.95,10.211,77.212,0,0,0,430.374
"IMP_G",145.375,10.735,9.485,19.895,767.419,390.605,534.671,248.59,723.984,254.617,22.19,104.789,1589.432,644.733,218.025,199.865,189.29,67.582,165.211,186.489,481.444,270.139,146.429,301.546,34.514,160.755,359.099,166.334,66.337,1422.678,753.256,134.424,103.434,349.463,50.72,14.988,830.815,132.226,355.62,177.574,115.84,72.95,188.851,141.189,446.026,124.636,296.657,69.09,87.137,0,8867.541,0.694,230.388,2676.358,2195.311,1046.977,0,0,0,29364.421
