"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C27",0.134,0,0.282,0,0.016,0.004,0.053,0.008,0.393,0.026,0.01,0.397,0.002,0.028,0.16,0.176,0.199,0.002,0.003,0.673,20.509,2.544,0.63,1.937,0.242,0.495,3.471,9.27,0.406,10.106,2.371,0.707,0.225,7.183,0.669,0.037,1.256,0.111,0.554,2.793,0.994,0.55,3.044,2.072,1.251,0.207,1.082,17.513,0.322,0,42.41,0.003,0.056,52.962,6.432,0.253,0,0,0,197.231
"IMP_C28",0.349,0,0.825,0,0.117,0.016,0.19,0.035,1.267,0.076,0.038,0.921,0.012,0.065,0.347,0.365,0.738,0.005,0.005,1.562,8.932,0.524,2.58,2.033,0.738,0.701,6.376,6.553,0.962,8.606,3.14,1.06,0.258,14.969,1.266,0.075,1.033,0.145,0.261,3.55,2.674,0.654,4.038,4.51,1.753,0.289,1.448,15.99,0.273,0,16.545,0.006,0.149,236.883,29.134,0.104,0,0,0,385.143
"IMP_C29",0.109,0,0.16,0,0.017,0.003,0.031,0.008,0.412,0.025,0.009,0.366,0.002,0.02,0.225,0.179,0.134,0.001,0.002,0.384,2.614,0.12,0.186,10.898,0.087,0.261,0.956,1.259,0.281,1.993,5.894,2.368,0.22,9.062,0.926,0.054,0.588,0.101,0.162,2.779,2.427,0.489,3.183,2.19,1.245,0.192,0.879,10.928,0.135,0,94.582,0.006,0.161,89.143,10.042,0.432,0,0,0,258.931
"IMP_C301",0.002,0,0.01,0,0,0,0,0,0.005,0,0,0.003,0,0,0.002,0.001,0.002,0,0,0.009,0.027,0.001,0.003,0.006,0.083,0.01,0.02,0.02,0.003,0.027,0.011,0.008,0.041,0.414,0.01,0,0.006,0.001,0.001,0.011,0.007,0.003,0.014,0.014,0.018,0.001,0.005,0.072,0.001,0,0.654,0,0.001,4.494,0.561,0.001,0,0,0,6.582
"IMP_C302T309",0.013,0,0.521,0,0.003,0,0.004,0.001,0.055,0.003,0.001,0.039,0,0.003,0.028,0.019,0.013,0,0,0.083,0.351,0.021,0.03,0.678,0.657,10.481,1.957,0.189,0.037,0.304,0.641,2.082,0.463,105.215,0.421,0.01,0.088,0.01,0.02,0.35,0.235,0.094,0.435,0.933,1.672,0.034,0.238,1.911,0.054,0,17.598,0.001,0.025,80.487,9.973,0.008,0,0,0,238.491
"IMP_C31T33",0.626,0,1.421,0,0.059,0.008,0.164,0.016,1.154,0.133,0.066,1.084,0.011,0.077,0.421,0.305,0.491,0.005,0.004,0.699,5.309,0.145,0.209,0.468,0.134,0.264,5.821,7.463,1.036,3.759,2.344,2.172,0.802,68.539,1.912,0.103,2.316,0.126,0.294,3.129,2.538,0.761,3.274,4.013,1.841,0.634,4.611,34.15,0.481,0,64.892,0.004,3.341,53.217,6.451,2.039,0,0,0,295.337
"IMP_D",0.047,0,0.076,0,0.015,0.001,0.024,0.006,0.19,0.01,0.004,0.161,0.003,0.01,0.083,0.035,0.083,0.001,0,0.099,0.523,0.02,0.022,0.056,0.015,0.027,0.197,0.831,0.123,0.817,0.776,0.212,0.066,3.393,0.4,0.029,0.512,0.065,0.101,1.983,1.597,0.42,2.083,0.949,0.584,0.115,0.423,6.73,0.081,0,1.647,0.003,0.14,1.76,0.031,0.116,0,0,0,27.694
"IMP_E",0.052,0,0.05,0,0.003,0,0.006,0.001,0.211,0.006,0.002,0.063,0.001,0.006,0.035,0.02,0.039,0,0,0.035,0.188,0.007,0.008,0.021,0.006,0.015,0.067,0.277,0.052,0.347,0.317,0.066,0.02,0.869,0.175,0.011,0.513,0.022,0.032,0.472,0.522,0.199,0.677,0.442,0.258,0.059,0.198,3.037,0.034,0,1.93,0.002,0.081,0.422,0.022,0.041,0,0,0,11.94
"IMP_F",0.097,0,0.124,0,0.019,0.002,0.055,0.01,0.364,0.02,0.009,0.235,0.003,0.021,0.133,0.089,0.398,0.001,0.001,0.173,0.99,0.039,0.043,0.117,0.031,0.05,0.377,1.196,0.209,3.011,1.057,0.32,0.124,4.972,0.543,0.036,0.666,0.084,0.119,1.897,1.602,0.683,2.808,1.152,0.943,0.147,0.55,8.293,0.108,0,2.425,0.005,0.243,2.248,0.108,0.712,0,0,0,39.659
"IMP_G",5.344,0,11.401,0,0.136,0.023,0.861,0.049,25.021,2.463,0.361,12.924,0.065,1.418,5.987,5.626,7.635,0.051,0.043,7.399,86.974,1.683,1.946,5.757,1.135,2.576,11.41,15.069,3.1,38.07,35.59,6.108,3.841,81.093,7.792,0.48,40.355,2.623,2.115,23.893,15.789,5.523,35.67,17.996,6.909,2.268,13.866,165.531,2.299,0,316.461,0.117,10.458,111.76,12.739,11.996,0,0,0,1187.802
