"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C21",54.323,0.432,0.476,0.058,0.778,0.209,1.054,0.29,23.505,8.591,4.364,5.685,2.275,33.949,44.729,45.791,6.933,3.05,1.338,4.45,2.961,9.383,3.943,17.962,0.877,0.59,9.085,2.728,6.125,23.21,27.406,6.794,0.21,0.174,2.355,0.342,2.66,1.603,0.915,2.419,0.563,2.194,42.105,5.441,10.7,3.996,733.067,3.128,8.674,0,1880.968,0.008,484.952,14.036,6.404,8.594,0,0,0,3568.849
"IMP_C22",52.96,3.312,2.101,0.302,3.814,0.514,3.52,1.124,256.011,65.68,21.637,33.849,2.625,36.014,9.173,343.083,28.876,8.975,5.895,49.125,29.032,162.328,70.527,599.691,6.046,15.826,82.099,9.429,27.983,534.602,507.973,235.413,1.309,0.722,23.377,3.346,12.384,5.899,4.997,5.27,3.014,19.247,47.901,35.15,7.365,7.24,43.166,6.924,20.518,0,248.98,0.003,3.047,43.045,10.646,1.674,0,0,0,3764.764
"IMP_C23",12.699,0.572,0.147,0.042,1.027,0.264,2.106,0.342,33.287,6.417,5.502,1.65,0.819,7.737,1.37,17.18,144.695,15.549,2.642,9.851,6.148,21.624,6.721,52.288,1.791,1.126,9.932,5.422,4.491,1013.554,34.553,8.196,0.39,0.066,3.08,0.276,4.693,0.481,1.038,1.506,0.558,23.224,12.322,4.316,1.946,2.804,7.958,1.558,4.929,0,211.162,0.001,0.992,15.495,4.043,1.169,0,0,0,1733.749
"IMP_C24A",3.441,0.545,0.094,0.238,8.538,0.528,0.897,1.012,4.662,1.152,4.608,1.15,0.809,1.391,0.149,16.889,23.334,925.389,22.317,631.733,14.592,160.499,272.641,635.815,31.974,40.355,50.311,14.214,44.683,742.821,42.245,10.945,0.451,0.042,6.559,0.113,0.273,0.071,0.135,0.132,0.138,5.417,17.725,1.61,1.035,0.824,0.945,0.99,2.953,0,1.929,0,2.375,2.449,0.587,0.225,0,0,0,3756.948
"IMP_C24B",1.419,0.286,0.013,0.016,1.109,0.132,0.303,0.095,12.308,1.186,2.722,1.779,0.347,8.169,0.487,9.955,7.672,112.309,362.805,229.146,30.568,329.174,86.439,268.161,6.645,15.46,57.608,5.691,33.315,140.044,31.693,4.464,0.181,0.016,1.494,0.018,0.748,0.253,0.143,0.169,0.155,2.052,3.685,0.557,0.541,0.098,1.332,0.525,2.536,0,26.88,0,0.019,11.01,2.708,0.324,0,0,0,1816.964
"IMP_C25",27.913,4.352,0.903,0.63,9.625,1.009,4.234,3.972,107.248,15.614,28.635,6.119,2.434,13.554,1.737,36.971,27.171,78.694,15.581,410.618,25.882,178.101,266.149,646.835,37.06,32.98,97.713,25.019,19.198,1165.148,179.902,42.475,1.103,0.371,15.429,0.846,8.989,1.9,6.217,5.566,1.135,25.524,49.334,23.369,22.72,5.346,15.317,5.025,17.863,0,374.35,0.002,7.209,249.706,60.412,2.086,0,0,0,4413.295
"IMP_C26",5.767,0.921,0.403,0.073,2.182,0.181,0.832,0.65,9.117,2.849,1.687,3.153,1.227,5.082,0.918,7.947,4.591,4.914,2.456,21.296,634.191,363.256,107.746,254.105,16.991,12.284,56.216,39.845,8.377,177.27,281.414,29.323,1.35,1.761,20.297,5.224,6.517,17.458,195.547,151.66,8.935,6.336,144.64,45.459,22.043,18.981,123.652,13.979,55.525,0,1334.964,0.012,1.46,1444.495,346.705,11.213,0,0,0,6035.475
"IMP_C27",8.586,0.729,0.589,0.127,1.476,0.351,2.167,1.2,12.869,3.352,2.256,3.249,0.629,3.74,0.611,9.972,6.001,8.733,3.892,26.659,68.729,763.373,102.836,429.297,8.305,14.027,54.144,118.073,10.535,515.15,179.618,53.532,1.489,0.761,10.96,1.271,6.714,3.914,44.15,21.12,1.604,7.754,63.431,23.816,12.576,5.337,24.862,9.639,23.464,0,2490.492,0.005,1.134,359.836,91.527,5.324,0,0,0,5625.988
"IMP_C28",17.733,5.576,1.293,0.763,11.39,1.272,6.198,4.432,30.713,7.49,7.122,6.02,3.232,6.889,1.001,16.641,23.647,21.043,4.971,46.698,24.417,114.142,303.029,310.927,18.233,13.551,67.976,49.215,17.126,299.971,143.783,46.249,0.693,0.742,13.005,1.584,3.278,2.717,10.741,11.985,3.384,4.382,41.983,18.383,9.653,4.348,18.932,4.899,10.149,0,843.602,0.01,3.178,3843.383,923.801,2.192,0,0,0,7409.767
"IMP_C29",4.291,2.415,0.286,0.06,1.187,0.192,0.956,0.513,9.951,4.304,1.73,1.361,0.432,1.798,0.335,8.62,5.328,5.077,1.814,13.454,14.355,45.963,30.784,1869.707,2.541,5.659,14.147,10.107,5.369,81.678,369.318,163.642,1.046,1.051,10.776,1.134,1.455,1.107,6.015,6.516,1.321,2.501,16.535,9.858,3.776,2.074,7.426,2.191,4.173,0,2113.832,0.017,0.639,2928.182,706.031,9.1,0,0,0,8514.128
"IMP_C301",0.031,0.006,0.136,0.001,0.034,0.002,0.008,0.003,0.077,0.018,0.018,0.006,0.003,0.01,0.001,0.025,0.021,0.069,0.011,0.257,0.078,0.171,0.314,1.212,21.591,1.823,0.817,0.045,0.025,0.723,0.471,1.249,2.502,0.416,0.667,0.007,0.01,0.004,0.022,0.018,0.006,0.018,0.087,0.066,1.067,0.013,0.032,0.03,0.116,0,10.75,0,0.009,51.128,12.309,0.024,0,0,0,108.553
"IMP_C302T309",0.111,0.207,0.414,0.006,0.033,0.008,0.02,0.023,0.35,0.08,0.05,0.021,0.007,0.053,0.006,0.135,0.078,0.2,0.064,0.772,0.257,1.259,1.201,41.174,6.593,86.216,8.054,0.17,0.118,1.869,13.425,55.024,1.112,6.82,2.249,0.079,0.048,0.022,0.071,0.191,0.054,0.075,0.73,1.07,5.799,0.108,1.333,0.131,1.348,0,135.824,0.001,0.05,413.191,99.515,0.166,0,0,0,887.983
"IMP_C31T33",17.795,2.795,1.621,0.119,3.447,0.307,2.472,1.21,22.239,17.087,8.141,5.2,1.58,6.612,1.472,11.917,8.119,11.005,2.964,15.415,13.504,28.807,19.221,58.655,3.764,3.41,108.713,26.536,14.272,137.986,119.5,68.759,1.881,3.621,17.804,3.177,11.763,3.672,10.426,12.617,7.719,9.043,62.159,25.345,16.188,24.18,183.244,23.218,23.588,0,1005.471,0.003,2.893,445.024,105.621,42.97,0,0,0,2786.273
"IMP_D",42.658,2.483,1.708,0.509,10.732,1.221,8.587,1.12,72.81,13.136,9.915,17.114,10.096,20.053,1.789,24.886,39.011,52.344,14.016,22.539,6.454,25.123,13.191,57.5,2.071,3.025,12.755,450.9,31.632,45.11,317.602,139.516,0.449,0.417,28.354,4.801,43.946,5.579,22.629,12.743,8.543,32.022,38.456,17.735,25.639,28.006,61.824,20.999,26.755,0,442.746,0.002,8.496,12.239,1.425,2.444,0,0,0,2317.854
"IMP_E",3.342,0.077,0.049,0.007,0.121,0.018,0.127,0.036,3.47,0.978,0.501,0.626,0.312,2.275,0.182,3.43,0.921,0.778,0.203,0.839,0.39,1.742,0.717,2.978,0.12,0.123,0.852,2.581,0.538,4.866,5.181,1.688,0.034,0.034,0.639,0.084,1.114,0.22,0.385,0.658,0.22,0.575,1.645,0.998,0.449,0.385,1.596,0.331,0.662,0,24.506,0.001,0.503,2.74,0.606,0.874,0,0,0,79.326
"IMP_F",3.105,0.279,0.092,0.023,0.703,0.05,0.578,0.356,7.112,1.854,1.816,0.922,0.72,1.644,0.265,5.135,7.43,2.684,0.619,5.187,1.552,6.158,4.395,16.443,0.594,0.648,3.373,2.928,1.099,60.773,15.142,6.143,0.172,0.17,1.726,0.211,1.091,0.464,1.12,2.587,0.567,1.986,6.122,1.889,1.176,0.643,2.974,0.588,1.154,0,40.859,0.002,1.258,15.768,3.368,15.047,0,0,0,260.766
"IMP_G",423.693,15.444,8.1,0.811,14.38,2.016,13.095,5.127,577.322,273.09,76.038,94.978,150.851,250.58,33.545,400.582,111.73,165.069,37.826,197.832,177.062,350.037,198.475,853.983,28.043,34.194,177.363,262.164,59.842,931.525,684.694,345.147,9.097,10.673,55.428,9.689,136.254,48.283,66.089,80.953,16.396,39.03,221.611,92.821,46.821,43.139,439.78,37.126,91.376,0,5424.675,0.055,201.911,1625.313,394.46,252.624,0,0,0,16298.244
"IMP_H49",28.037,2.378,0.614,0.12,2.377,0.241,1.99,0.662,49.623,13.971,11.159,8.572,30.834,15.151,1.682,25.701,15.633,34.379,6.033,32.009,15.08,42.277,24.46,82.487,3.188,4.539,18.873,52.098,6.457,141.793,91.663,61.571,1.873,0.869,15.429,3.219,9.379,3.933,5.756,5.715,1.527,4.143,19.405,9.157,4.498,4.171,24.807,3.181,7.34,0,414.197,0.005,50.261,119.622,28.981,333.863,0,0,0,1896.984
"IMP_H50",6.695,12.646,3.323,0.094,5.925,0.185,4.433,0.532,22.509,4.011,6.434,3.426,8.417,4.897,0.545,6.378,6.588,12.143,3.232,7.065,3.924,13.365,5.22,15.583,0.737,1.067,5.977,9.216,1.965,25.805,352.145,140.231,170.32,0.363,200.208,3.898,1.889,1.385,2.054,2.564,0.936,0.728,17.363,19.32,4.72,1.294,6.195,2.281,2.159,0,273.797,0.001,10.664,18.311,4.325,74.895,0,0,0,1514.383
"IMP_H51",5.349,1.919,0.179,0.023,3.483,0.058,0.897,0.339,10.02,2.463,1.844,1.699,0.727,2.166,0.655,3.752,2.998,1.527,0.599,2.329,2.464,9.726,4.458,9.131,0.382,0.918,4.238,3.846,2.718,25.656,142.373,21.361,0.634,24.548,67.467,19.801,3.583,3.279,5.714,11.757,12.48,4.889,49.966,68.748,14.842,5.657,16.246,5.744,6.415,0,820.318,0.001,9.716,11.769,2.784,222.079,0,0,0,1658.734
"IMP_H52",13.123,1.576,0.52,0.069,1.306,0.123,0.98,0.405,23.626,6.031,5.224,4.166,13.391,7.246,0.865,11.779,6.566,11.313,2.443,11.439,7.013,18.607,9.801,36.311,1.278,1.828,8.225,23.174,3.355,55.876,110.476,80.156,8.487,4.715,53.538,2.595,4.559,1.957,3.522,4.188,1.115,1.967,11.98,6.658,2.913,1.808,11.258,1.797,3.514,0,183.511,0.003,40.887,53.773,12.866,19.295,0,0,0,915.199
"IMP_H53",0.232,0.024,0.008,0.001,0.035,0.002,0.017,0.011,0.46,0.115,0.064,0.128,0.029,0.105,0.021,0.175,0.104,0.164,0.034,0.189,0.091,0.265,0.162,0.56,0.021,0.03,0.147,0.28,0.097,0.947,2.959,0.901,0.03,0.078,0.518,0.232,0.146,0.133,0.37,1.467,0.419,0.442,1.124,0.485,0.252,0.12,0.401,0.121,0.16,0,4.344,0,0.286,1.307,0.13,7.644,0,0,0,28.59
"IMP_I",0.686,0.041,0.021,0.001,0.019,0.002,0.013,0.007,1.499,0.176,0.101,0.085,0.025,0.149,0.032,0.248,0.084,0.106,0.025,0.161,0.183,0.317,0.172,0.56,0.023,0.027,0.164,0.158,0.072,0.903,1.544,0.352,0.015,0.012,0.153,0.027,0.562,0.138,0.189,0.399,0.116,0.141,0.764,0.282,0.129,0.105,0.558,0.182,0.13,0,12.58,0.007,0.413,1.355,0.23,1860.194,0,0,0,1886.638
"IMP_J58T60",4.035,0.632,0.164,0.023,0.821,0.123,0.46,0.476,17.506,3.608,2.71,5.406,0.689,3.097,0.92,3.193,2.647,3.261,1.333,3.951,3.31,13.341,4.305,15.391,0.757,1.734,6.342,11.185,4.507,24.718,242.593,33.875,0.857,1.018,11.671,5.349,12.906,156.489,36.575,68.928,19.328,14.027,328.571,31.442,25.129,63.948,38.514,31.596,31.327,0,212.654,0.527,33.205,41.695,0.69,25.358,0,0,0,1608.915
"IMP_J61",1.417,0.32,0.131,0.022,0.516,0.022,0.233,0.129,2.88,0.993,0.589,0.587,0.205,0.527,0.223,0.985,0.738,0.651,0.261,1.279,3.573,3.806,2.088,6.126,0.221,0.297,1.909,3.419,1.271,10.841,60.983,14.645,0.286,0.29,5.248,2.124,3.851,3.656,72.314,16.401,7.033,4.947,22.81,10.076,8.038,2.859,10.993,3.492,5.401,0,575.627,0.001,4.487,11.198,1.929,94.902,0,0,0,989.845
"IMP_J62_63",7.825,1.798,0.601,0.181,4.577,0.267,2.586,1.232,43.884,8.097,5.372,7.923,2.763,7.723,3.721,10.157,10.488,9.507,3.193,14.635,19.15,38.998,17.963,45.908,2.473,4.03,18.601,71.188,20.609,111.819,685.808,120.846,3.826,4.856,68.58,24.236,24.44,61.433,157.342,950.492,117.668,43.485,389.383,122.017,83.196,44.714,103.599,37.064,38.961,0,61.311,0.014,1.384,448.075,6.408,7.576,0,0,0,4103.981
"IMP_K",73.785,9.027,3.566,0.362,17.012,1.119,4.577,6.392,101.499,15.736,12.132,14.902,9.559,13.699,4.329,23.375,22.768,23.291,10.247,27.125,12.293,52.684,26.747,77.751,3.79,5.1,30.905,131.706,31.562,207.916,948.471,287.775,6.35,8.533,84.698,14.713,38.928,16.663,51.858,60.844,282.976,477.077,255.566,95.507,67.81,24.259,68.022,34.889,49.681,0,402.661,0.006,0.915,36.725,0.69,91.216,0,0,0,4381.789
"IMP_L",0.72,0.096,0.022,0.004,0.108,0.008,0.065,0.037,1.798,0.381,1.183,0.561,0.219,0.298,0.06,0.541,0.378,0.327,0.097,0.582,0.268,0.727,0.552,1.911,0.098,0.083,1.107,1.327,0.329,5.911,20.406,2.631,0.056,0.056,1.616,0.247,1.552,0.438,0.977,1.56,0.853,2.187,4.21,1.566,0.779,0.661,2.167,0.747,0.993,0,22.674,0.001,1.232,3.938,0.82,395.769,0,0,0,487.935
"IMP_M",41.157,1.86,0.876,0.243,7.879,0.576,3.884,5.357,60.395,11.028,5.565,7.156,4.156,10.863,3.62,17.835,13.628,11.722,3.412,17.547,16.006,35.07,19.467,83.512,3.532,4.929,19.834,63.621,18.083,247.688,559.737,88.031,2.485,2.714,49.509,5.527,25.148,27.607,47.982,91.986,53.346,63.826,511.393,79.768,49.21,25.427,67.475,28.566,31.722,0,234.353,0.723,18.978,286.525,6.089,42.317,0,0,0,3140.942
"IMP_N",13.862,2.609,0.679,0.188,7.265,0.475,3.53,2.564,33.719,5.926,4.501,5.776,2.233,4.984,2.051,9.57,9.285,6.184,2.107,10.92,4.949,19.804,12.74,43.423,1.977,3.041,13.352,42.793,20.754,107.687,389.156,121.212,6.034,5.972,69.89,11.429,23.469,16.102,40.926,62.013,32.133,51.958,157.836,163.081,42.726,30.09,62.432,29.445,22.469,0,396.965,0.089,14.434,96.859,2.549,75.407,0,0,0,2323.624
"IMP_O",2.976,0.139,0.042,0.007,0.159,0.017,0.122,0.071,3.477,0.807,0.457,0.517,0.282,1.978,0.199,2.929,0.686,0.581,0.225,0.739,0.802,1.471,0.727,2.66,0.13,0.143,0.944,1.559,0.612,5.018,11.245,2.877,0.25,0.109,1.745,0.261,1.042,0.879,1.492,5.474,1.162,1.258,6.33,2.422,1.133,0.778,2.589,0.812,0.955,0,20.902,0.016,1.257,7.113,0.77,14.828,0,0,0,118.177
"IMP_P",0.575,0.047,0.014,0.003,0.083,0.006,0.05,0.037,0.8,0.228,0.132,0.2,0.069,0.462,0.077,0.726,0.224,0.171,0.057,0.237,0.192,0.57,0.265,1.451,0.049,0.067,0.344,0.854,0.294,1.738,7.58,1.553,0.197,0.064,1.033,0.234,0.332,0.577,1.406,7.442,1.038,0.596,4.86,1.555,0.987,0.514,1.403,0.484,0.486,0,4.181,0.036,0.538,26.054,0.15,336.554,0,0,0,409.877
"IMP_Q",0.465,0.029,0.01,0.002,0.049,0.005,0.028,0.019,0.552,0.185,0.108,0.098,0.056,0.173,0.081,0.277,0.128,0.126,0.033,0.206,0.321,0.835,0.435,1.034,0.048,0.057,0.377,0.484,0.168,1.743,3.5,0.716,0.019,0.024,0.405,0.076,0.253,0.23,0.473,1.724,0.34,0.328,2.344,0.77,0.401,0.283,1.731,0.254,0.277,0,8.901,0.003,0.795,5.45,0.919,85.094,0,0,0,123.44
"IMP_R",1.071,0.084,0.028,0.004,0.101,0.01,0.071,0.035,2.28,0.588,0.194,0.258,0.059,0.425,0.079,0.728,0.364,0.409,0.104,0.734,0.335,0.915,0.665,2.168,0.105,0.107,0.649,0.759,0.423,4.149,10.38,2.186,0.07,0.07,0.912,0.205,2.042,5.764,1.008,2.738,0.705,0.713,6.974,2.87,1.872,1.256,2.119,27.982,1.714,0,131.698,1.886,38.41,8.199,0.56,182.668,0,0,0,452.9
"IMP_S",0.536,0.036,0.015,0.002,0.039,0.004,0.029,0.016,0.885,0.532,0.386,0.185,0.101,0.282,0.041,0.454,0.229,0.19,0.049,0.276,0.646,0.821,0.349,1.171,0.055,0.059,0.484,0.499,0.163,2.64,3.836,0.954,0.032,0.038,0.412,0.093,0.308,0.481,0.637,2.303,0.386,0.274,2.362,0.651,0.386,0.343,0.945,0.276,0.37,0,12.443,0.002,0.256,3.676,0.53,97.859,0,0,0,141.03
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-7.547,0.085,0.556,0.236,11.346,0.296,3.171,1.338,-39.154,13.636,3.765,7.476,422.606,29.095,1.588,24.6,20.501,24.089,7.905,9.274,11.037,22.899,10.297,101.334,1.514,2.405,14.707,586.063,4.639,61.611,63.426,64.235,1.642,2.238,8.133,1.247,0.763,2.706,4.723,7.167,1.064,0.734,17.499,5.332,3.299,2.495,25.237,1.937,4.893,0,182.619,0.018,2.522,180.418,43.627,340.563,0,0,0,2319.908
"TXS_INT_FNL",91.475,-8.604,14.711,1.239,13.784,2.42,20.245,11.165,128.342,57.176,10.625,30.054,9.931,46.231,8.032,90.281,85.406,97.83,24.345,48.624,19.789,98.682,63.169,342.198,10.741,12.603,89.213,-124.817,62.571,778.036,1106.769,1530.102,6.053,4.731,156.196,29.059,134.846,42.541,67.961,80.594,36.25,88.33,293.225,131.1,102.876,47.188,275.526,47.832,65.269,0,14203.16,3.584,181.236,5209.688,199.804,0,169.218,835.963,0,27184.596
"TTL_INT_FNL",10082.242,1675.093,276.175,35.547,931.6,81.568,628.998,320.204,19918.951,4257.548,3997.142,2247.32,6145.956,3646.289,504.771,6154.455,3802.762,5772.602,1570.816,5517.027,2494.027,7475.302,4403.896,19225.6,799.818,896.376,4288.687,18497.039,3906.45,39122.427,43315.945,20112.314,601.436,538.735,5268.542,1264.348,6090.501,2282.192,4042.626,8078.876,3530.128,6098.14,15225.964,5982.157,3780.916,2621.874,10590.38,3156.391,3488.418,0,183105.882,2043.769,50409.219,76577.999,4439.318,4978.302,2245.468,113905.795,0,762452.328
"VALU",9111.82,1905.214,210.464,0.1,4556.789,36.049,420.037,230.936,8284.503,3413.512,1266.236,988.592,1339.859,1334.371,478.253,2787.589,1865.372,1058.859,529.695,2537.008,1010.823,2605.079,1744.257,4765.452,400.422,509.249,3455.156,12413.054,2458.087,20002.355,36762.053,15191.954,602.717,186.414,3793.814,835.794,4224.638,2150.476,3051.373,15166.799,8544.833,21998.783,15598.365,7141.947,14679.22,8359.864,12735.732,4203.678,3465.731,3164.761,0,0,0,0,0,0,0,0,0,273578.139
"OUTPUT",19194.062,3580.307,486.639,35.647,5488.389,117.616,1049.036,551.14,28203.454,7671.06,5263.379,3235.912,7485.816,4980.66,983.025,8942.044,5668.135,6831.461,2100.512,8054.035,3504.851,10080.381,6148.153,23991.052,1200.241,1405.624,7743.843,30910.093,6364.537,59124.782,80077.998,35304.268,1204.154,725.148,9062.356,2100.141,10315.139,4432.669,7093.999,23245.675,12074.961,28096.922,30824.328,13124.104,18460.136,10981.738,23326.113,7360.07,6954.149,3164.761,0,0,0,0,0,0,0,0,0,598324.714
