"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_H50",25.851,12.506,4.718,0.068,0.311,0.062,5.933,0.208,90.898,10.757,10.175,14.473,103.353,44.309,10.97,15.676,16.26,17.721,6.405,26.78,24.033,21.515,24.188,34.542,4.019,61.278,53.686,83.726,6.954,119.576,483.145,92.194,857.812,8.946,224.522,4.799,24.36,11.84,11.185,15.228,15.892,5.955,74.949,52.572,30.653,7.792,45.061,10.663,9.346,0,440.088,0.041,55.715,145.173,38.402,476.158,0,0,0,3993.44
"IMP_H51",30.457,5.859,1.094,0.047,0.503,0.049,3.563,0.29,79.186,11.153,7.457,13.434,24.639,32.075,14.908,14.104,16.265,6.194,2.802,16.051,15.056,22.712,26.285,28.13,2.774,46.854,52.587,61.246,15.071,163.907,522.809,55.504,19.261,239.631,229.029,55.553,51.651,37.327,34.56,97.614,315.429,46.241,431.011,306.883,193.493,45.032,110.648,46.735,44.117,0,1557.085,0.032,25.44,81.351,18.846,1408.835,0,0,0,6688.868
"IMP_H52",184.492,22.644,13.114,0.815,0.925,0.504,20.62,2.375,639.439,51.426,54.731,91.281,316.137,224.23,54.21,76.88,101.536,79.85,25.636,156.53,57.264,80.051,111.679,279.363,17.522,250.376,231.79,418.119,96.017,641.407,4293.107,1581.114,937.052,614.69,2232.724,85.974,163.632,65.293,81.8,106.566,140.259,47.763,466.963,456.311,224.984,38.467,132.912,64.453,64.796,0,2495.045,0.144,105.709,359.843,91.804,131.313,0,0,0,19283.681
"IMP_H53",3.942,0.31,0.125,0.01,0.014,0.006,0.313,0.036,7.577,1.053,0.689,1.681,1.755,2.871,1.126,1.17,1.399,0.95,0.299,2.391,0.928,1.144,2.185,3.44,0.297,3.32,4.649,14.931,2.185,12.178,96.631,10.026,2.542,2.019,11.87,45.517,9.88,10.75,12.368,14.184,74.646,7.844,49.154,24.449,27.22,5.884,15.733,5.137,8.713,0,87.436,0.002,2.233,22.811,0.89,49.463,0,0,0,670.374
"IMP_I",3.516,0.094,0.089,0.003,0.007,0.003,0.106,0.013,9.393,0.61,0.208,0.436,1.036,1.902,0.923,0.684,0.478,0.365,0.15,0.958,0.738,0.605,0.984,1.414,0.145,1.575,2.012,3.2,0.655,6.377,7.566,2.193,0.769,0.615,1.072,0.172,6.568,2.797,1.733,2.885,3.584,1.892,7.006,6.876,2.523,1.043,4.592,1.518,0.867,0,57.459,0.334,7.958,9.762,1.229,11724.869,0,0,0,11896.556
"IMP_J58T60",15.578,1.36,0.508,0.03,0.099,0.049,1.402,0.229,111.392,9.186,4.357,20.426,11.014,35.114,19.348,10.021,8.238,5.843,2.752,15.048,11.681,15.405,15.247,28.764,2.963,56.582,38.592,77.63,14.822,92.089,487.923,37.287,9.525,9.296,23.297,7.148,152.425,2014.159,334.098,329.023,273.647,85.67,1232.428,271.391,161.396,183.236,139.404,223.27,98.253,0,1666.519,0.193,655.52,2791.524,61.506,164.235,0,0,0,12038.144
"IMP_J61",12.446,1.398,0.762,0.049,0.114,0.026,1.334,0.163,32.771,5.958,2.776,6.038,7.599,11.789,7.485,5.531,5.25,3.246,1.634,12.173,16.589,9.098,14.592,20.262,1.775,20.688,34.563,60.317,10.16,90.2,273.888,33.992,7.621,5.111,23.636,8.275,72.816,59.739,585.829,157.916,256.953,63.444,258.238,173.897,142.155,30.669,96.026,37.023,43.934,0,1973.609,0.013,11.523,120.861,10.171,609.3,0,0,0,5453.424
"IMP_J62_63",46.951,5.035,2.28,0.249,0.613,0.178,8.691,0.919,307.605,33.86,15.699,50.772,60.326,123.391,75.229,41.927,45.223,29.545,12.916,90.498,136.384,81.441,90.426,116.047,15.521,174.296,211.513,767.262,101.408,580.674,1941.245,169.359,57.848,46.002,189.369,56.125,287.605,483.729,780.253,6497.194,2618.904,351.577,2816.825,1420.142,879.966,266.947,512.517,226.08,198.766,0,889.704,0.036,66.929,20672.383,66.436,58.305,0,0,0,44781.125
"IMP_K",249.77,14.854,7.641,0.334,1.349,0.433,11.04,2.67,413.989,44.112,22.866,62.2,126.456,138.452,52.045,57.028,63.778,41.354,22.319,102.386,43.18,66.143,83.34,113.836,13.937,130.024,216.052,897.653,103.446,709.999,1745.716,284.185,72.138,55.577,159.482,24.705,304.386,118.993,182.437,324.771,6041.665,1898.659,1350.316,928.214,471.667,113.466,263.538,159.74,168.715,0,6067.078,0.001,22.474,229.682,3.45,620.217,0,0,0,25423.959
"IMP_L",3.454,0.467,0.141,0.014,0.039,0.011,0.55,0.076,17.284,2.943,2.773,2.914,9.68,4.913,2.251,2.402,2.576,1.494,0.705,6.004,2.267,2.718,3.966,7.313,1.066,6.366,15.926,27.817,3.779,52.654,209.314,13.584,3.724,2.352,18.735,2.346,69.537,13.527,18.506,36.707,72.211,68.713,110.177,64.73,29.154,14.669,38.141,17.87,16.782,0,572.938,0.031,136.041,108.256,1.61,2513.252,0,0,0,4337.467
"IMP_M",197.551,10.451,5.259,0.606,2.011,0.618,24.308,7.266,1104.6,86.766,32.176,95.39,163.305,321.804,210.845,125.002,111.199,68.952,24.76,206.853,169.496,126.124,174.218,421.737,36.963,362.446,487.545,1360.873,162.746,2421.616,3983.947,262.074,78.603,58.999,293.294,36.346,782.788,657.768,633.891,1165.588,2708.739,1091.87,7836.167,2092.163,1050.616,307.276,765.791,425.493,367.231,0,1393.474,0.063,696.247,9240.83,38.775,290.385,0,0,0,44781.902
"IMP_N",318.381,34.8,10.823,1.194,4.177,1.35,52.324,7.951,774.421,76.9,42.346,115.542,170.882,273.069,129.501,108.71,151.299,58.726,26.01,216.542,96.841,128.063,199.853,329.431,32.857,347.324,546.98,1361.677,357.287,2465.313,3732.727,803.619,375.55,275.776,623.472,100.766,917.572,675.691,761.444,1429.626,2157.596,1178.506,3904.657,5258.264,1494.795,615.05,1153.32,680.96,379.273,0,2650.355,0.058,218.982,218.854,18.301,1158.366,0,0,0,39224.152
"IMP_O",19.529,2.445,0.545,0.028,0.043,0.022,0.893,0.099,50.288,3.625,4.581,5.478,10.074,21.379,4.952,7.955,5.046,3.945,1.496,7.957,6.247,4.59,6.998,11.877,1.166,11.918,14.933,28.827,5.096,42.576,120.656,38.551,19.648,12.99,47.485,2.674,23.95,10.213,10.804,45.744,32.754,11.488,57.375,40.4,19.866,6.999,23.704,7.504,6.303,0,282.836,0.788,36.201,212.373,9.287,94.053,0,0,0,1459.25
"IMP_P",2.476,0.285,0.079,0.011,0.017,0.007,0.338,0.051,8.155,1.196,0.483,1.29,1.98,3.131,1.636,1.435,1.34,0.793,0.279,1.633,1.036,1.291,1.581,4.853,0.358,3.851,4.071,9.99,1.572,10.204,29.897,7.222,1.931,1.056,4.963,1.045,4.1,4.634,6.752,44.891,20.656,3.698,64.173,15.343,12.527,3.207,8.973,2.857,2.461,0,43.649,0.056,120.571,678.217,0.93,2181.887,0,0,0,3331.12
"IMP_Q",1.892,0.094,0.07,0.003,0.006,0.003,0.099,0.013,4.335,0.728,0.279,0.559,1.236,2.222,1.898,0.819,0.547,0.502,0.175,1.5,1.147,0.811,1.366,2.123,0.247,2.588,3.352,3.63,0.75,8.197,10.173,3.033,1.217,0.913,2.468,0.232,2.744,1.274,1.678,7.459,4.838,1.741,9.849,6.93,3.33,1.455,9.736,1.428,1.162,0,55.77,0.006,17.827,49.743,2.759,542.957,0,0,0,781.913
"IMP_R",7.395,0.289,0.174,0.008,0.022,0.009,0.329,0.042,23.981,3.111,0.727,2.198,2.464,6.9,3.018,2.836,1.889,2.033,0.68,4.717,1.859,2.379,3.777,6.104,0.568,5.898,6.583,10.056,2.262,25.171,36.95,5.954,2.115,1.698,3.22,0.597,15.314,22.344,7.139,17.71,18.818,6.755,36.267,28.197,11.863,4.914,13.089,37.152,4.928,0,399.875,41.603,296.407,52.223,3.31,1173.445,0,0,0,2369.368
"IMP_S",3.169,0.161,0.127,0.005,0.009,0.005,0.171,0.02,7.96,3.005,1.29,1.277,1.968,4.004,1.281,1.574,1.11,0.896,0.35,2.483,4.947,2.477,2.703,4.182,0.488,5.716,5.867,6.799,1.19,16.527,18.476,4.987,2.136,1.612,4.651,0.397,4.506,3.036,3.506,10.79,7.135,2.653,14.407,11.247,5.228,2.129,7.842,2.241,2.197,0,103.747,0.093,7.467,52.364,5.4,625.495,0,0,0,985.507
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",52.326,5.263,5.427,0.132,0.226,0.151,5.365,0.603,-11.232,67.8,12.669,37.237,382.991,185.243,42.066,71.304,32.277,22.447,5.674,49.162,78.932,63.403,75.31,516.635,13.169,235.772,164.009,262.116,29.521,418.558,393.912,245.491,64.325,59.081,52.165,8.131,39.629,37.676,46.659,80.424,107.998,39.619,231.24,208.145,93.649,33.302,207.383,35.578,42.003,0,3146.984,0.346,232.833,1156.624,296.819,2265.828,0,0,0,11950.399
"TXS_INT_FNL",2539.145,-73.461,295.282,7.945,12.765,9.56,352.645,28.77,579.755,487.036,-109.635,970.69,976.757,1529.767,499.032,975.748,1553.558,1559.477,406.337,1209.093,470.308,675.915,864.588,619.526,183.3,1490.627,2723.096,2890.747,1828.894,9848.258,15540.543,13109.291,459.953,215.492,2231.537,408.604,3534.789,1403.542,1550.706,2110.49,7146.223,3398.762,6842.367,5786.251,4740.237,1664.17,4526.529,1518.592,1677.152,0,117076.607,687.583,7338.353,50466.446,1914.729,0,3435.275,-1932.454,0,292257.293
"TTL_INT_FNL",62753.566,4100.32,1812.705,83.082,179.798,85.169,3475.299,379.478,155585.116,14641.317,10476.211,19941.263,54998.851,55048.661,14621.721,21230.323,21276.857,20639.052,8027.337,39133.203,17367.938,18947.114,29143.668,67645.416,6524.5,73045.983,57646.812,223225.563,32436.116,260823.099,261894.516,73935.208,30944.955,16220.638,42921.454,6175.255,90290.853,40339.485,40036.767,73603.394,186631.742,77192.526,218453.49,132100.927,75140.462,29909.707,95065.465,31084.023,28150.74,0,1389364.214,59619.798,666541.684,710939.636,29785.192,32625.002,57663.382,833632.076,0,6625558.13
"VALU",43963.822,4044.022,1016.765,10.471,289.008,16.271,1807.349,275.396,45446.561,6658.71,5506.865,8986.484,5142.464,20521.686,14036.8,9826.283,9432.562,7364.791,3510.718,23360.46,12057.721,7618.93,13984.443,14645.183,2596.192,17007.16,37672.655,31032.794,16063,135548.051,267065.692,44969.069,22540.556,8603.234,51767.047,6729.915,43913.56,28132.239,23041.085,83702.468,91919.311,339940.819,211291.271,146075.912,191035.557,130245.376,222026.465,32816.059,34505.082,3295.323,0,0,0,0,0,0,0,0,0,2483059.657
"OUTPUT",106717.388,8144.342,2829.47,93.553,468.806,101.44,5282.648,654.874,201031.677,21300.027,15983.076,28927.747,60141.315,75570.347,28658.521,31056.606,30709.419,28003.843,11538.055,62493.663,29425.659,26566.044,43128.112,82290.599,9120.691,90053.144,95319.467,254258.357,48499.115,396371.149,528960.207,118904.276,53485.511,24823.872,94688.502,12905.17,134204.413,68471.724,63077.852,157305.863,278551.053,417133.345,429744.761,278176.839,266176.019,160155.083,317091.93,63900.082,62655.822,3295.323,0,0,0,0,0,0,0,0,0,5328446.802
