"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C25",1.138,0.091,0.087,1.202,13.292,0.658,0.457,1.097,2.252,6.883,3.125,2.109,1.529,4.262,0.984,3.817,6.246,13.583,5.157,56.465,15.276,17.896,44.437,42.29,5.185,6.148,16.038,13.162,3.668,63.822,14.571,2.789,0.651,0.271,1.417,0.071,0.54,0.621,2.483,0.439,0.685,7.316,6.977,3.268,19.658,0.686,2.295,0.807,6.488,0,179.265,0.007,1.171,211.447,58.454,0.34,0,0,0,875.074
"IMP_C26",0.455,0.011,0.02,0.065,1.167,0.055,0.051,0.077,0.288,1.657,0.215,0.796,0.639,2.343,0.434,1.173,0.649,0.801,0.379,1.501,118.159,10.416,5.403,5.167,0.73,0.675,3.659,7.016,0.776,3.266,7.173,0.922,0.309,0.527,0.674,0.182,0.194,2.557,29.789,5.997,3.062,0.673,6.564,1.847,6.541,0.874,8.375,0.809,9.741,0,705.452,0.296,4.5,721.215,193.534,1.829,0,0,0,1881.68
"IMP_C27",0.265,0.008,0.029,0.108,0.857,0.103,0.11,0.151,0.216,0.701,0.111,0.509,0.261,0.576,0.163,0.472,0.582,0.542,0.617,1.587,15.088,34.646,7.269,12.141,0.489,1.077,5.572,30.042,0.833,12.365,7.243,1.77,0.394,0.242,0.451,0.053,0.199,0.7,9.141,0.909,0.541,0.916,3.891,1.294,4.897,0.316,2.056,0.783,5.1,0,337.006,0.011,0.111,238.071,66.48,0.87,0,0,0,810.933
"IMP_C28",0.84,0.146,0.161,1.792,18.374,1.007,0.844,1.499,0.735,3.826,0.831,2.79,2.443,2.188,0.577,1.721,6.034,2.572,1.502,5.63,7.099,10.054,58.273,20.716,2.829,2.577,18.462,30.6,3.563,15.935,14.149,3.614,0.407,0.52,1.336,0.17,0.177,0.992,3.157,0.875,2.945,0.877,5.823,3.844,8.557,0.591,3.362,0.9,4.024,0,243.323,0.118,0.248,1397.661,384.54,0.358,0,0,0,2308.185
"IMP_C29",0.133,0.034,0.016,0.039,0.68,0.062,0.053,0.063,0.119,0.392,0.095,0.297,0.182,0.273,0.077,0.3,0.488,0.41,0.478,0.795,0.78,0.975,1.884,83.076,0.124,0.529,1.271,1.728,0.492,1.306,34.028,8.391,0.403,0.546,0.645,0.067,0.053,0.186,0.45,0.157,0.468,0.248,0.926,1.02,1.484,0.124,0.401,0.17,0.568,0,923.524,0.038,0.443,493.911,139.201,1.487,0,0,0,1706.092
"IMP_C301",0.005,0.001,0.15,0.003,0.381,0.008,0.006,0.001,0.005,0.014,0.004,0.006,0.006,0.009,0.002,0.009,0.009,0.012,0.008,0.064,0.105,0.05,0.273,0.516,29.156,3.182,2.05,0.089,0.019,0.075,0.28,0.909,14.828,3.203,0.635,0.005,0.003,0.004,0.009,0.003,0.036,0.011,0.07,0.12,9.735,0.012,0.023,0.047,0.639,0,65.151,0,0.005,195.595,54.151,0.004,0,0,0,381.698
"IMP_C302T309",0.026,0.001,0.009,0.005,0.059,0.003,0.002,0.005,0.024,0.046,0.007,0.018,0.018,0.035,0.009,0.025,0.028,0.173,0.059,0.206,0.076,0.085,0.16,0.604,0.175,2.726,0.427,0.121,0.03,0.143,0.368,0.803,0.139,0.972,0.078,0.004,0.009,0.013,0.037,0.017,0.042,0.027,0.088,0.071,1.035,0.009,0.085,0.012,0.176,0,30.43,0.008,0.076,56.721,15.532,0.027,0,0,0,112.082
"IMP_C31T33",0.853,0.036,0.095,0.18,2.625,0.135,0.229,0.207,0.426,3.576,0.511,1.208,0.941,2.266,0.49,1.145,1.296,0.985,0.63,1.198,1.263,0.887,1.356,1.534,0.305,0.301,3.999,11.6,1.184,2.124,3.116,3.218,0.93,2.563,0.815,0.088,0.235,0.428,1.954,0.453,1.268,0.724,1.873,1.174,3.891,0.521,5.503,0.732,1.312,0,276.987,0.03,1.931,106.013,18.275,7.019,0,0,0,484.639
"IMP_D",0.468,0.032,0.132,0.137,1.599,0.125,0.152,0.135,0.259,0.963,0.181,0.677,6.67,1.712,0.132,0.228,0.976,0.562,0.353,0.295,0.298,0.296,0.239,0.431,0.032,0.053,0.393,21.066,0.803,0.991,3.949,9.708,1.871,3.63,0.836,0.179,0.225,0.33,1.011,0.252,1.195,0.616,1.083,0.694,3.605,0.321,1.226,0.341,0.91,0,53.262,0.015,0.16,2.7,0.357,0.399,0,0,0,129.262
"IMP_E",0.142,0.002,0.004,0.016,0.347,0.012,0.008,0.016,0.118,0.232,0.033,0.09,0.182,0.273,0.046,0.18,0.187,1.73,0.169,1.784,0.268,0.408,1.024,0.981,0.103,0.166,0.236,0.724,0.201,1.028,0.34,0.096,0.024,0.022,0.05,0.005,0.07,0.047,0.109,0.044,0.146,0.134,0.295,0.077,0.313,0.031,0.145,0.038,0.11,0,3.206,0.005,0.064,0.994,0.064,0.143,0,0,0,17.284
