"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_M",10.076,0.182,1.182,0.033,0.096,1.363,4.674,0.254,18.335,8.663,0.149,2.74,0.133,20.609,7.017,2.846,4.231,2.546,0.763,3.501,2.554,10.476,0.952,34.156,0.275,0.562,3.969,21.74,4.634,107.724,85.615,4.924,0.477,3.771,6.264,0.492,4.232,11.477,21.972,7.017,56.65,14.408,75.237,32.387,83.377,24.271,14.42,4.369,11.669,0,152.086,0.299,35.331,548.323,2.509,13.886,0,0,0,1491.898
"IMP_N",5.219,0.279,1.276,0.021,0.073,1.084,3.724,0.081,10.212,4.93,0.131,2.236,0.075,11.759,3.384,2.037,2.856,1.352,0.456,2.123,1.024,5.75,0.62,18.315,0.131,0.302,2.533,12.982,2.808,27.823,58.741,6.815,2.097,8.653,9.618,1.137,4.31,7.24,17.487,5.489,38.318,8.879,21.166,63.342,49.873,28.714,14.544,4.403,8.493,0,191.062,0.025,6.538,20.406,2.119,24.707,0,0,0,729.773
"IMP_O",1.356,0.12,0.228,0.002,0.003,0.065,0.28,0.005,2.639,0.764,0.062,0.231,0.014,2.043,0.21,0.293,0.426,0.401,0.116,0.297,0.11,0.597,0.053,1.873,0.013,0.046,0.27,0.834,0.103,3.244,3.967,0.927,0.429,1.164,1.417,0.058,0.306,0.178,0.509,0.186,0.974,0.277,0.964,1.012,1.83,0.645,0.499,0.101,0.279,0,16.258,0.004,0.431,10.566,1.069,4.864,0,0,0,65.614
"IMP_P",0.326,0.018,0.106,0,0.001,0.02,0.1,0.001,0.443,0.226,0.006,0.121,0.007,1.211,0.101,0.161,0.093,0.068,0.02,0.053,0.022,0.151,0.011,0.409,0.003,0.007,0.078,0.226,0.033,0.459,1.31,0.251,0.37,0.308,0.441,0.024,0.067,0.081,0.194,0.145,0.503,0.08,0.388,0.569,0.703,0.31,0.229,0.045,0.116,0,4.557,0.004,0.403,7.841,0.19,110.195,0,0,0,133.807
"IMP_Q",0.26,0.006,0.073,0,0.001,0.023,0.08,0.001,0.329,0.255,0.012,0.063,0.006,0.711,0.142,0.084,0.11,0.079,0.019,0.078,0.112,1.122,0.05,1.203,0.007,0.013,0.16,0.401,0.035,1.369,0.693,0.239,0.024,0.233,0.106,0.011,0.069,0.054,0.203,0.061,0.257,0.079,0.252,0.401,0.574,0.255,0.387,0.039,0.112,0,5.52,0.001,0.273,7.364,1.968,27.877,0,0,0,53.86
"IMP_R",0.75,0.012,0.175,0.001,0.001,0.039,0.117,0.002,1.298,1.171,0.014,0.149,0.012,1.417,0.15,0.194,0.207,0.263,0.075,0.294,0.05,0.469,0.05,1.411,0.011,0.02,0.188,0.474,0.053,1.968,1.294,0.481,0.047,0.468,0.156,0.022,0.271,0.273,0.252,0.09,0.536,0.139,0.479,0.766,0.969,0.469,0.368,0.3,0.208,0,23.655,0.097,3.77,3.95,0.54,59.8,0,0,0,110.435
"IMP_S",0.37,0.006,0.071,0,0,0.015,0.05,0.001,0.605,0.781,0.016,0.087,0.005,0.79,0.066,0.105,0.094,0.097,0.022,0.085,0.056,0.197,0.017,0.539,0.006,0.013,0.122,0.288,0.016,0.77,0.503,0.209,0.025,0.234,0.112,0.008,0.08,0.041,0.092,0.035,0.137,0.034,0.123,0.164,0.252,0.131,0.155,0.02,0.065,0,4.72,0.001,0.059,2.736,0.61,32.043,0,0,0,47.877
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-26.443,0.178,6.806,0.032,0.03,1.361,4.41,0.053,-82.306,21.995,0.199,3.028,0.98,46.289,2.182,4.65,5.555,5.964,0.968,2.251,1.425,10.259,0.64,51.079,0.49,1.098,3.763,37.589,0.822,30.852,26.424,25.423,2.879,26.22,4.738,0.669,-1.295,1.073,2.561,0.578,4.315,0.725,3.544,5.1,15.178,4.433,5.376,0.582,2.833,0,190.73,0.002,0.668,99.76,33.422,111.884,0,0,0,704.021
"TXS_INT_FNL",144.886,6.372,102.876,0.293,0.357,18.875,59.425,0.691,223.289,17.966,1.894,13.408,-1.04,-41.442,13.468,13.06,125.454,56.087,7.833,16.095,5.01,45.077,2.624,152.044,0.945,2.81,22.631,-27.198,11.802,1059.135,404.137,367.469,-10.691,-28.254,55.759,9.043,163.022,12.811,23.665,6.512,69.323,28.574,42.545,90.214,225.932,84.37,52.501,14.863,39.773,0,8508.056,0,0.217,109.321,79.961,0,196.848,116.188,0,12716.89
"TTL_INT_FNL",9443.786,763.63,1112.846,4.147,6.441,220.172,1142.625,8.406,19765.992,3426.151,362.816,983.147,50.335,7869.239,801.349,1155.106,2566.501,1975.594,713.17,1309.499,289.784,2338.884,209.9,8848.112,127.365,229.95,844.198,4120.437,354.279,11808.36,6416.214,1875.242,398.386,1453.97,844.313,82.828,2214.871,427.956,1100.614,220.88,3273.605,1014.307,1241.152,2217.587,3785.012,1895.129,1734.972,269.498,788.518,0,79520.734,405.718,25161.964,35755.223,3714.4,1631.079,5614.29,51526.16,0,317436.842
"VALU",13722.325,1734.674,613.857,6.589,18.926,835.857,2843.102,46.696,5380.929,2455.915,165.283,466.627,0.195,4656.85,595.957,374.738,1179.847,191.896,372.576,650.355,174.063,1282.695,274.339,1730.91,93.395,188.416,1003.087,2550.766,488.801,7370.078,10520.941,2039.413,26.071,379.732,1277.968,81.776,2862.092,343.929,2330.127,662.012,5631.663,4086.904,3851.26,4519.732,12954.815,9464.002,4159.514,399.349,976.222,456.296,0,0,0,0,0,0,0,0,0,118493.559
"OUTPUT",23166.111,2498.304,1726.704,10.736,25.367,1056.029,3985.727,55.102,25146.92,5882.065,528.099,1449.773,50.529,12526.089,1397.306,1529.844,3746.348,2167.491,1085.746,1959.854,463.847,3621.579,484.239,10579.021,220.76,418.366,1847.285,6671.202,843.08,19178.439,16937.155,3914.655,424.456,1833.702,2122.281,164.604,5076.962,771.885,3430.741,882.892,8905.267,5101.211,5092.412,6737.319,16739.827,11359.131,5894.485,668.848,1764.739,456.296,0,0,0,0,0,0,0,0,0,232600.835
