"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C25",281.682,30.367,2.005,3.662,12.18,0,60.96,12.784,2243.893,127.094,602.068,288.728,185.013,1204.674,265.647,981.68,546.847,1624.048,627.179,13749.257,1088.866,3145.873,16847.968,15315.485,523.831,1263.24,2874.021,511.817,337.023,11394.129,1656.838,201.887,71.475,42.452,354.728,25.96,248.504,50.323,92.21,138.808,115.31,782.056,1023.382,780.085,999.543,161.563,369.73,84.524,239.51,0,11060.163,3.671,315.013,25907.64,6557.677,0,12.569,39682.941,0,167130.579
"DOM_C26",82.54,6.127,0.902,0.361,1.641,0,15.214,1.607,268.368,29.278,39.319,98.959,65.748,258.004,68.772,128.761,78.207,131.249,71.681,265.165,2498.184,777.016,1002.956,1090.747,29.015,100.561,363.582,281.73,66.166,452.895,559.523,115.002,47.44,71.094,156.239,27.956,90.04,69.725,207.281,337.286,161.124,127.131,490.49,335.171,242.678,97.548,332.051,50.822,63.107,0,3860.036,46.785,287.279,6712.207,802.675,0,18.318,86324.825,0,109908.592
"DOM_C27",186.022,12.894,2.086,0.853,3.178,0,37.083,3.873,641.2,61.257,88.145,269.35,130.676,494.221,126.517,283.929,177.746,270.56,148.383,650.586,1068.581,5802.596,3276.975,4528.961,62.684,301.473,1077.46,1201.91,160.142,2398.993,1158.592,269.317,105.345,136.545,282.892,39.713,200.868,93.452,261.82,360.999,206.958,268.26,795.653,588.792,437.52,142.521,452.425,104.063,136.157,0,10372.075,14.122,192.816,11183.091,2097.188,0,36.899,82135.496,0,135541.912
"DOM_C28",440.059,56.464,5.668,5.306,18.426,0,132.217,18.306,1611.438,158.257,258.647,522.435,416.895,1141.72,315.754,734.14,681.587,738.744,328.981,1807.266,831.091,2086.627,20006.111,8408.838,271.645,651.586,2906.915,1576.425,459.705,3578.915,2630.222,569.669,192.224,280.073,707.347,99.208,386.755,170.737,283.25,712.691,839.077,594.251,1893.764,1375.7,911.217,296.162,952.028,188.27,241.674,0,10564.57,32.165,374.889,53521.474,12378.515,0,43.73,162616.145,0,303025.968
"DOM_C29",187.416,47.784,2.18,1.267,6.39,0,54.06,7.403,689.864,85.012,105.013,198.925,158.514,473.192,221.589,305.31,259.005,228.445,158.345,703.662,349.937,881.425,2614.739,76534.032,52.141,363.397,746.15,780.251,370.855,1658.689,7849.397,2152.333,198.031,165.885,939.025,207.633,359.329,204.092,322.409,1035.557,1580.981,760.039,2539.051,2488.727,1043.038,358.778,1028.499,219.588,256.247,0,83394.907,140.072,577.693,61248.078,13327.653,0,113.238,225760.777,0,496516.048
"DOM_C301",0.032,0.012,0.214,0,0.026,0,0.047,0,0.198,0.005,0.02,0.018,0.016,0.052,0.011,0.08,0.017,0.057,0.049,0.687,0.486,0.525,7.642,11.348,256.083,54.439,21.218,0.135,0.119,0.517,1.713,3.494,95.375,12.329,9.768,0.078,0.042,0.008,0.002,0.008,0.132,0.046,0.527,1.528,33.041,0.148,0.131,0.268,0.297,0,207.366,0,0,1426.965,379.659,0,0,5499.682,0,8026.662
"DOM_C302T309",0.811,2.217,1.366,0.054,0.046,0,0.304,0.095,10.553,0.221,1.112,0.452,0.108,2.089,0.274,2.42,1.547,2.646,1.5,32.88,12.474,31.886,111.083,1655.651,155.529,5770.715,471.993,2.921,2.367,21.548,178.758,345.302,88.305,426.852,68.504,2.362,0.798,0.066,0.149,0.715,2.245,1.464,13.443,74.777,378.699,3.505,35.996,2.527,6.666,0,2469.289,0,0,10409.617,2755.012,0,0,22108.114,0,47670.026
"DOM_C31T33",793.947,65.22,11.109,3.34,15.127,0,174.511,13.933,1637.303,185.56,278.484,578.948,467.824,1199.604,359.713,509.758,609.168,896.296,354.571,1043.707,435.755,702.949,2317.138,2439.231,60.758,341.9,3726.668,2482.669,559.463,1576.508,1880.047,1093.868,481.133,896.915,1062.287,109.904,403.927,103.236,311.102,429.548,399.663,436.656,1261.817,1387.594,1019.152,453.517,2154.884,298.221,335.883,0,20492.429,5.602,986.673,17815.91,2178.932,0,188.169,43933.161,0,123961.392
"DOM_D",1670.933,76.691,14.229,12.101,53.948,0,473.864,16.232,6787.461,854.639,787.991,3397.624,2644.174,7424.662,1150.787,2818.459,3111.361,4430.286,2318.388,2997.328,1128.11,1707.565,3424.048,5599.441,121.605,478.545,1626.264,39988.557,2863.013,5303.398,10418.174,2213.253,113.645,76.987,2544.975,440.012,4091.823,523.721,1162.536,874.103,2013.036,5070.435,3824.452,2541.432,5101.291,3242.383,7378.521,1469.82,1987.995,0,28159.63,96.402,819.153,11698.232,61.891,0,36.617,21542.199,0,220784.418
"DOM_E",433.697,11.004,5.091,1.914,7.663,0,77.426,9.82,1958.049,147.024,266.708,2988.512,493.497,1257.012,348.883,524.818,613.448,7857.33,4538.678,998.851,202.595,387.91,1174.86,1053.544,37.189,204.823,380.797,2225.156,23340.934,1633.157,3095.521,263.418,59.586,25.111,585.471,132.823,1035.214,79.352,87.563,145.036,434.865,1613.185,1303.865,974.383,5733.253,1160.652,4052.664,340.438,431.108,0,15726.861,13.038,1072.255,1615.289,9.233,0,4.332,684.628,0,93859.533
