"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C22",15.879,0.048,2.623,0,81.675,1.481,3.7,1.202,50.04,15.382,10.226,49.21,18.912,197.861,11.909,158.983,34.776,4.082,8.042,35.783,1.934,89.862,30.049,17.889,0.074,0.893,75.866,4.122,19.184,956.65,978.063,24.441,0.847,1.657,12.544,1.031,15.329,2.048,9.819,2.533,2.776,21.995,15.902,30.309,14.289,9.222,37.822,5.13,17.247,0,632.817,0.012,1.361,349.771,72,4.614,0,0,0,4161.919
"IMP_C23",2.817,0.007,0.198,0,17.327,0.62,2.21,0.313,6.248,1.135,2.029,1.213,4.49,27.506,1.249,4.63,147.19,6.423,3.026,5.479,0.362,8.724,2.094,1.122,0.013,0.056,6.543,2.005,4.018,1427.17,47.219,0.945,0.189,0.32,1.456,0.09,5.214,0.1,1.961,0.48,0.327,21.667,3.064,2.81,3.053,2.852,5.51,0.858,3.222,0,171.465,0.005,0.462,194.914,39.531,3.224,0,0,0,2197.156
"IMP_C24A",2.898,0.02,0.441,0,418.04,3.611,2.329,2.593,2.003,1.589,5.318,4.262,19.806,23.099,0.477,17.642,67.647,1052.962,73.115,1106.518,2.258,200.424,265.464,42.155,0.572,4.853,103.911,15.439,27.08,3020.418,162.118,3.714,0.647,1.151,8.232,0.123,0.995,0.078,0.983,0.268,0.405,15.841,15.551,3.954,5.452,2.657,2.486,2.047,5.259,0,32.061,0.001,4.034,18.471,3.69,0.617,0,0,0,6777.781
"IMP_C24B",1.839,0.009,0.072,0,50.753,0.852,0.767,0.248,4.756,1.886,3.002,6.463,7.569,125.201,1.581,11.155,20.949,117.442,1045.452,367.413,4.31,374.195,77.1,16.32,0.111,1.803,112.367,5.455,12.49,524.316,107.576,1.142,0.195,0.356,1.805,0.03,2.323,0.265,0.727,0.262,0.473,5.988,3.072,1.471,2.852,0.601,4.676,1.118,4.489,0,83.929,0.001,0.07,100.754,20.574,0.891,0,0,0,3241.519
"IMP_C25",4.632,0.029,0.628,0,92.5,1.339,2.114,1.931,9.92,2.289,6.331,4.061,9.449,37.191,1.068,7.117,15.063,20.493,10.96,133.621,0.737,42.995,49.667,8.018,0.151,0.843,38.434,5.766,5.069,870.935,135.973,2.34,0.474,1.116,3.905,0.139,5.749,0.334,6.107,1.442,0.548,13.169,8.025,9.449,20.159,3.236,7.991,1.93,6.636,0,161.448,0.017,1.119,2339.399,472.9,5.747,0,0,0,4592.703
"IMP_C26",3.097,0.019,0.827,0,59.529,0.67,1.348,0.916,2.845,1.566,1.142,5.818,14.242,37.218,1.582,3.774,7.323,2.917,3.926,16.85,44.858,202.55,48.098,7.706,0.181,0.91,51.827,21.423,19.654,326.598,539.043,4.893,1.201,5.758,14.107,2.149,14.639,7.448,448.52,126.446,14.94,13.607,60.833,48.261,58.937,29.791,132.02,12.552,43.797,0,1334.456,0.198,3.161,6303.174,1270.175,30.806,0,0,0,11410.325
"IMP_C27",2.639,0.01,0.694,0,27.118,0.911,2.048,1.152,2.179,0.864,0.834,3.281,4.344,16.074,0.636,2.929,6.14,3.584,4.973,16.046,3.24,364.004,37.885,10.746,0.058,0.712,37.899,47.034,6.437,791.735,284.649,4.815,0.662,1.587,4.865,0.304,11.016,0.985,73.525,8.769,0.924,8.833,18.245,17.567,21.529,5.607,19.095,6.69,15.436,0,157.155,0.03,1.306,3358.733,678.653,14.575,0,0,0,6111.761
"IMP_C28",8.596,0.131,2.7,0,392.151,6.057,10.687,7.794,7.461,3.468,4.892,12.235,39.954,48.821,1.716,8.123,44.182,14.665,9.683,40.434,1.209,80.554,206.71,12.817,0.25,1.167,84.146,34.624,21.363,704.53,396.406,7.247,0.749,2.935,10.299,0.692,5.382,1.135,20.709,6.184,4.123,5.78,19.302,25.703,27.17,7.47,24.236,5.873,10.478,0,619.922,0.076,3.13,7687.107,1553.656,6.027,0,0,0,12262.913
"IMP_C29",1.654,0.052,0.443,0,23.271,0.638,1.124,0.55,1.615,0.952,0.787,1.388,3.376,8.032,0.388,2.206,5.606,2.25,3.619,6.423,0.293,16.267,11.362,87.152,0.026,0.561,10.893,3.647,3.213,89.368,1666.438,25.646,0.802,3.463,7.962,0.442,1.748,0.263,5.74,2.194,0.879,2.442,4.79,11.178,8.31,2.553,5.888,1.86,2.359,0,3264.301,0.192,3.015,9394.721,1902.054,25.024,0,0,0,16631.42
"IMP_C301",0.714,0.016,75.931,0,254.43,1.361,2.12,0.07,0.728,0.094,0.305,0.396,1.328,2.261,0.064,0.726,0.786,0.899,1,9.312,0.41,8.76,28.065,7.512,74.525,41.853,257.968,2.147,1.731,55.581,186.86,50.715,517.335,328.704,148.013,0.638,2.024,0.061,0.396,0.224,1.436,1.542,6.516,21.321,936.385,4.271,3.375,8.635,31.244,0,288.789,0.001,0.016,3436.774,696.717,0.067,0,0,0,7503.15
