"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_H50",40.878,0.078,0.247,0.244,0.004,0.095,0.129,0.007,179.315,75.067,11.078,35.007,759.468,298.901,29.868,95.11,57.263,225.172,119.99,130.856,485.554,182.622,212.175,258.711,47.285,15.124,38.595,342.984,9.473,265.566,11.278,1.627,4.477,11.936,9.967,0.899,149.122,11.759,18.303,8.773,6.994,25.662,16.543,13.884,14.399,20.589,79.011,7.017,31.083,0,698.102,0.746,0.937,214.198,0,0,99.92,29282.955,0,34657.045
"DOM_H51",66.594,15.048,16.581,0.477,1.547,0.227,15.325,0.049,367.923,179.328,27.239,98.212,422.687,392.667,84.88,144.479,124.669,155.422,96.29,146.451,676.88,427.571,428.499,312.638,64.16,34.403,90.723,224.455,46.737,553.892,1673.637,47.562,66.559,993.43,1438.008,536.249,376.641,163.603,170.966,234.477,851.957,222.722,1508.325,677.82,768.831,393.996,396.834,193.407,241.463,0,1612.396,0.692,1.329,936.632,0.12,0,376.029,7362.013,0,26461.751
"DOM_H52",202.323,34.69,144.612,5.778,1.633,1.508,53.149,0.27,1623.322,417.253,121.578,363.046,900.474,1343.866,151.577,364.767,389.063,598.609,267.022,529.734,952.678,596.802,694.73,1546.409,157.259,66.825,179.506,466.269,206.624,870.33,8724.718,1282.64,4782.034,1716.052,10102.663,509.617,610.129,144.04,236.213,142.732,217.245,143.014,918.103,380.177,517.202,141.503,155.413,147.814,226.566,0,2472.42,15.943,1.91,591.497,0.03,0,5.088,4262.664,0,51699.132
"DOM_H53",49.562,3.043,11.638,0.508,0.167,0.109,4.599,0.033,105.715,91.923,13.177,66.789,16.779,120.443,32.295,51.541,31.038,35.995,19.167,72.664,130.637,76.906,170.69,135.448,29.401,10.401,35.135,198.894,37.014,179.636,3477.091,40.394,24.156,13.428,348.499,4160.558,425.228,404.633,508.055,175.123,1836.528,248.41,1270.907,269.939,918.669,410.97,413.285,159.389,463.318,0,248.708,0.019,0.004,4.054,5.25,0,8.185,625.895,0,18192.04
"DOM_I",256.092,73.536,85.09,3.834,2.911,5.262,66.231,0.376,1906.649,1147.332,151.864,476.711,534.475,2719.439,421.335,1272.968,569.692,1034.351,501.232,1548.512,2540.283,1731.825,2041.863,1411.239,407.033,175.541,431.872,1725.057,574.669,4218.3,11656.967,859.154,1399.043,901.649,2289.972,530.532,7438.292,1896.768,1247.068,2265.702,6325.696,2107.414,12760.93,3265.697,6901.948,7204.884,9752.741,3455.383,3919.582,0,28897.865,1227.289,3.756,9.479,0,0,2591.696,19.418,0,146964.497
"DOM_J58T60",38.422,3.984,9.273,0.364,0.319,0.327,6.697,0.051,488.411,201.5,29.689,214.727,67.869,534.35,101.029,120.761,76.892,153.242,94.451,175.924,643.49,404.3,289.116,332.839,92.039,49.712,110.29,250.068,66.864,388.959,2681.127,56.855,89.163,39.15,226.955,120.77,1077.831,9007.198,1503.614,1594.025,1262.609,531.564,4566.721,537.143,1076.999,3232.889,834.959,920.831,862.686,0,6776.35,139.117,1435.433,4895.764,2.62,0,39.73,5011.451,0,53469.515
"DOM_J61",41.672,7.383,27.641,1.167,0.682,0.199,11.111,0.051,220.478,161.727,25.447,91.399,64.264,210.828,79.442,104.178,69.538,88.651,64.379,186.516,520.254,231.543,395.003,413.822,59.061,24.507,85.941,240.809,61.617,563.698,2560.688,87.801,100.841,32.071,347.042,183.824,990.692,614.716,7624.971,797.269,1630.909,855.688,1944.917,609.94,1334.908,610.096,788.238,327.576,699.905,0,20340.571,4.8,0.282,32.016,3.15,0,153.303,930.921,0,47660.143
"DOM_J62_63",18.948,2.975,9.11,0.725,0.453,0.202,9.69,0.038,338.847,136.47,17.455,103.959,76.972,379.009,110.815,110.124,85.799,132.362,67.027,189.053,682.897,308.016,323.103,262.811,80.449,32.135,78.771,422.203,81.49,479.14,1955.818,52.41,106.293,44.93,341.644,152.556,450.823,582.124,1103.776,4724.311,2119.216,401.966,2750.335,590.266,992.869,644.486,515.545,231.935,343.157,0,427.421,9.521,124.709,18745.485,0.02,0,1.518,12232.379,0,54186.557
"DOM_K",603.976,39.858,150.792,3.98,4.113,2.271,50.622,0.496,2059.659,762.393,111.544,546.219,810.079,2003.762,314.841,723.712,512.745,889.415,564.853,956.128,1971.586,1271.97,1448.428,1332.037,358.535,124.828,366.664,1921.284,328.17,2473.857,7822.164,374.19,548.359,228.412,1088.439,236.832,1974.997,502.194,906.493,679.287,28199.837,21695.446,4892.279,1441.702,1928.674,1004.046,951.192,656.166,1070.208,0,64732.707,189.02,0.055,79.571,29.027,0,132.361,6583.847,0,170656.319
"DOM_L",32.926,7.145,12.816,0.788,0.608,0.314,13.18,0.06,437.354,276.777,27.173,121.718,88.729,315.369,69.373,160.538,101.717,152.568,93.114,316.29,521.849,277.396,329.082,377.491,150.434,28.813,133.37,251.345,76.244,881.559,7753.178,103.176,134.616,46.865,764.616,151.539,3778.522,417.618,617.75,592.647,1373.734,2836.186,2451.295,668.153,799.583,969.727,1040.386,560.944,881.34,0,149094.258,387.556,102.021,19848.028,0.21,0,324.797,340.451,0,201295.335
"DOM_M",404.499,18.752,76.123,6.777,5.212,2.598,93.098,1.412,2494.199,919.341,97.81,526.003,718.231,2640.87,603.106,1055.954,675.66,1071.4,463.937,1459.699,5247.688,1652.232,2134.3,3586.827,794.851,266.83,441.459,2420.576,452.77,9200.11,10013.62,240.883,437.559,140.614,1585.687,186.052,3120.918,1437.849,1985.856,1859.398,5135.372,4625.682,26398.686,2172.85,4096.014,2016.272,2197.478,1049.416,1699.815,0,4589.273,286.972,1421.996,60331.681,31.541,0,66.522,25574.992,0,202235.322
"DOM_N",216.492,25.39,59.429,4.072,4.062,2.197,75.565,0.515,1435.047,469.59,76.616,378.15,316.696,1263.396,329.002,574.493,415.803,475.653,253.831,785.906,1644.081,962.952,1354.272,1557.882,385.895,140.363,292.637,1260.724,464.994,2730.796,6392.39,310.77,743.348,283.486,1789.506,401.73,2473.544,1051.721,1537.461,1467.659,2802.204,2867.062,5988.596,3234.873,2523.663,2393.486,1860.556,1092.537,1148.713,0,8175.269,51.366,33.823,95.825,24.359,0,96.758,15583.723,0,82380.927
"DOM_O",18.538,1.598,3.701,0.161,0.046,0.065,1.739,0.013,78.154,28.422,6.04,26.007,12.69,61.496,16.324,24.165,14.793,77.521,43.941,49.365,45.069,41.28,51.433,70.028,15.892,5.507,13.029,83.24,71.355,153.217,288.854,23.42,16.286,4.457,43.504,10.932,121.673,24.675,48.682,31.446,142.88,123.186,190.897,45.526,265.514,78.515,89.733,43.697,77.361,0,3445.106,155.092,151756.768,45.929,0.02,0,4.333,43.547,0,158136.863
"DOM_P",12.31,3.137,4.092,0.154,0.131,0.213,3.098,0.017,85.772,47.718,6.329,20.737,26.741,115.178,21.657,51.965,25.165,47.987,25.106,67.775,125.454,81.688,94.289,65.314,21.446,9.172,19.634,79.428,25.674,177.695,492.662,35.259,57.395,37.932,100.869,22.282,300.211,90.726,79.43,118.824,306.62,95.634,615.777,152.479,375.428,726.133,414.826,146.938,167.127,0,42845.009,4253.969,62968.649,8.973,0.01,0,191.393,10.636,0,115880.268
"DOM_Q",4.167,0.833,2.282,0.131,0.026,0.031,0.329,0.003,28.585,9.691,1.098,6.071,4.689,23.428,7.127,14.042,11.058,7.506,5.635,23.286,33.327,18.867,19.332,21.041,7.9,1.601,5.74,14.312,6.236,36.829,105.518,6.902,4.717,3.157,13.045,5.355,60.271,14.588,9.86,15.757,58.431,14.131,93.381,21.932,225.609,92.379,3033.718,24.567,48.672,0,44754.343,7165.331,88471.689,3.42,0,0,107.462,6.421,0,144675.857
"DOM_R",5.869,1.578,2.816,0.09,0.04,0.053,1.79,0.002,63.117,21.63,2.303,15.512,7.879,44.896,5.628,19.356,14.697,11.842,8.869,28.322,50.743,22.543,40.778,55.405,22.757,3.471,17.378,31.059,14.894,76.579,333.606,9.7,20.049,5.809,33.683,10.107,562.845,1318.779,48.647,41.639,100.644,56.623,508.722,122.264,344.275,317.719,124.308,3462.934,357.528,0,17450.373,3965.424,5841.999,1024.394,0,0,275.21,750.16,0,37679.339
"DOM_S",28.942,7.052,54.006,0.811,0.546,0.485,15.166,0.076,295.614,183.296,18.595,57.852,43.413,166.707,31.233,78.2,93.002,131.098,42.88,192.062,381.965,107.642,122.818,154.651,43.252,13.624,59.9,103.307,124.071,301.189,1392.596,51.82,89.436,31.515,187.719,61.422,1345.227,214.37,393.035,374.322,1270.824,361.869,1439.651,437.672,521.018,600.74,1400.057,308.678,3561.654,0,29401.892,8347.169,86.594,54.28,0.01,0,123.666,62.56,0,54973.256
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.731,0,0,0,0,0,0,0,0,2100.731
"IMP_A01",626.021,12.84,12.413,0.01,0.003,0.002,0.193,0,4410.262,106.142,17.527,3.63,1.611,60.621,10.633,20.366,0.907,1.191,0.679,0.919,2.638,1.225,2.69,3.665,0.53,0.152,4.597,7.577,1.368,14.289,90.247,0.794,1.847,0.347,3.085,0.369,968.82,1.038,0.642,0.591,1.125,2.76,12.614,8.536,11.333,13.751,32.798,7.242,10.669,0,2986.791,3.744,0.371,76.22,1.171,102.786,0,0,0,9664.391
"IMP_A02",8.492,38.325,0.351,0.018,0.001,0.001,0.058,0,27.234,1.824,104.578,15.088,0.148,3.94,0.207,10.217,0.676,0.337,0.219,0.275,0.318,0.227,0.367,0.491,0.33,0.024,8.654,9.074,0.059,8.276,3.813,0.06,0.085,0.016,0.22,0.044,10.079,0.142,0.09,0.089,0.075,0.894,0.426,0.266,1.316,0.743,0.695,0.693,0.706,0,61.173,1.783,0.018,31.762,0.332,1.311,0,0,0,356.644
"IMP_A03",1.592,0.064,50.986,0.001,0,0,0.02,0,327.091,0.218,0.03,0.08,0.278,0.98,0.126,0.111,0.098,0.197,0.095,0.117,0.202,0.122,0.155,0.146,0.242,0.013,0.057,0.242,0.041,0.258,5.734,0.084,1.543,0.027,0.461,0.053,156.719,0.128,0.059,0.077,0.134,0.177,0.331,0.111,1.533,0.764,1.797,0.293,0.414,0,339.729,0.466,0.016,0.964,0.078,5.775,0,0,0,901.026
"IMP_B05",10.137,0.506,0.186,10.596,0.156,0.463,13.567,0.053,70.018,29.077,2.334,46.058,1003.035,461.053,2.113,26.967,425.919,3702.548,461.861,6.722,5.705,13.46,14.983,11.935,8.762,2.667,1.89,8686.467,3.062,134.45,18.476,2.675,0.562,0.216,4.518,0.342,11.7,0.445,0.944,0.432,0.548,8.803,3.293,1.313,22.377,25.602,6.078,0.657,10.767,0,1.314,0.002,0.005,0.357,0.019,0.221,0,0,0,15278.411
"IMP_B06",22.138,1.5,11.954,6.58,8.85,1.308,79.432,0.266,423.22,83.378,20.049,264.233,99813.859,7701.897,17.453,243.381,1072.685,2462.652,1278.36,336.76,72.838,76.74,146.474,188.705,51.167,17.786,50.049,28457.401,58.696,250.145,576.937,55.29,62.128,27.08,160.487,20.388,93.713,12.915,9.668,13.145,26.947,99.981,154.951,47.14,148.904,89.797,41.582,13.636,31.132,0,57.407,0.073,0.199,98.299,8.869,3.578,0,0,0,145074.202
