"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C24A",0.098,0.013,0.011,0,0,0,0,0.48,1.983,0.525,0.681,0.416,0.185,0.735,0.102,2.408,2.304,40.714,0.783,59.116,18.997,12.994,55.64,38.635,8.755,9.063,2.226,4.292,23.341,129.836,56.626,2.174,4.841,1.122,0.298,0.106,0.708,0.111,0.313,0.1,0.296,5.893,4.39,0.278,0.293,0.771,0.172,0.624,2.333,0,0.973,0.001,2.781,0.868,0,0.203,0,0,0,500.608
"IMP_C24B",0.022,0.004,0.003,0,0,0,0,0.03,2.858,0.338,0.226,0.362,0.046,2.353,0.182,0.774,0.433,2.792,6.945,11.944,22.087,14.762,9.845,9.08,1.025,1.939,1.395,0.991,9.6,13.921,23.79,0.603,1.103,0.255,0.046,0.045,1.245,0.087,0.179,0.072,0.361,1.398,0.674,0.078,0.139,0.396,0.535,0.38,1.285,0,71.269,0.001,0.039,2.381,0,0.406,0,0,0,220.726
"IMP_C25",0.141,0.019,0.019,0,0,0,0,0.349,7.65,0.797,0.764,0.329,0.098,1.092,0.179,0.758,0.524,0.854,0.133,7.565,5.857,2.643,10.243,7.306,1.943,1.443,0.79,1.361,2.026,38.616,37.758,1.497,2.395,1.549,0.132,0.129,4.198,0.199,1.222,0.361,0.421,5.128,2.155,0.543,1.135,0.858,0.353,0.534,2.052,0,141.842,0.005,5.4,138.159,0,2.277,0,0,0,443.805
"IMP_C26",0.058,0.006,0.014,0,0,0,0,0.108,2.112,0.494,0.086,0.393,0.077,0.62,0.221,0.259,0.157,0.107,0.023,0.371,92.912,3.418,2.821,2.022,0.594,0.478,0.377,2.457,1.378,4.903,73.632,2.283,4.523,9.826,0.273,1.315,5.312,2.902,31.631,19.53,10.25,3.309,7.359,1.208,1.76,3.548,2.853,1.905,6.241,0,433.077,0.03,0.622,418.292,0,9.909,0,0,0,1168.056
"IMP_C27",0.058,0.005,0.021,0,0,0,0,0.186,1.232,0.159,0.072,0.254,0.033,0.358,0.087,0.257,0.184,0.114,0.047,0.709,23.45,21.629,6.807,8.758,0.709,1.053,0.928,12.388,1.91,30.717,61.118,3.48,5.302,3.442,0.161,0.299,4.463,1.016,15.172,2.058,0.857,2.928,4.208,0.861,1.101,1.46,1.083,1.888,5.795,0,170.713,0.003,0.074,104.957,0,4.548,0,0,0,509.106
"IMP_C28",0.168,0.058,0.064,0,0,0,0,0.931,4.183,0.644,0.366,0.754,0.303,0.887,0.182,0.58,1.003,0.395,0.069,1.355,5.26,2.979,27.86,7.328,2.118,1.257,1.504,6.16,4.119,18.848,56.931,3.618,2.769,4.211,0.238,0.476,2.129,0.551,2.785,1.144,2.377,1.341,3.502,1.224,0.975,1.375,0.935,1.096,2.316,0,88.362,0.006,0.208,922.079,0,2.063,0,0,0,1192.086
"IMP_C29",0.017,0.014,0.006,0,0,0,0,0.046,0.373,0.061,0.026,0.044,0.017,0.095,0.029,0.063,0.091,0.03,0.022,0.106,0.559,0.28,0.668,30.582,0.068,0.263,0.096,0.37,0.575,1.181,81.32,8.413,2.844,4.254,0.118,0.199,0.517,0.156,0.652,0.409,0.92,0.487,0.983,0.324,0.223,0.322,0.16,0.246,0.345,0,1184.974,0.002,1.997,549.441,0,7.694,0,0,0,1882.681
"IMP_C301",0.002,0,0.029,0,0,0,0,0.002,0.037,0.004,0.002,0.003,0.001,0.006,0.001,0.003,0.003,0.002,0,0.014,0.047,0.01,0.074,0.119,10.73,0.738,0.079,0.032,0.024,0.081,0.991,0.474,45.594,10.626,0.057,0.012,0.04,0.006,0.027,0.014,0.024,0.021,0.033,0.022,0.509,0.019,0.007,0.032,0.164,0,80.974,0,0.014,213.325,0,0.023,0,0,0,365.052
"IMP_C302T309",0.005,0.007,0.066,0,0,0,0,0.019,0.243,0.018,0.011,0.014,0.004,0.027,0.009,0.018,0.013,0.014,0.012,0.103,0.398,0.15,0.325,3.447,2.483,26.631,0.617,0.097,0.106,0.422,19.245,14.795,15.865,130.522,0.165,0.102,0.192,0.032,0.19,0.217,0.212,0.131,0.401,0.328,2.131,0.148,0.274,0.118,1.62,0,141.4,0.002,0.042,232.49,0,0.147,0,0,0,596.028
"IMP_C31T33",0.395,0.048,0.137,0,0,0,0,0.43,5.496,1.921,0.481,0.9,0.275,1.223,0.373,0.431,0.618,0.557,0.077,0.835,3.75,0.776,1.645,1.554,0.515,0.85,2.036,7.51,5.025,9.588,55.948,11.119,19.022,58.328,0.544,1.566,11.532,1.091,6.158,1.945,5.698,4.687,4.453,1.646,2.144,8.731,10.462,5.731,5.201,0,1456.416,0.005,1.919,81.691,0,68.434,0,0,0,1871.916
