"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_B07",0.025,0.008,0.001,0.003,0.019,0,0.045,0.001,0.034,0.007,0.046,0.008,0.012,0.057,0.001,0.014,0.425,0.04,0.268,0.71,0.105,0.159,0.105,0.057,0.014,0.001,0.095,0.09,0.044,0.665,0.045,0.016,0.003,0.002,0.031,0.002,0.006,0.002,0.003,0.033,0.006,0.026,0.024,0.016,0.011,0.004,0.004,0.005,0.005,0,0.05,0,0.005,0.058,0.012,0.057,0,0,0,3.481
"IMP_B08",1.003,0.114,0.022,0.033,0.121,0,1.133,0.015,0.632,0.243,0.246,0.222,0.158,1.477,0.02,0.451,12.029,0.059,0.141,0.306,0.175,0.164,0.07,0.046,0.013,0,0.31,1.188,0.229,13.062,0.23,0.085,0.038,0.007,0.217,0.006,0.082,0.014,0.007,0.069,0.011,0.436,0.102,0.249,0.154,0.037,0.084,0.032,0.074,0,1.809,0,0.037,0.169,0.091,0.056,0,0,0,37.782
"IMP_B09",0.082,0.022,0.031,0.094,2.838,0,0.367,0.145,0.063,0.023,0.075,0.038,0.214,0.062,0.002,0.041,0.313,0.003,0.013,0.056,0.043,0.024,0.019,0.011,0.003,0,0.041,0.835,0.023,0.565,0.144,0.116,0.028,0.022,0.206,0.016,0.023,0.013,0.015,0.068,0.022,0.056,0.096,0.051,0.036,0.017,0.022,0.021,0.015,0,0.242,0,0.737,12.614,0.02,0.032,0,0,0,20.677
"IMP_C10T12",44.495,0.509,1.337,0.013,0.078,0,0.041,0.003,104.543,0.833,0.967,0.592,0.085,2.116,0.178,0.791,0.345,0.013,0.029,0.881,0.551,0.377,0.255,0.158,0.041,0.001,0.72,0.383,0.33,1.405,7.97,0.614,0.361,0.099,1.501,0.09,77.135,0.286,0.158,1.037,0.333,0.975,1.091,0.892,1.824,2.114,2.99,3.071,0.946,0,1202.273,0.44,3.038,0.912,2.824,26.775,0,0,0,1501.819
"IMP_C13T15",0.993,0.559,0.359,0.032,0.168,0,0.054,0.007,1.594,73.349,1.402,1.656,0.046,0.752,0.052,1.648,0.816,0.011,0.027,1.239,1.088,0.715,0.46,1.258,0.132,0.004,7.225,0.448,0.557,3.048,6.554,0.871,0.136,0.117,1.54,0.313,2.161,0.183,0.155,0.709,0.169,0.663,1.949,2.383,2.646,0.952,2.352,2.383,2.08,0,452.205,0,0.073,0.877,3.967,9.253,0,0,0,594.392
"IMP_C16",5.669,10.249,0.179,0.145,0.261,0,0.204,0.012,8.305,1.834,468.415,9.545,0.027,2.066,0.071,1.879,5.762,0.019,0.148,5.836,2.433,2.647,1.167,1.937,1.289,0.009,79.569,3.604,0.855,152.928,14.166,1.781,0.103,0.057,11.011,0.116,3.457,0.484,0.244,1.085,0.351,12.161,7.401,3.448,1.028,1.377,1.403,1.61,3.993,0,15.678,0,0.138,0.558,0.453,1.03,0,0,0,850.197
"IMP_C17_18",3.062,0.711,0.18,0.028,0.278,0,0.09,0.011,27.769,3.172,8.597,80.597,0.094,2.842,0.496,3.3,3.988,0.025,0.115,3.617,4.36,2.755,1.264,0.986,0.156,0.006,6.405,1.362,1.056,6.173,20.081,2.08,0.411,0.187,6.415,1.15,3.951,8.652,0.923,11.851,2.817,2.856,13.908,9.603,5.154,6.085,4.338,2.514,2.585,0,78.677,0,0.404,2.145,1.374,3.502,0,0,0,355.159
"IMP_C19",55.145,28.272,8.479,1.28,6.696,0,3.576,0.37,27.366,7.01,20.937,7.37,31.998,39.29,0.608,9.596,15.806,0.602,1.067,9.828,5.031,6.953,2.407,2.921,0.472,0.016,13.872,95.541,16.587,46.355,91.757,238.997,43.164,44.389,105.181,9.698,10.168,1.712,2.747,12.721,5.973,9.393,17.136,21.816,26.458,8.461,9.822,8.204,8.532,0,388.845,0.001,0.849,1.37,3.668,6.189,0,0,0,1542.698
"IMP_C20",156.186,5.273,0.679,0.717,2.977,0,2.254,0.152,38.095,58.496,55.292,35.306,5.398,173.812,5.458,120.808,26.33,0.248,1.402,24.188,31.107,19.901,5.641,7.675,2.133,0.035,35.673,5.675,13.618,40.925,20.931,4.642,0.901,0.637,15.403,0.418,8.113,3.406,0.409,6.612,0.996,12.604,16.28,15.498,5.209,5.953,25.091,4.501,16.465,0,302.278,0.001,9.761,2.213,3.551,2.568,0,0,0,1359.901
"IMP_C21",12.004,0.307,0.174,0.05,0.324,0,0.094,0.008,5.531,1.441,1.612,0.808,0.135,4.375,9.059,2.237,0.634,0.014,0.047,0.993,1.363,0.641,0.462,0.268,0.068,0.002,1.845,0.549,1.123,2.129,3.475,0.938,0.248,0.171,1.421,0.143,0.519,0.253,0.189,1.152,0.237,0.651,11.285,1.016,6.204,1.785,123.754,1.673,1.612,0,200.903,0.001,126.024,1.742,2.288,1.602,0,0,0,537.581
