"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C302T309",0.186,0.459,0.877,0.017,0.008,0.003,0.01,0.005,0.541,0.033,0.097,0.022,0.031,0.153,0.002,0.128,0.061,0.004,0,0.81,0.472,0.293,0.509,3.679,2.235,55.217,17.932,0.037,0.075,1.018,10.103,85.684,0.473,14.444,2.165,0.055,0.029,0.01,0.017,0.13,0.061,0.092,0.42,2.953,13.132,0.14,0.683,0.134,0.701,0,65.973,0,0.002,164.287,165.195,0.028,0,0,0,611.825
"IMP_C31T33",18.99,2.778,1.494,0.17,0.423,0.051,0.659,0.125,16.218,8.766,8.454,3.881,1.092,11.791,0.558,5.936,3.465,0.158,0.007,7.407,7.498,3.034,4.431,2.225,0.57,1.032,156.433,2.897,4.804,36.199,35.526,49.182,0.389,3.769,7.75,0.984,4.616,1.733,2.373,5.693,6.964,8.454,16.531,22.638,14.651,14.781,40.454,10.715,6.652,0,418.191,0,1.591,66.053,68.275,7.182,0,0,0,1126.694
"IMP_D",93.426,4.561,3.007,1.2,2.35,0.361,3.977,0.198,110.971,19.683,19.774,30.647,9.134,113.25,1.491,37.219,31.442,1.298,0.069,22.259,13.006,4.827,4.687,4.124,0.563,1.568,33.029,80.945,23.991,22.817,182.88,182.596,0.166,0.764,23.432,3.066,36.311,6.41,12.128,15.441,14.889,57.886,25.412,30.304,48.165,36.612,38.325,20.332,16.265,0,533.426,0,8.349,7.051,1.642,0.408,0,0,0,1998.134
"IMP_E",1.538,0.056,0.034,0.009,0.02,0.003,0.033,0.003,1.887,0.28,0.336,0.313,0.57,1.749,0.029,0.713,0.377,0.016,0.001,0.467,0.213,0.141,0.14,0.095,0.014,0.035,0.741,0.502,0.168,1.359,1.791,1.746,0.01,0.051,0.346,0.038,0.405,0.091,0.113,0.368,0.195,0.48,0.431,0.606,0.416,0.249,0.336,0.159,0.128,0,9.836,0,0.129,0.828,0.507,0.146,0,0,0,31.245
"IMP_F",3.893,0.324,0.127,0.031,0.059,0.009,0.139,0.02,4.361,0.899,2.055,0.619,0.185,2.4,0.088,2.076,3.066,0.034,0.001,2.058,1.073,0.699,0.783,0.525,0.074,0.169,4.706,0.376,0.481,15.725,7.374,8.888,0.093,0.586,1.966,0.149,0.48,0.403,0.4,1.806,0.839,1.914,2.765,2.61,1.414,0.619,0.829,0.484,0.353,0,17.151,0,0.333,4.486,3.077,2.511,0,0,0,108.584
"IMP_G",165.079,8.308,5.891,0.851,1.644,0.203,2.497,0.406,259.195,72.634,63.071,41.658,77.019,161.043,7.063,81.36,35.214,2.752,0.078,103.396,55.398,28.539,42.013,29.019,4.764,13.056,181.673,27.832,12.353,235.738,173.717,183.804,1.518,7.916,24.473,3.167,43.108,8.707,7.465,20.234,10.122,23.793,37.06,46.427,27.784,13.661,66.437,10.613,10.887,0,1676.945,0.026,71.669,317.983,313.903,42.279,0,0,0,4863.449
"IMP_H49",55.568,17.051,1.766,1.189,1.683,0.196,4.107,0.448,99.995,10.564,31.902,15.364,38.245,58.378,1.351,19.871,23.608,0.836,0.029,25.754,11.965,6.49,7.621,5.473,0.64,2.487,46.687,14.743,10.313,65.255,301.541,576.368,1.259,4.947,89.426,17.898,8.291,5.807,2.989,6.268,9.763,9.876,24.544,37.932,23.792,13.832,18.042,5.338,6.288,0,240.666,0.002,37.17,26.761,26.816,55.87,0,0,0,2131.063
"IMP_H50",4.882,13.034,3.315,0.133,0.77,0.031,1.179,0.059,17.388,2.739,7.539,3.125,10.077,11.573,0.145,3.124,3.278,0.182,0.009,4.048,1.907,1.466,1.146,0.626,0.139,0.363,8.041,2.673,0.664,8.212,133.479,103.5,33.427,0.623,91.344,1.377,0.841,0.55,0.423,1.278,1.014,0.715,6.466,14.583,4.918,0.787,0.955,1.191,0.53,0,20.495,0,0.293,4.342,4.15,12.531,0,0,0,551.678
"IMP_H51",4.45,1.627,0.189,0.029,0.348,0.008,0.192,0.03,7.093,1.291,3.302,1.308,0.278,2.821,0.22,1.485,1.215,0.018,0.001,1.086,1.559,0.968,0.815,0.338,0.053,0.257,6.369,0.357,0.821,7.84,43.413,16.483,0.161,19.499,26.126,5.516,1.446,1.577,1.345,5.554,10.962,4.042,15.7,41.7,12.623,3.345,4.073,2.528,1.457,0,76.089,0,0.274,3.15,2.948,37.144,0,0,0,383.525
"IMP_H52",29.306,7.356,3.167,0.686,0.833,0.112,1.429,0.313,62.756,6.894,18.32,9.862,20.649,32.694,0.883,10.244,9.488,0.349,0.014,12.553,6.427,3.669,3.901,3.996,0.421,1.362,27.226,7.22,6.543,31.56,426.273,719.685,11.708,60.467,310.267,10.453,4.82,2.695,3.625,6.93,4.963,4.915,19.136,29.785,16.633,2.725,4.114,3.879,2.762,0,273.714,0.001,1.534,13.509,12.621,3.223,0,0,0,2270.668
