"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_H51",25.706,2.159,0.109,0.011,0.914,0,0.626,0.366,51.276,3.396,6.975,9.576,13.251,20.522,8.249,19.619,11.602,3.408,3.386,15.735,51.473,53.324,25.713,78.194,0.058,4.05,13.89,13.572,3.446,67.53,88.353,14.747,0.162,124.409,28.998,10.395,14.913,6.712,3.391,7.647,22.527,10.151,36.388,40.78,40.531,10.781,16.333,11.497,8.968,0,156.071,0.106,5.888,44.7,0.02,0,280.802,1391.132,0,2884.539
"DOM_H52",26.109,2.424,0.212,0.035,0.602,0,1.123,0.728,60.58,3.151,7.955,10.809,21.462,21.878,7.554,18.295,15.348,6.533,4.805,21.098,44.702,43.86,23.199,92.963,0.053,4.436,13.649,18.144,5.364,67.004,218.315,97.074,2.496,90.685,91.864,8.239,20,5.827,4.163,6.621,10.311,18.726,24.505,20.264,24.044,8.365,12.794,9.936,7.264,0,148.604,0.074,92.433,141.3,1.191,0,19.751,3319.421,0,4948.343
"DOM_H53",13.376,0.799,0.09,0.015,0.343,0,0.372,0.487,13.967,1.581,1.928,6.922,2.444,6.531,5.1,6.191,3.504,1.475,1.694,7.136,13.036,10.696,9.609,24.915,0.018,1.596,5.742,18.723,5.38,19.986,272.56,20.174,0.113,5.536,16.788,174.947,18.668,20.534,16.567,12.589,99.852,41.514,65.089,35.276,100.867,21.093,26.811,19.431,26.189,0,102.082,0.004,4.052,6.715,1.95,0,8.928,262.939,0,1564.926
"DOM_I",6.808,1.602,0.074,0.019,0.634,0,1.091,0.682,19.738,2.133,2.763,4.416,4.922,14.55,8.753,10.978,4.987,3.172,3.203,14.508,21.071,22.839,14.076,27.986,0.033,2.87,9.651,13.627,8.37,47.019,163.851,44.57,0.543,35.404,21.743,4.026,37.204,17,7.737,24.234,47.467,22.086,104.305,92.345,112.973,48.86,62.076,47.81,39.225,0,4949.392,0.454,401.775,6.965,0.02,0,1360.362,6.064,0,7931.069
"DOM_J58T60",2.401,0.246,0.021,0.004,0.147,0,0.16,0.164,12.584,0.672,0.747,4.925,1.247,4.811,4.465,3.169,1.797,0.862,0.962,3.601,11.749,8.326,4.248,15.834,0.012,1.393,3.268,6.325,2.194,11.983,68.335,7.195,0.074,3.602,3.565,1.436,13.516,317.762,26.16,37.211,19.949,14.255,133.919,20.872,30.815,22.14,11.094,37.386,11.929,0,202.145,0.803,168.05,250.457,0.45,0,16.75,1474.361,0,3002.549
"DOM_J61",6.247,0.968,0.111,0.02,0.563,0,0.487,0.388,12.327,1.7,2.057,4.487,2.965,5.805,6.857,6.293,3.778,1.546,2.179,9.474,25.163,17.364,13.117,41.642,0.021,2.127,8.133,13.906,4.805,37.44,155.523,24.459,0.202,6.303,10.992,5.559,26.162,31.8,183.17,43.001,57.913,38.523,71.256,50.692,98.93,20.635,32.586,25.603,22.725,0,1240.993,0.007,1.774,54.54,1.08,0,99.006,278.702,0,2814.107
"DOM_J62_63",12.631,1.289,0.131,0.038,1.162,0,1.315,0.995,56.997,4.116,4.559,15.203,10.893,30.37,27.552,21.518,14.092,6.882,6.799,29.191,98.895,61.529,32.952,93.259,0.084,8.235,20.701,65.455,18.724,83.662,380.269,44.967,0.635,25.807,31.283,12.841,37.364,65.703,68.936,607.358,269.36,75.927,272.725,138.38,207.555,60.597,61.872,53.794,36.382,0,40.468,0.46,15.77,752.96,1.35,0,5.948,3347.195,0,7345.134
"DOM_K",130.659,8.085,0.966,0.105,5.245,0.001,3.389,5.622,159.753,12.033,14.078,40.545,49.225,76.24,41.055,63.637,41.042,22.065,28.447,74.07,137.79,125.013,72.953,203.188,0.182,16.131,47.649,158.822,38.507,211.923,779.448,167.57,1.669,65.975,55.345,11.787,88.347,35.972,33.775,54.925,1288.948,802.422,261.046,153.165,230.844,55.663,65.914,80.863,66.933,0,2909.269,0.01,33.542,41.52,2.221,0,106.394,742.677,0,9924.663
"DOM_L",25.03,3.645,0.215,0.055,1.988,0,2.297,1.646,99.162,10.399,10.698,31.276,15.857,33.495,23.118,37.449,22.244,11.548,13.549,62.896,96.45,70.121,43.21,147.414,0.195,9.326,47.794,67,22.415,227.298,1496.223,103.554,0.857,24.806,90.659,17.834,309.803,70.398,55.669,101.829,180.686,504.535,314.353,192.768,220.626,119.175,157.023,150.485,100.592,0,15026.94,2.06,171.68,1244.84,1.08,0,339.587,244.592,0,22380.443
"DOM_M",71.751,3.553,0.418,0.138,5.296,0.001,5.041,11.964,225.029,13.217,11.318,36.007,39.298,97.55,83.304,82.841,45.464,23.514,20.843,94.351,316.462,140.385,95.272,468.692,0.315,27.611,63.901,165,48.31,602.815,911.307,93.002,1.151,39.768,67.328,9.306,119.807,122.348,73.399,147.442,268.363,306.859,1125.52,260.872,387.334,96.329,123.054,126.526,87.259,0,146.329,12.84,209.315,1973.788,11.984,0,62.839,6299.734,0,15883.464
