"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_H49",374.852,1.876,7.293,0,60.704,0,9.776,1.219,650.944,33.635,41.486,88.326,671.691,550.057,48.31,59.821,60.526,92.676,24.683,201.02,132.254,137.598,245.758,197.97,30.022,16.604,86.393,121.588,597.783,766.06,2772.096,9400.863,415.308,337.871,2640.992,77.841,110.262,81.914,72.01,105.42,109.785,117.925,481.18,648.694,331.848,112.223,532.503,74.153,67.627,0,4619.999,6.195,577.687,1520.179,0.29,0,828.627,10966.863,0,42321.281
"DOM_H50",73.205,0.564,1.392,0,21.633,0,9.571,0.356,271.129,6.907,16.725,25.8,210.696,201.469,17.143,20.823,24.764,38.512,9.894,80.521,18.398,21.365,87.245,29.142,14.507,7.964,44.371,61.216,14.696,246.204,583.736,234.239,1000.977,85.082,458.868,11.919,41.672,13.639,9.796,24.482,17.242,25.824,91.281,95.258,40.375,22.495,73.78,11.157,13.328,0,860.047,2.652,151.589,608.247,0,0,237.963,8633.775,0,14925.634
"DOM_H51",64.461,1.658,0.372,0,10.794,0,2.096,1.159,285.852,9.366,15.011,23.202,73.385,104.174,17.696,21.372,22.198,14.974,6.165,61.822,35.205,23.366,92.014,18.983,18.684,8.655,87.356,54.912,21.994,252.659,295.266,63.757,24.951,606.885,180.984,40.161,82.502,20.216,14.914,49.906,57.051,41.534,295.803,792.949,125.107,118.332,190.417,30.809,23.587,0,1775.165,1.636,49.573,124.199,0.09,0,766.23,5441.847,0,12563.456
"DOM_H52",230.6,1.302,11.351,0,188.11,0,6.115,1.488,518.753,18.977,26.274,43.626,494.099,551.578,24.921,33.594,36.074,53.592,13.967,108.46,56.147,53.655,129.74,21.906,24.071,13.189,62.601,129.099,154.626,506.545,3441.438,2452.434,1057.246,1016.591,5163.295,83.31,99.356,49.041,52.843,144.561,91.283,111.946,378.413,445.229,227.891,63.365,205.698,41.186,36.796,0,1951.358,3.911,6589.506,825.591,0.09,0,187.399,9873.105,0,38107.338
"DOM_H53",28.067,0.038,0.575,0,7.1,0,0.66,0.314,77.108,3.052,3.645,13.117,24.741,61.354,15.887,7.314,5.816,4.517,1.508,15.651,20.688,20.484,38.669,3.442,2.692,1.439,14.773,12.909,21.408,74.627,419.794,285.944,31.119,24.238,149.574,633.59,29.834,36.569,24.828,126.32,78.654,57.971,1469.564,146.876,171.219,56.56,119.33,22.793,26.865,0,245.694,0.18,22.044,98.548,35.796,0,27.705,4799.33,0,9622.538
"DOM_I",22.589,0.914,0.008,0,17.352,0,2.843,1.609,236.962,11.712,14.21,19.488,4.215,47.225,11.504,16.986,16.541,25.095,10.868,43.934,72.661,39.02,47.73,8.182,12.423,6.59,40.93,33.829,12.529,199.78,685.41,94.256,50.713,191.397,85.265,20.395,105.026,99.802,44.36,180.232,211.091,41.724,724.665,869.192,203.448,93.5,1010.213,172.31,83.626,0,25236.583,44.844,91.113,38.86,0,0,5208.247,96.489,0,36660.494
"DOM_J58T60",13.75,0.036,0.594,0,6.303,0,2.122,0.511,126.334,5.332,5.445,58.753,2.411,48.394,11.462,12.199,4.863,6.679,3.398,14.583,33.964,16.803,31.811,4.036,6.268,4.374,23.139,20.247,13.148,86.096,560.34,22.948,12.295,5.313,25.623,17.18,132.925,1954.992,159.173,300.276,130.418,57.483,3662.561,621.878,305.799,170.891,235.207,130.661,84.129,0,1905.613,926.837,13.401,1150.377,6.269,0,48.016,4573.464,0,17777.128
"DOM_J61",69.66,0.068,2.193,0,2.82,0,1.954,0.529,63.865,6.147,5.825,20.011,3.628,24.843,8.39,11.703,5.771,2.465,1.004,17.496,20.418,10.956,41.091,2.994,3.706,1.831,32.721,24.302,21.314,248.095,483.704,36.566,19.591,6.431,69.089,16.221,81.023,55.777,1067.477,159.844,309.759,345.056,1153.479,202.339,254.885,105.844,411.148,174.581,100.538,0,4433.221,0.011,5.321,329.373,17.118,0,223.228,4642.265,0,15359.688
"DOM_J62_63",164.155,1.037,2.385,0,54.638,0,7.371,3.243,489.494,15.21,18.289,74.959,32.454,528.607,59.034,46.873,35.518,38.696,18.719,92.586,192.733,144.005,140.709,12.725,30.975,26.451,106.968,132.855,61.333,644.492,2318.007,157.141,160.284,63.11,227.313,75.097,318.316,574.668,565.638,11336.405,1004.184,403.736,3518.774,2015.931,2017.689,576.685,683.05,234.611,258.795,0,1678.212,5.282,1505.079,15568.799,4.779,0,35.847,19315.911,0,67799.855
"DOM_K",749.009,0.918,10.269,0,230.043,0,10.532,18.069,1513.138,55.773,50.238,175.09,219.102,638.337,126.271,109.448,83.906,64.606,28.903,218.66,633.477,199.045,368.3,50.779,65.731,33.84,226.644,246.566,218.562,1231.774,3792.733,450.575,171.99,107.463,373.584,178.9,508.353,225.85,200.337,1002.929,21610.468,9017.958,3287.241,2062.245,1754.291,429.721,1396.708,298.362,623.201,0,23900.434,0,248.147,1361.978,14.088,0,281.946,13390.578,0,94267.109
"DOM_L",653.92,23.75,2.451,0,43.309,0,9.164,3.003,622.48,54.34,80.653,114.08,8.521,185.695,69.914,67.569,67.225,33.279,13,220.389,140.124,69.281,291.658,20.678,34.186,9.664,232.614,110.777,125.127,1130.991,5788.939,201.113,34.215,33.767,836.537,91.561,1634.028,149.383,283.821,842.503,913.833,2122.211,2363.659,1341.787,581.96,539.908,1735.885,168.501,415.798,0,71854.114,0.045,3396.887,2248.641,0.02,0,891.824,240.426,0,103149.209
"DOM_M",1198.931,2.171,8.076,0,411.301,0,35.66,65.08,3834.804,143.011,148.046,588.117,320.713,2820.788,841.474,344.258,209.149,149.885,59.866,620.87,1064.973,1090.954,1804.486,110.967,142.201,77.721,694.621,547.341,286.911,5082.287,15052.397,930.574,410.832,220.411,1203.951,1612.837,1248.373,1401.671,745.331,6805.445,3642.844,2581.658,26491.713,8192.773,5846.99,1513.86,2074.416,749.338,1146.791,0,5562.138,3.018,2690.592,14882.338,69.769,0,173.843,43654.579,0,171613.141
"DOM_N",683.415,2.376,6.593,0,210.777,0,39.006,24.089,3554.947,135.265,166.377,277.385,75.959,662.667,234.875,283.094,279.233,144.419,83.024,817.347,509.7,391.831,1278.765,271.141,218.11,90.949,1444.611,749.339,467.386,3421.863,6626.303,1466.618,456.927,427.366,1811.386,496.591,1826.209,418.191,310.195,1867.18,1688.039,1689.611,6338.131,11328.372,5254.172,3042.307,3744.331,931.717,662.362,0,9047.792,17.165,760.847,910.281,19.417,0,372.251,37961.654,0,115999.957
"DOM_O",354.15,1.347,2.16,0,17.752,0,1.441,1.388,989.989,27.207,27.151,166.301,73.574,463.885,72.427,109.531,38.834,153.549,51.38,131.146,55.88,68.682,192.604,15.774,26.741,10.882,104.752,256.878,855.334,614.504,669.273,107.544,110.966,84.737,330.488,25.278,269.48,94.893,54.492,320.171,207.765,214.493,675.171,330.616,961.957,216.479,487.522,93.953,75.178,0,3982.99,24.574,83547.375,1701.429,0.09,0,44.608,3405.297,0,102922.064
"DOM_P",23.295,0.14,0.065,0,20.709,0,2.274,0.992,143.153,3.052,4.499,11.729,2.667,38.937,17.785,9.211,9.437,10.566,5.007,33.526,29.763,13.311,78.497,4.743,8.324,4.635,42.797,41.723,18.445,196.977,376.934,39.938,26.693,16.649,69.462,14.809,128.622,39.858,42.782,161.27,326.738,70.451,846.541,279.573,1142.512,242.306,693.467,170.916,49.997,0,4633.484,189.441,44617.696,1415.848,0.16,0,393.154,882.252,0,57647.81
"DOM_Q",9.365,0.062,0.078,0,7.169,0,0.184,0.134,29.481,0.891,1.095,8.966,3.176,10.565,7.981,6.662,8.644,1.811,0.869,16.731,10.318,4.276,15.589,1.653,1.845,0.736,14.007,7.651,3.762,54.76,171.661,21.487,9.872,9.826,50.637,5.44,28.093,8.494,6.845,66.758,35.226,22.383,116.926,112.358,1667.957,117.703,3337.514,12.675,32.032,0,15249.976,527.173,91338.147,162.174,0,0,363.095,137.821,0,113840.735
