"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_K",78.747,0.138,20.405,0.663,15.016,201.128,1.922,7.014,312.184,20.989,2.35,8.293,42.13,39.32,7.083,17.646,51.024,35.54,72.455,19.147,0.135,17.975,4.283,3.424,0.271,2.132,12.908,51.399,10.905,127.32,127.815,78.575,2.177,29.705,49.124,0.937,65.37,14.459,95.309,2.473,551.69,92.428,58.891,47.561,139.11,24.664,27.211,14.016,30.563,0,1687.614,0,23.606,0.44,0,22.403,0,0,0,4370.088
"IMP_L",1.303,0.006,0.045,0.017,0.152,0.815,0.068,0.104,1.704,0.325,0.018,0.195,0.391,0.275,0.097,0.154,0.203,0.068,0.244,0.24,0.022,0.048,0.116,0.15,0.012,0.057,0.634,0.11,0.037,2.181,10.608,0.86,0.045,0.83,1.287,0.061,3.244,0.45,2.937,0.105,4.253,0.118,2.695,1.705,1.44,1.508,0.817,0.803,2.806,0,35.221,0,0.027,2.98,0,97.302,0,0,0,181.893
"IMP_M",7.402,0.032,0.68,0.051,0.455,8.037,0.319,0.546,11.292,0.971,0.166,1.147,1.804,2.536,0.443,1.316,1.78,1.06,2.594,1.31,0.075,0.618,0.514,0.254,0.023,0.151,1.394,1.317,0.389,11.899,5.622,5.526,0.202,3.934,1.804,0.14,3.35,1.214,7.562,0.152,4.296,2.005,5.4,2.866,8.317,2.892,3.616,1.201,2.686,0,41.964,0,0.899,9.345,0,10.403,0,0,0,185.971
"IMP_N",361.711,1.808,3.809,2.435,4.238,224.602,21.169,25.857,130.988,12.381,0.825,48.333,23.049,56.948,6.826,23.417,35.977,10.087,73.177,43.327,1.481,3.114,14.758,1.424,0.399,3.933,21.638,6.446,10.953,599.319,180.699,141.61,10.921,245.239,43.316,0.498,100.58,54.409,344.371,2.523,53.543,0.416,97.38,129.102,339.123,43.29,44.908,57.795,109.576,0,74.3,0,0.073,4.648,0,18.534,0,0,0,3871.284
"IMP_O",0.911,0.026,0.054,0.005,0.042,0.504,0.017,0.035,1.736,0.169,0.487,0.166,0.264,0.535,0.087,0.504,0.184,0.105,0.224,0.164,0.007,0.082,0.073,0.065,0.004,0.021,0.353,0.191,0.022,0.922,0.495,0.761,0.022,0.149,0.223,0.01,0.475,0.121,0.686,0.01,0.906,0.066,0.533,0.183,0.488,0.179,0.546,0.132,0.266,0,14.789,0.001,0.682,1.958,0,3.638,0,0,0,35.278
"IMP_P",0.39,0.002,0.024,0.002,0.016,0.243,0.015,0.023,0.469,0.071,0.013,0.151,0.094,0.171,0.023,0.117,0.067,0.026,0.066,0.058,0.003,0.022,0.021,0.012,0.001,0.007,0.173,0.028,0.011,0.518,0.208,0.361,0.011,0.174,0.083,0.004,0.144,0.052,0.275,0.008,0.204,0.009,0.307,0.125,0.341,0.179,0.189,0.057,0.133,0,3.1,0,0.065,0.433,0,82.703,0,0,0,92.004
"IMP_Q",0.595,0.003,0.021,0.004,0.011,0.339,0.026,0.036,0.421,0.088,0.019,0.083,0.069,0.18,0.044,0.127,0.073,0.028,0.099,0.089,0.01,0.035,0.048,0.02,0.002,0.012,0.213,0.025,0.015,0.936,0.263,0.282,0.014,0.295,0.065,0.001,0.189,0.068,0.464,0.005,0.082,0.008,0.167,0.17,0.485,0.083,0.521,0.075,0.187,0,2.435,0,0.017,1.326,0,20.91,0,0,0,31.781
"IMP_R",1.951,0.01,0.044,0.013,0.028,1.223,0.106,0.135,1.104,0.143,0.034,0.281,0.18,0.392,0.058,0.204,0.215,0.073,0.412,0.261,0.01,0.041,0.099,0.027,0.004,0.028,0.287,0.053,0.057,3.326,1.167,0.976,0.057,1.232,0.233,0.004,0.958,0.577,1.757,0.014,0.286,0.013,1.155,0.674,1.998,0.283,0.522,5.658,0.862,0,149.405,0.087,47.132,6.541,0,44.917,0,0,0,277.311
"IMP_S",0.696,0.004,0.052,0.005,0.018,0.475,0.029,0.046,0.892,0.133,0.05,0.131,0.172,0.259,0.037,0.149,0.102,0.051,0.129,0.12,0.015,0.041,0.05,0.027,0.003,0.016,0.242,0.059,0.02,1.207,0.427,0.752,0.021,0.37,0.108,0.004,0.309,0.18,0.705,0.017,0.2,0.021,0.985,0.223,0.644,0.423,0.35,0.12,0.275,0,5.162,0,0.136,1.354,0,24.054,0,0,0,42.069
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",8.099,0.084,3.56,0.12,0.884,15.228,0.399,0.881,1.572,25.271,0.66,4.968,31.922,10.298,1.704,8.865,4.986,3.078,3.825,5.379,0.981,2.956,2.158,2.831,0.149,1.205,20.254,5.916,0.487,36.861,13.757,46.936,0.546,5.808,3.964,0.248,8.791,1.009,11.822,0.208,3.633,0.79,5.038,3.838,13.508,2.456,13.899,1.146,6.985,0,226.547,0.001,1.291,162.201,0,83.719,0,0,0,823.721
"TXS_INT_FNL",192.018,1.323,32.03,1.725,24.42,231.996,5.052,12.458,454.526,233.171,14.35,74.218,27.936,69.049,20.15,105.223,58.839,47.999,59.208,23.167,1.647,28.485,10.227,23.928,1.274,8.614,99.858,11.603,8.938,375.385,222.26,580.659,7.494,17.553,66.582,5.087,498.08,20.506,150.177,5.039,105.644,15.932,90.33,62.315,229.538,46.275,222.626,22.861,93.118,0,12763.443,0.511,427.497,2525.979,0,0,59.227,357.266,0,20854.816
"TTL_INT_FNL",5656.974,35.58,739.586,50.256,873.632,6484.419,250.894,500.522,23087.104,3855.774,590.572,2003.786,5815.906,3136.235,532.31,2210.751,2950.93,1493.835,3892.522,2384.827,130.586,1059.659,587.527,789.368,47.869,343.43,4663.418,2629.448,320.098,15076.404,6864.474,11368.864,244.301,2147.165,3049.651,190.363,6864.74,951.026,6092.76,205.04,4436.011,1048.653,4265.338,2375.732,7411.111,1970.582,5490.647,713.616,2724.136,0,152453.508,778.164,32728.086,56112.767,-230.035,1223.803,712.236,70010.24,0,474397.202
"VALU",14865.463,319.642,1517.868,255.385,5001.3,22612.302,1498.063,856.087,7233.623,1776.944,379.961,1108.983,4310.349,1405.387,225.208,997.491,1608.347,728.774,2738.837,1488.944,55.128,45.141,750.034,1041.989,39.424,317.951,4084.792,5477.921,943.436,17975.856,24196.104,7623.207,137.101,576.74,3083.2,202.218,8487.946,977.962,2547.496,521.118,10426.317,8959.375,7138.861,5136.03,11379.559,12710.536,7726.54,1527.149,2509.256,4258.188,0,0,0,0,0,0,0,0,0,221785.533
"OUTPUT",20522.437,355.222,2257.454,305.641,5874.932,29096.721,1748.958,1356.61,30320.727,5632.718,970.533,3112.769,10126.255,4541.622,757.518,3208.242,4559.277,2222.61,6631.359,3873.771,185.714,1104.801,1337.561,1831.357,87.293,661.381,8748.21,8107.369,1263.534,33052.261,31060.577,18992.07,381.402,2723.905,6132.851,392.581,15352.686,1928.987,8640.256,726.158,14862.328,10008.028,11404.199,7511.761,18790.669,14681.118,13217.187,2240.765,5233.392,4258.188,0,0,0,0,0,0,0,0,0,382393.965
