"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.985,0,0,0,0,0,0,0,0,16.985
"IMP_A01",92.582,3.395,1.794,0.005,0.001,0.002,0.084,0.008,311.679,5.961,1.489,0.786,0.331,0.972,1.251,1.421,0.887,0.119,0.047,0.827,0.156,0.452,0.464,0.086,0.137,0.042,1.024,3.904,0.394,4.612,18.238,0.734,0.151,0.056,0.507,0.045,61.535,0.226,0.187,0.362,0.286,0.326,1.171,1.899,3.06,0.972,3.991,2.689,1.697,0,349.115,0.002,39.209,32.16,4.958,9.527,0,0,0,968.016
"IMP_A02",0.498,4.152,0.025,0.002,0,0,0.007,0,1.114,0.07,9.111,0.326,0.017,0.033,0.021,0.141,0.071,0.007,0.003,0.06,0.014,0.035,0.032,0.005,0.014,0.002,0.281,0.758,0.013,0.635,0.46,0.047,0.004,0.002,0.034,0.005,0.446,0.012,0.01,0.014,0.011,0.022,0.051,0.041,0.107,0.023,0.068,0.081,0.047,0,11.033,0.003,0.339,0.236,0.175,0.121,0,0,0,30.842
"IMP_A03",0.088,0.003,0.388,0,0,0,0.001,0,1.438,0.007,0.003,0.004,0.005,0.004,0.004,0.004,0.005,0.003,0.001,0.014,0.001,0.004,0.005,0.001,0.003,0,0.006,0.01,0.002,0.023,0.087,0.008,0.02,0.001,0.013,0.001,0.678,0.003,0.002,0.003,0.003,0.002,0.008,0.009,0.03,0.007,0.024,0.014,0.007,0,15.111,0,0.027,0.025,0.031,0.533,0,0,0,18.674
"IMP_B05",0.031,0.004,0.003,0.044,0.001,0.002,0.063,0.011,0.095,0.026,0.019,0.061,1.522,0.07,0.006,0.023,0.897,0.57,0.083,0.021,0.003,0.017,0.015,0.002,0.007,0.001,0.014,39.824,0.015,0.385,0.094,0.035,0.001,0.001,0.017,0.001,0.055,0.003,0.006,0.009,0.007,0.016,0.02,0.012,0.09,0.026,0.025,0.013,0.036,0,0.218,0,0.027,0.053,0.042,0.021,0,0,0,44.664
"IMP_B06",0.366,0.067,0.191,0.244,0.179,0.044,2.339,0.403,3.76,0.315,0.836,2.487,1241.806,8.929,0.199,1.216,16.748,3.161,1.805,3.234,0.085,0.499,0.693,0.099,0.246,0.056,1.844,1098.414,1.227,4.132,11.508,3.653,0.407,0.301,2.908,0.224,1.07,0.156,0.139,0.292,0.487,0.892,2.328,1.218,3.979,0.608,0.627,0.428,0.406,0,3.517,0,0.112,3.169,2.904,0.334,0,0,0,2437.29
"IMP_B07",0.011,0.001,0.003,0.006,0.001,0.029,0.187,0.017,0.046,0.004,0.006,0.007,0.386,0.091,0.005,0.011,1.01,1.892,2.213,0.516,0.013,0.119,0.083,0.008,0.011,0.003,0.064,1.071,0.022,0.925,0.048,0.016,0.001,0.001,0.009,0.001,0.016,0.002,0.003,0.01,0.007,0.008,0.032,0.013,0.016,0.003,0.006,0.007,0.011,0,0.059,0,0.014,0.072,0.05,0.066,0,0,0,9.233
"IMP_B08",0.533,0.04,0.078,0.019,0.004,0.011,3.044,0.062,0.774,0.072,0.072,0.226,1.573,0.839,0.075,0.22,29.104,0.806,0.269,0.362,0.032,0.195,0.123,0.014,0.029,0.004,0.25,5.348,0.287,31.067,0.373,0.098,0.022,0.003,0.063,0.004,0.322,0.01,0.009,0.011,0.012,0.315,0.136,0.282,0.462,0.031,0.093,0.057,0.075,0,3.27,0,0.076,0.298,0.294,0.061,0,0,0,81.909
"IMP_B09",0.145,0.011,0.908,0.457,0.492,0.126,8.628,4.075,0.201,0.011,0.064,0.335,19.518,0.04,0.012,0.13,4.248,0.259,0.188,0.048,0.004,0.03,0.035,0.001,0.003,0.001,0.037,31.977,0.085,7.087,0.122,0.498,0.078,0.038,0.287,0.068,0.096,0.105,0.008,0.013,0.041,0.103,0.569,0.041,0.189,0.026,0.045,0.017,0.034,0,0.133,0,0.045,0.062,0.04,0.038,0,0,0,81.852
"IMP_C10T12",143.255,0.563,17.867,0.011,0.002,0.004,0.243,0.017,423.394,4.907,0.899,2.169,1.271,4.784,5.127,2.097,1.157,0.104,0.088,0.976,0.196,0.721,0.598,0.078,0.183,0.032,1.687,2.415,1.165,3.402,57.452,1.621,1.253,0.142,1.974,0.267,444.723,2.122,0.928,1.833,1.658,1.535,3.89,4.121,15.838,8.271,22.224,17.256,6.51,0,2263.051,0.003,1.776,1.501,7.128,30.777,0,0,0,3517.268
