"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_H53",5.115,1.23,0.225,0.931,0,0.907,1.239,0.28,8.572,1.38,3.506,17.833,4.287,5.367,0.99,1.443,2.164,2.85,2.247,5.019,4.287,3.381,13.841,1.092,1.21,0.262,5.394,13.855,4.81,21.214,206.941,18.677,3.923,4.896,43.215,197.963,20.901,44.274,19.316,20.274,120.465,26.525,60.366,35.62,120.647,26.367,78.62,17.865,42.237,0,107.952,0.004,0.869,2.676,1.85,0,2.69,205.769,0,1565.835
"DOM_I",4.376,3.995,0.28,1.453,0,7.291,4.37,0.614,22.694,2.99,6.883,19.58,15.864,19.949,2.593,4.901,5.303,11.133,8.456,17.067,12.197,13.158,30.836,1.798,3.348,0.745,14.363,17.861,13.375,85.596,155.166,51.211,13.128,27.565,54.52,5.204,59.426,26.305,10.861,54.278,78.527,35.325,129.04,106.439,182.361,87.976,281.26,68.729,81.094,0,7329.493,35.702,97.531,4.892,0,0,573.659,0.027,0,9902.79
"DOM_J58T60",8.869,3.005,0.32,1.163,0,4.128,3.071,0.763,80.513,5.677,14.698,79.993,20.787,45.577,7.991,8.223,9.191,19.271,15.615,22.409,39.486,28.637,48.497,6.083,7.263,1.998,20.882,28.992,12.509,81.801,328.769,30.431,7.667,10.651,35.778,8.449,80.317,894.708,78.341,217.933,142.448,92.433,410.879,115.431,199.034,282.014,218.935,142.46,142.252,0,1202.514,0.189,331.45,693.296,1,0,9.165,2812.731,0,9116.686
"DOM_J61",6.284,3.508,0.665,2.577,0,1.987,3.515,0.563,21.486,3.475,8.593,30.086,14.838,13.045,3.259,4.048,5.82,8.444,8.813,16.82,21.753,13.297,43.621,4.069,3.438,0.819,19.235,23.56,10.401,87.34,235.993,41.235,7.645,7.381,46.848,11.562,65.846,50.183,441.223,132.407,163.845,101.503,135.035,111.422,243.898,54.985,186.608,51.017,69.163,0,1895.697,0.008,0.718,18.205,0.97,0,42.937,310.537,0,4812.233
"DOM_J62_63",8.036,3.265,0.465,2.787,0,4.45,5.641,0.944,60.363,5.668,13.47,82.764,31.466,42.938,7.767,8.522,12.935,22.917,18.045,31.648,51.24,33.211,66.439,5.369,8.83,2.116,28.284,65.579,24.207,136.185,348.711,46.19,14.58,17.735,77.352,16.215,62.017,323.243,93.355,1190.35,312.076,112.263,352.568,188.093,317.746,175.895,242.147,80.651,98.189,0,351.259,0.106,13.278,1216.903,0.18,0,3.331,9424.451,0,15864.436
"DOM_K",88.973,19.196,3.955,9.411,0,21.897,17.034,5.297,190.425,16.336,38.015,219.533,167.494,112.435,12.882,26.333,42.934,77.77,75.528,87.328,78.23,74.488,170.598,13.602,20.07,4.493,67.704,186.355,58.109,395.925,780.417,202.868,46.196,54.442,157.526,16.187,137.097,59.171,51.608,131.707,2649.408,1728.234,338.125,253.592,365.799,96.828,239.541,106.796,135.898,0,6144.849,0.032,2.259,33.21,3.403,0,42.419,928.572,0,17008.536
"DOM_L",10.744,7.718,0.711,4.296,0,5.99,10.03,1.531,102.894,15.104,21.271,86.163,44.775,37.991,6.947,13.29,19.277,30.273,30.063,69.74,51.178,38.136,88.467,9.054,20.815,2.282,70.489,54.63,29.312,341.252,1643.265,115.937,21.763,19.053,264.697,25.439,563.972,108.85,90.102,251.127,348.323,930.245,422.583,299.638,363.713,216.577,625.715,209.791,187.88,0,31059.263,4.339,539.914,1373.952,0.07,0,134.105,62.823,0,41107.562
"DOM_M",102.901,12.741,2.434,18.861,0,34.417,37.893,17.573,324.226,24.948,45.35,254.808,187.159,184.086,33.435,44.875,68.768,115.107,76.792,155.659,244.694,126.723,307.891,40.845,52.841,10.934,151.848,289.009,99.325,1719.94,1267.462,150.769,44.785,49.51,268.563,17.608,252.747,285.752,148.365,544.237,645.077,755.936,2164.407,561.02,988.085,287.036,657.509,241.747,265.73,0,830.987,11.558,632.372,2170.497,15.586,0,15.412,6297.643,0,24356.487
"DOM_N",48.291,16.373,2.111,13.319,0,31.875,36.515,9.436,248.231,18.407,51.148,279.753,123.757,127.69,27.19,44.253,58.83,76.75,63.82,139.198,134.378,109.664,301.232,32.08,47.056,9.967,126.751,251.334,125.456,663.514,1154.911,229.498,71.66,74.692,484.628,51.857,291.277,196.395,154.393,460.171,544.837,727.034,781.982,1291.63,882.008,419.019,912.217,304.736,237.856,0,411.652,1.092,412.006,163.817,0.27,0,16.022,2574.359,0,16068.398
"DOM_O",18.865,6.257,0.607,3.767,0,5.552,5.866,2.189,53.362,5.011,15.108,54.255,29.617,27.038,5.399,6.839,10.113,17.62,21.504,35.782,17.658,20.89,49.844,6.134,8.119,1.61,21.064,63.858,29.061,290.061,283.556,103.782,20.669,19.776,98.711,7.193,66.433,25.45,25.795,54.899,85.957,197.36,182.844,74.938,389.337,60.89,162.551,57.823,49.984,0,836.194,67.214,19311.972,131.207,0,0,7.687,227.082,0,23382.353
"DOM_P",4.159,2.007,0.249,0.59,0,1.966,2.401,0.482,13.9,1.024,2.339,15.12,16.721,8.349,3.075,2.265,3.598,8.92,9.292,9.957,13.817,11.201,23.154,2.232,4.308,1.049,11.751,17.599,8.317,37.107,73.957,17.087,4.483,10.68,26.094,2.059,16.733,17.565,22.232,87.25,76.871,35.017,127.704,68.196,252.866,451.581,135.228,31.457,32.246,0,935.83,975.623,12892.469,605.421,0.08,0,59.586,445.342,0,17640.605
"DOM_Q",2.026,1.391,0.208,1.221,0,0.902,0.401,0.133,10.882,0.81,1.329,10.213,3.908,4.468,1.156,1.755,3.548,2.34,2.961,8.238,5.473,4.092,8.188,0.892,1.846,0.207,4.102,5.486,3.945,22.734,52.302,11.798,0.913,1.508,8.262,1.48,19.466,6.595,3.024,12.182,20.486,18.034,27.851,16.55,103.431,30.501,2199.512,14.108,23.569,0,8086.682,702.387,28204.551,17.679,0.06,0,42.859,19.239,0,39759.88
"DOM_R",4.949,0.934,0.095,0.206,0,0.367,0.492,0.083,27.446,0.781,1.248,5.723,2.689,3.864,0.508,1.088,1.342,1.771,1.683,3.775,4.181,2.095,5.982,0.722,1.434,0.176,3.7,4.025,2.839,14.39,43.68,4.757,1.615,1.173,6.452,0.732,26.692,49.999,3.865,8.882,14.929,16.468,38.541,19.477,46.451,23.922,26.816,398.767,88.199,0,3576.655,660.931,1260.021,158.831,0.21,0,82.61,75.739,0,6735.002
"DOM_S",7.372,3.198,0.869,0.802,0,2.388,2.847,0.342,25.888,3.365,8.587,21.776,11.172,14.041,1.751,3.17,5.341,9.071,6.576,16.326,11.802,6.862,21.227,1.805,3.698,0.515,11.954,13.051,11.552,57.159,129.159,22.741,6.124,4.309,30.482,2.513,81.157,22.377,9.415,35.659,80.064,62.111,83.136,64.761,69.905,42.039,241.97,65.454,298.78,0,2209.925,3208.536,97.935,109.582,0.05,0,57.03,107.905,0,7427.623
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.327,0,0,0,0,0,0,0,0,336.327
"IMP_A01",98.013,4.888,0.337,0.062,0,0.084,0.149,0.018,473.949,2.755,3.068,2.152,0.481,4.245,0.521,0.973,0.28,0.711,0.372,0.662,0.512,0.376,1.277,0.178,0.161,0.041,0.622,0.857,0.362,4.185,10.343,1.029,0.233,0.166,0.86,0.094,54.503,0.272,0.107,0.369,0.241,0.503,1.53,2.352,2.836,1.544,11.646,1.398,1.254,0,543.118,0.036,1.537,13.601,0.965,25.746,0,0,0,1278.573
"IMP_A02",3.005,51.762,0.026,0.132,0,0.049,0.079,0.004,5.347,0.111,95.67,23.36,0.12,0.749,0.031,1.064,0.222,0.165,0.135,0.196,0.147,0.132,0.366,0.037,0.082,0.006,1.602,2.546,0.062,4.513,1.9,0.291,0.037,0.027,0.232,0.034,1.326,0.094,0.035,0.154,0.071,0.293,0.189,0.242,0.822,0.247,0.69,0.348,0.274,0,20.241,0.002,0.08,5.684,0.316,0.331,0,0,0,225.675
"IMP_A03",0.214,0.08,3.594,0.005,0,0.01,0.014,0.001,90.846,0.011,0.034,0.068,0.056,0.095,0.009,0.014,0.022,0.038,0.033,0.036,0.03,0.024,0.064,0.005,0.046,0.002,0.026,0.028,0.015,0.158,1.006,0.07,0.21,0.014,0.106,0.005,21.376,0.034,0.009,0.036,0.036,0.07,0.07,0.047,0.797,0.161,1.317,0.105,0.125,0,82.651,0.001,0.041,0.225,0.061,1.449,0,0,0,205.596
"IMP_B05",0.805,0.135,0.003,12.984,0,2.514,2.63,0.322,3.675,0.288,0.416,13.04,119.922,13.494,0.05,0.524,19.468,171.861,33.952,0.372,0.146,0.434,0.97,0.067,0.259,0.048,0.128,455.145,0.305,13.429,1.059,0.735,0.028,0.031,0.366,0.016,0.514,0.05,0.037,0.127,0.061,0.768,0.214,0.184,2.381,1.302,0.84,0.067,1.08,0,0.194,0,0.02,0.279,0.029,0.055,0,0,0,877.824
"IMP_B06",2.629,0.808,0.342,3.79,0,3.758,6.672,0.853,12.371,0.484,2.189,34.517,5041.438,99.217,0.289,2.408,20.781,51.627,40.102,8.503,1.539,2.264,13.271,0.833,1.214,0.209,3.862,632.092,3.59,18.801,18.525,20.118,4.937,6.933,8.136,0.687,2.681,1.118,0.517,1.543,1.672,4.05,4.712,4.494,10.436,2.918,5.356,1.429,1.575,0,46.257,0.002,0.273,17.892,5.77,0.895,0,0,0,6183.382
"IMP_B07",0.247,0.016,0.006,1.7,0,46.967,10.482,0.663,1.816,0.059,0.088,0.403,31.388,19.426,0.063,0.179,23.563,625.738,1024.126,16.42,0.755,1.895,4.477,0.247,0.169,0.034,0.809,12.703,0.437,37.782,0.562,0.367,0.023,0.038,0.202,0.011,0.291,0.049,0.021,0.086,0.077,0.304,0.489,0.338,0.284,0.088,0.189,0.091,0.309,0,0.162,0,0.025,0.398,0.054,0.176,0,0,0,1867.291
"IMP_B08",1.994,0.149,0.042,0.438,0,1.427,14.242,0.224,2.714,0.207,0.337,5.493,10.608,17.678,0.188,1.305,55.222,20.797,10.686,1.339,0.526,0.741,1.449,0.117,0.167,0.019,0.622,5.119,0.977,111.438,0.814,0.329,0.129,0.033,0.299,0.018,0.419,0.123,0.022,0.081,0.069,1.789,0.409,1.363,1.274,0.181,0.815,0.127,0.267,0,2.941,0.001,0.083,1.078,0.266,0.174,0,0,0,279.369
"IMP_B09",0.093,0.017,0.041,0.845,0,1.173,3.042,1.414,0.154,0.014,0.052,0.672,9.347,0.331,0.013,0.082,0.727,0.766,0.877,0.126,0.084,0.069,0.193,0.018,0.022,0.004,0.058,2.297,0.056,2.598,0.313,0.259,0.078,0.083,0.203,0.024,0.067,0.069,0.03,0.116,0.083,0.137,0.293,0.122,0.193,0.058,0.167,0.047,0.05,0,0.481,0,2.1,45.117,0.04,0.101,0,0,0,75.417
"IMP_C10T12",81.422,0.525,1.919,0.166,0,0.354,0.491,0.05,345.864,1.654,1.469,12.848,4.415,29.154,1.787,4.233,1.427,1.991,1.986,2.472,2.467,1.781,4.125,0.442,0.674,0.093,1.731,1.503,1.322,7.776,23.098,1.739,1.331,0.55,2.079,0.18,275.841,2.51,0.636,2.407,2.393,3.45,5.189,4.178,10.309,8.96,39.867,8.493,4.581,0,2929.803,1.295,8.275,5.583,3.985,83.245,0,0,0,3946.122
"IMP_C13T15",2.026,0.645,0.523,0.444,0,0.68,0.59,0.09,5.388,94.096,2.484,29.172,2.371,8.91,0.576,4.675,2.722,2.511,1.787,4.465,3.717,2.808,9.266,3.165,1.875,0.273,13.472,1.93,2.804,19.075,25.033,2.404,0.375,0.569,2.422,0.894,11.238,1.369,0.549,1.341,1.158,2.297,7.778,14.578,28.136,6.881,44.972,13.098,11.307,0,1888.461,0.003,2.761,32.222,19.866,28.826,0,0,0,2371.078
"IMP_C16",2.885,4.412,0.073,0.385,0,0.45,0.522,0.043,7.768,0.726,177.422,60.715,0.959,6.756,0.266,2.181,4.755,1.637,2.029,5.775,2.351,3.15,6.73,1.383,4.395,0.188,30.289,3.26,0.891,226.578,11.426,1.917,0.232,0.227,3.752,0.102,4.009,1.072,0.286,0.892,0.929,14.524,5.313,3.945,2.273,1.921,6.787,1.679,3.997,0,22.62,0.002,0.304,3.984,1.267,3.207,0,0,0,655.639
"IMP_C17_18",3.506,1.287,0.118,0.201,0,0.577,0.532,0.079,36.201,1.726,6.369,515.883,3.915,18.74,2.121,5.281,5.287,2.802,3.281,5.685,5.778,4.813,10.273,1.06,0.86,0.2,4.865,2.392,1.942,15.39,29.094,3.758,1.174,1.087,3.933,1.087,7.529,50.185,1.981,10.523,9.786,4.49,19.203,17.352,19.796,15.008,24.668,5.397,8.314,0,80.32,0.014,1.253,10.078,1.631,10.88,0,0,0,999.705
"IMP_C19",72.275,18.246,7.995,7.941,0,20.458,21.024,2.489,64.606,5.943,23.347,108.227,658.925,301.866,5.416,31.192,34.929,93.504,33.826,25.625,12.691,20.761,32.296,5.487,5.147,0.797,26.045,138.973,36.664,192.269,173.575,462.078,121.036,178.475,86.466,10.553,30.513,9.552,5.203,14.387,21.541,20.852,39.055,54.316,107.577,25.306,83.361,18.899,28.686,0,1193.327,0.01,1.102,7.266,6.52,19.291,0,0,0,4727.911
"IMP_C20",420.184,7.637,1.4,10.248,0,29.816,30.179,2.349,188.611,79.209,129.165,899.175,400.265,2640.117,78.765,577.419,128.812,89.962,107.597,130.62,128.978,118.728,152.977,29.024,43.995,3.585,94.768,24.169,69.176,363.566,89.665,16.999,4.715,4.352,27.022,0.95,51.463,45.343,1.599,16.678,7.302,74.316,82.59,95.127,46.654,39.303,340.23,22.719,86.097,0,683.026,0.058,41.475,28.826,5.536,7.984,0,0,0,8800.525
