"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C22",0.317,0.001,0.003,0,0.006,0.014,0.02,0,1.868,0.025,0.113,0.124,0.001,0.061,0.257,1.153,0.235,0.004,0.012,0.53,0.028,0.096,0.061,0.037,0.001,0.001,0.18,0.175,0.113,5.544,0.751,0.098,0.047,0.004,0.266,0.007,0.401,0.256,0.032,0.123,0.304,0.114,0.172,0.139,0.045,0.046,0.187,0.051,0.059,0,2.683,0,0.665,0.781,0.059,0,0.06,89.252,0,107.578
"DOM_C23",1.883,0.005,0.004,0,0.042,0.202,0.335,0.002,6.152,0.044,0.814,0.055,0.004,0.247,1.134,0.699,44.369,0.122,0.16,1.56,0.146,0.284,0.106,0.079,0,0.001,0.558,1.744,0.728,306.519,1.311,0.096,0.082,0.008,0.893,0.014,4.601,0.122,0.053,0.138,0.946,3.909,0.777,0.405,0.182,0.524,0.891,0.288,0.457,0,34.677,0,0.113,2.051,0,0,0.022,33.025,0,453.577
"DOM_C24A",0.022,0,0,0,0.005,0.01,0.005,0,0.033,0.001,0.012,0.004,0.001,0.006,0.004,0.019,0.105,0.114,0.042,1.586,0.007,0.038,0.079,0.015,0,0.001,0.05,0.155,0.088,3.017,0.036,0.01,0.012,0.004,0.045,0.001,0.022,0.008,0.002,0.007,0.02,0.014,0.017,0.007,0.006,0.005,0.013,0.006,0.004,0,0.096,0,0.056,0.021,0,0,0.004,8.881,0,14.715
"DOM_C24B",0.07,0.001,0,0,0.01,0.024,0.013,0,0.694,0.011,0.092,0.054,0.001,0.13,0.109,0.151,0.453,0.181,4.288,8.527,0.205,1.085,0.371,0.094,0,0.004,0.836,0.456,0.69,8.29,0.263,0.02,0.014,0.004,0.113,0.001,0.17,0.097,0.005,0.026,0.081,0.054,0.036,0.019,0.016,0.005,0.049,0.026,0.026,0,1.126,0,0.011,0.262,0,0,0.012,36.199,0,65.474
"DOM_C25",2.337,0.017,0.015,0,0.164,0.307,0.288,0.009,9.263,0.11,1.808,0.256,0.007,0.324,0.6,0.832,2.86,0.242,0.366,31.751,0.302,1.078,2.162,0.481,0.002,0.016,2.535,3.025,0.918,134.014,3.049,0.211,0.115,0.009,1.981,0.019,3.536,1.003,0.326,1.025,0.93,1.591,1.251,1.239,1.038,0.389,0.749,0.42,0.594,0,37.168,0.001,67.226,53.195,0,0,0.191,38.679,0,412.023
"DOM_C26",0.024,0,0.001,0,0.002,0.003,0.004,0,0.054,0.002,0.016,0.01,0,0.008,0.018,0.01,0.028,0.002,0.013,0.111,0.847,0.163,0.05,0.015,0.001,0.001,0.085,0.412,0.045,1.322,0.287,0.015,0.044,0.006,0.166,0.008,0.156,0.341,0.717,2.009,0.516,0.017,0.25,0.125,0.066,0.081,0.463,0.071,0.048,0,0.373,0.001,0.014,0.137,0,0,0.048,27.99,0,37.199
"DOM_C27",0.054,0,0.001,0,0.002,0.009,0.012,0,0.11,0.002,0.015,0.009,0,0.006,0.016,0.02,0.061,0.004,0.017,0.272,0.06,0.629,0.069,0.028,0,0.001,0.104,2.089,0.052,5.309,0.298,0.027,0.012,0.003,0.134,0.003,0.245,0.105,0.26,0.405,0.225,0.079,0.162,0.098,0.057,0.037,0.128,0.073,0.044,0,3.95,0,0.268,2.272,0,0,0.129,30.798,0,48.766
"DOM_C28",0.098,0.002,0.002,0,0.019,0.031,0.038,0.001,0.262,0.004,0.031,0.018,0.003,0.01,0.021,0.023,0.218,0.006,0.019,0.25,0.013,0.044,0.33,0.019,0.001,0.001,0.12,0.629,0.084,2.476,0.208,0.022,0.043,0.005,0.141,0.003,0.075,0.07,0.027,0.121,0.222,0.017,0.077,0.077,0.042,0.022,0.074,0.031,0.018,0,0.68,0,0.149,2.354,0,0,0.009,45.945,0,55.205
"DOM_C29",0.042,0.002,0.001,0,0.002,0.009,0.01,0,0.058,0.005,0.009,0.003,0,0.003,0.006,0.009,0.063,0.002,0.015,0.084,0.006,0.015,0.022,0.638,0,0.001,0.038,0.103,0.046,0.615,2.49,0.235,0.022,0.008,0.319,0.006,0.041,0.021,0.014,0.087,0.119,0.018,0.056,0.115,0.026,0.02,0.035,0.026,0.01,0,1.722,0,0.012,0.944,0,0,0.037,10.49,0,18.682
"DOM_C301",0.008,0,0.016,0,0.003,0.003,0.003,0,0.019,0,0.002,0.001,0,0.001,0.002,0.001,0.005,0,0,0.022,0.004,0.004,0.01,0.007,0.02,0.006,0.111,0.02,0.005,0.144,0.058,0.045,1.234,0.068,0.581,0.001,0.019,0.02,0.006,0.025,0.042,0.003,0.016,0.028,0.319,0.006,0.009,0.018,0.009,0,0.081,0,0.016,0.072,-0.156,0,0.01,1.042,0,3.989
