"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_D",730.119,34.934,62.68,421.726,4070.42,798.935,620.203,34.383,2137.559,1737.714,367.237,1540.227,541.481,2088.056,56.361,1692.553,936.627,106.796,189.446,1094.001,624.219,503.344,291.995,636.5,54.943,768.751,313.455,3043.007,637.513,1647.503,2982.628,419.559,23.625,19.667,115.785,39.418,1631.06,58.564,200.29,78.236,170.762,489.616,42.144,151.996,2113.216,1868.128,256.624,77.403,597.601,0,11480.872,9.816,0.15,3.124,0,0,0.006,7.075,0,50620.049
"DOM_E",25.469,0.696,2.373,7.465,57.745,20.223,10.64,2.359,73.969,31.261,11.904,130.497,10.73,37.939,1.936,30.989,18.61,17.064,33.412,35.443,11.953,12.152,9.965,12.313,1.724,34.031,8.481,18.807,312.208,122.777,108.539,5.825,2.377,0.999,3.336,1.345,59.888,1.124,1.326,1.412,4.939,21.742,1.9,6.715,282.864,94.445,17.41,2.291,18.867,0,2807.293,0.004,277.341,1.425,0.004,0,0.003,3.234,0,4831.783
"DOM_F",118.348,29.348,11.381,40.013,200.154,46.774,35.41,14.587,82.383,54.963,20.978,30.398,22.547,49.171,2.621,52.752,37.523,3.165,6.853,102.994,32.008,37.796,24.86,36.607,7.922,56.669,50.906,134.397,137.586,18891.368,525.261,55.059,11.23,6.367,50.499,6.431,112.403,7.342,47.096,8.245,38.021,896.376,24.161,35.402,1399.187,367.699,41.188,8.564,50.497,0,1715.777,0.052,0.75,268631.949,0.021,0,0.032,37.711,0,294449.804
"DOM_G",5609.131,394.398,598.844,768.503,2636.289,1079.06,899.271,140.784,24552.369,6747.181,1906.063,3347.258,2149.538,5264.825,373.223,4522.303,1775.638,264.914,305.755,4176.954,4970.422,2816.276,1946.297,6686.475,266.565,2810.22,1624.888,2356.773,502.069,18029.777,20452.216,3081.376,989.444,1304.709,307.584,128.585,6106.65,374.147,339.683,265.653,245.456,352.946,116.262,1289.6,2675.875,1140.652,491.731,103.071,1713.285,0,75726.014,43.642,406.393,19341.403,0.01,0,29.793,32665.472,0,279213.71
"DOM_H49",502.3,112.325,54.671,380.909,1630.568,329.556,458.321,53.132,2297.721,561.763,407.205,522.143,481.817,727.447,33.747,536.93,567.093,67.953,99.724,590.776,335.294,332.917,215.398,414.14,27.29,345.471,224.705,710.381,103.565,3008.382,3622.242,866.908,82.471,67.901,240.288,150.129,485.185,58.824,32.015,25.187,72.259,48.958,26.97,138.208,673.519,453.979,75.825,12.819,271.809,0,18428.752,14.699,24.425,911.8,0,0,52.439,3166.571,0,46137.823
"DOM_H50",124.119,40.707,35.016,65.469,401.001,52.152,82.81,5.883,643.144,125.041,100.49,111.653,189.916,149.161,4.521,94.691,114.026,22.135,32.58,148.306,72.995,91.009,48.426,76.605,7.622,79.74,44.761,240.601,7.392,730.09,854.64,90.402,1642.014,21.481,128.864,5.827,137.564,9.199,5.145,3.85,4.476,5.611,4.98,37.661,92.15,27.176,6.28,2.143,24.562,0,2773.849,0.796,10.011,403.044,0,0,10.989,3875.49,0,14120.267
"DOM_H51",93.335,15.908,12.336,10.958,448.779,20.694,27.062,4.761,403.86,129.91,50.127,75.23,73.423,105.282,8.434,92.343,34.527,3.457,5.245,89.355,90.772,100.281,53.764,69.265,6.252,99.274,46.383,25.02,13.551,542.348,622.871,46.836,23.094,501.345,89.592,52.795,115.978,15.085,17.566,26.329,94.221,25.957,16.533,245.426,410.493,124.898,22.417,7.086,54.582,0,15875.406,0.64,6.671,648.829,0,0,39.482,1331.068,0,23167.136
"DOM_H52",91.971,20.869,24.579,87.088,386.287,80.951,69.435,17.64,480.762,165.367,92.158,147.96,127.774,169.188,9.998,118.558,85.345,9.074,15.442,122.192,73.62,85.583,48.078,157.121,7.092,119.497,58.246,94.456,31.991,527.06,2765.287,550.999,663.304,699.868,518.022,41.924,89.285,10.72,18.504,12.729,16.222,9.633,9.159,55.215,223.421,35.357,5.979,4.402,48.331,0,2018.723,31.751,2.989,99.574,0,0,0.16,610.519,0,12067.461
"DOM_H53",10.564,0.989,1.054,4.063,24.609,3.408,3.358,1.312,14.303,22.351,5.577,13.028,1.158,9.101,1.38,11.338,3.358,0.187,0.443,10.237,8.21,7.716,7.888,9.148,0.86,12.422,7.495,8.824,6.893,65.494,419.557,10.856,2.127,3.514,11.454,215.768,30.345,18.261,25.866,10.27,90.057,16.937,7.27,20.868,252.239,65.916,11.235,3.361,62.556,0,1208.844,0.01,0.012,0.286,3.749,0,0.922,397.885,0,3166.935
"DOM_I",36.528,14.642,5.703,28.921,372.352,127.859,59.082,12.424,194.118,188.647,50.546,60.843,29.973,158.931,15.088,162.961,39.08,3.807,8.129,148.628,106.61,128.543,70.886,67.786,10.266,147.833,68.956,42.758,54.136,1091.293,1462.088,152.627,79.781,169.969,72.862,22.641,318.52,47.368,54.985,104.16,219.404,80.753,60.528,485.26,1407.391,811.233,144.291,41.935,373.035,0,61536.108,556.426,0.244,3.943,0,0,290.653,9.201,0,72012.736
"DOM_J58T60",10.048,2.26,1.306,2.968,64.955,9.699,6.733,2.171,174.537,56.234,14.472,46.824,5.806,59.172,8.367,35.702,11.217,0.86,2.467,25.55,40.641,50.75,16.653,30.691,3.446,86.899,34.183,13.255,14.587,161.751,690.638,28.563,8.437,18.981,11.48,8.082,253.297,1417.371,395.798,125.561,80.723,67.519,290.85,93.631,474.191,626.403,30.144,81.325,117.925,0,3959.525,0.153,328.034,906.7,0.01,0,2.917,1399.812,0,12412.274
"DOM_J61",57.674,15.618,16.134,60.352,651.03,40.181,53.01,13.301,200.569,260.065,69.723,106.493,31.517,103.95,21.884,148.597,49.318,3.077,9.77,170.011,212.964,150.281,117.517,180.581,11.127,188.148,118.629,68.786,59.052,1324.465,2439.072,152.916,56.722,53.563,72.991,61.565,447.389,131.692,2459.558,295.338,527.102,263.756,81.061,307.366,2340.608,625.117,138.643,45.454,619.621,0,22924.471,0.017,0.074,2.577,2.15,0,15.091,557.271,0,39135.007
"DOM_J62_63",6.213,1.468,1.257,8.719,100.282,9.437,10.754,2.231,75.452,48.845,11.122,33.308,8.818,43.38,7.084,36.322,14.178,1.071,2.367,40.092,65.001,46.356,22.337,26.363,3.506,57,24.98,28.118,20.231,261.477,478.56,21.198,13.859,17.399,16.674,11.881,47.111,34.122,83.457,411.943,151.941,41.162,23.5,65.389,403.708,150.675,21.02,7.86,67.702,0,1631.646,0.018,0.058,762.916,0,0,0.155,636.812,0,6118.537
