"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_H50",5.714,22.552,21.358,0.424,5.842,0.328,0.774,0.191,29.241,0.879,5.175,3.559,0.166,3.185,0.264,1.471,2.91,0.897,2.857,3.729,0.625,1.601,1.396,0.439,0.21,0.582,1.07,5.645,0.663,19.459,112.194,20.523,30.776,0.927,25.217,1.475,1.977,1.653,0.777,3.02,2.758,7.748,12.257,3.094,8.018,1.181,2.746,1.88,1.457,0,84.154,0.287,0.335,8.12,0,0,38.683,40.286,0,554.751
"DOM_H51",60.668,28.283,17.838,1.051,23.846,1.103,1.252,0.967,137.157,5.923,17.537,13.619,0.292,18.622,3.735,12.538,12.277,2.33,10.703,19.933,6.582,12.432,16.934,6.277,2.339,7.334,9.135,28.194,8.011,211.734,279.442,31.577,0.911,399.314,56.362,48.719,26.492,15.465,11.697,63.524,91.296,146.251,148.21,52.013,154.61,31.292,82.744,30.476,43.682,0,1664.751,0.121,14.995,260.009,0.01,0,158.58,781.251,0,5292.443
"DOM_H52",107.504,51.31,69.561,6.561,19.962,3.514,2.87,2.86,350.79,7.263,43.828,32.627,0.71,28.027,4.229,14.396,25.472,4.089,17.115,31.804,5.843,11.931,15.949,7.684,2.026,7.627,12.03,48.866,17.768,242.922,994.652,401.406,34.378,441.813,247.272,53.499,31.012,11.842,11.542,31.345,32.465,61.121,74.089,43.05,91.367,13.29,35.204,18.455,23.274,0,553.539,0.813,7.879,109.307,0.06,0,34.816,448.491,0,5003.118
"DOM_H53",29.007,4.617,6.946,0.745,2.292,0.336,0.292,0.461,38.201,1.651,4.47,6.737,0.021,3.577,1.168,2.584,2.585,0.327,1.195,5.569,1.315,2.005,4.275,0.991,0.421,1.234,2.55,26.718,5.237,54.823,291.972,17.174,0.225,4.678,10.907,293.604,25.854,21.993,24.437,36.601,141.299,141.977,94.868,29.596,140.255,24.752,63.593,17.109,49.712,0,47.157,0.251,2.185,13.519,0.97,0,4.981,134.253,0,1846.272
"DOM_I",72.339,16.583,19.337,1.034,5.469,1.751,0.839,0.723,210.47,4.801,14.964,9.277,0.089,14.86,2.642,9.41,6.236,1.129,4.505,16.399,3.66,6.466,9.579,1.804,1.138,2.931,6.156,20.225,8.227,167.921,151.787,37.196,1.155,31.229,10.841,5.047,56.08,15.961,9.007,55.179,57.324,95.811,108.539,41.622,117.274,44.519,119.678,40.487,54.441,0,7833.678,56.126,23.347,84.185,0.01,0,1018.909,363.456,0,11073.854
"DOM_J58T60",14.652,3.695,3.796,0.296,2.251,0.422,0.242,0.318,130.489,2.058,5.252,11.017,0.036,8.839,4.111,4.318,3.554,0.594,2.254,6.576,3.048,4.607,4.767,1.918,0.673,2.857,4.094,14.658,3.645,54.752,196.609,12.368,0.262,7.557,3.586,3.147,45.186,558.436,76.235,114.325,51.581,162.394,384.825,37.116,68.124,50.434,44.378,74.311,47.456,0,711.985,5.334,3.982,276.5,1.35,0,9.015,480.272,0,3726.553
"DOM_J61",7.438,2.983,4.205,0.559,2.883,0.221,0.246,0.24,25.138,1.008,2.686,3.888,0.028,2.784,1.216,1.816,2.234,0.326,1.354,5,2.479,2.553,3.529,0.965,0.362,1.238,2.23,16.655,3.61,54.51,101.006,12.383,0.328,4.891,4.395,5.07,17.829,43.677,100.118,200.785,61.015,110.165,81.066,25.643,75.922,15.578,44.296,14.589,19.764,0,1624.108,0.43,18.674,181.124,0.92,0,75.864,297.691,0,3291.713
"DOM_J62_63",45.324,13.114,16.293,2.527,14.738,1.682,1.496,1.625,178.441,5.38,13.552,21.731,0.168,20.576,6.91,11.361,14.144,2.172,7.708,27.722,12.694,14.267,16.961,4.173,2.278,7.487,10.88,98.748,22.033,298.709,438.593,53.682,2.313,38.37,20.816,20.32,57.368,147.562,109.64,1595.128,291.993,415.25,394.551,129.195,278.093,73.603,163.234,54.53,64.129,0,513.528,5.909,283.015,1769.769,0.63,0,13.825,943.105,0,8773.044
"DOM_K",564.191,89.128,148.25,10.78,83.302,10.415,6.023,11.316,753.973,26.119,61.655,99.075,1.359,90.311,19.522,57.6,71.755,12.157,50.575,125.424,31.959,54.252,70.861,19.292,9.63,30.386,44.188,454.245,78.535,1246.419,1548.482,343.249,9.702,141.699,73.204,33.833,228.047,81.148,94.874,357.544,4342.781,4582.824,855.967,377.534,528.459,128.459,326.188,147.93,205.274,0,4486.18,14.232,342.172,292.638,1.37,0,78.436,762.865,0,24717.786
"DOM_L",98.736,43.594,33.445,6.038,41.792,4.43,4.128,4.855,394.131,14.889,30.687,46.833,0.351,31.82,9.899,25.138,31.769,4.393,18.123,82.619,17.212,25.374,32.257,9.653,7.173,12.762,34.294,122.977,39.38,1022.966,2229.038,185.479,6.032,82.104,93.787,45.88,625.687,111.48,128.389,487.065,444.175,3946.335,715.932,318.555,461.69,212.411,570.943,224.195,212.109,0,31168.843,324.428,1102.617,1606.862,0.1,0,239.436,614.217,0,48409.507
