"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C23",0.531,0.007,0,0,0,0.003,0.159,0,2.29,0.57,0.555,0.056,0,0.939,0.442,17.657,45.428,12.706,7.744,2.237,0.548,0.316,2.411,0.485,0.013,0.008,0.359,0.834,0.42,173.062,2.691,0.839,0.028,0.574,0.216,0.109,1.062,0.136,0.514,4.611,7.086,6.036,8.428,1.256,0.899,0.393,1.014,0.235,0.364,0,16.654,0.007,0.903,2.793,0.079,0.477,0,0,0,327.187
"IMP_C24A",0.006,0,0,0,0,0,0.001,0,0.01,0.006,0.009,0.002,0,0.009,0.002,0.529,0.13,12.354,1.14,2.679,0.031,0.047,1.988,0.11,0.004,0.006,0.048,0.04,0.062,2.185,0.067,0.014,0.001,0.017,0.005,0.001,0.006,0.006,0.022,0.173,0.226,0.033,0.281,0.044,0.021,0.005,0.012,0.006,0.004,0,0.071,0,0.033,0.23,0.006,0.093,0,0,0,22.778
"IMP_C24B",0.015,0,0,0,0,0,0.002,0,0.058,0.029,0.021,0.004,0,0.043,0.007,0.559,0.081,1.192,9.717,1.17,0.052,0.069,1.014,0.064,0.002,0.003,0.055,0.033,0.035,1.48,0.108,0.021,0,0.01,0.006,0.003,0.02,0.007,0.03,0.224,0.304,0.056,0.314,0.07,0.069,0.009,0.027,0.009,0.011,0,0.962,0.001,0.027,0.625,0.025,0.134,0,0,0,18.779
"IMP_C25",0.868,0.022,0,0,0,0.007,0.145,0,3.856,0.951,1.866,0.179,0,1.55,0.373,28.27,4.661,32.601,23.452,54.622,1.516,1.547,58.665,3.598,0.156,0.15,2.718,1.99,0.891,105.917,6.092,1.262,0.037,0.932,0.343,0.108,1.268,0.264,1.717,10.912,9.633,3.696,13.218,4.405,4.569,0.43,1.349,0.427,0.624,0,53.293,0.014,0.837,41.676,1.807,0.854,0,0,0,490.339
"IMP_C26",0.246,0.005,0,0,0,0.001,0.038,0,0.543,0.301,0.14,0.091,0,0.44,0.202,4.839,0.735,1.589,1.891,1.164,9.482,0.88,7.348,0.528,0.02,0.021,0.694,1.603,0.32,6.971,4.569,0.899,0.044,2.024,0.312,0.196,0.668,1.05,14.82,153.196,57.313,1.07,35.771,3.782,3.27,0.661,2.787,0.599,0.517,0,108.361,0.089,5.479,311.02,12.771,4.631,0,0,0,765.989
"IMP_C27",0.415,0.007,0,0,0,0.002,0.068,0,0.616,0.238,0.208,0.104,0,0.376,0.134,5.886,1.062,2.617,3.499,2.22,2.01,3.947,14.122,1.434,0.022,0.04,1.418,5.264,0.424,28.94,4.135,1.033,0.044,1.583,0.203,0.084,0.755,0.621,6.544,26.337,17.746,1.106,22.51,3.457,2.283,0.424,1.486,0.64,0.437,0,82.75,0.046,0.292,85.993,3.601,2.202,0,0,0,341.384
"IMP_C28",1.416,0.06,0,0,0,0.019,0.472,0,2.735,1.011,1,0.4,0,1.508,0.503,23.417,8.804,17.599,14.512,10.344,1.521,1.757,146.351,3.586,0.161,0.128,6.193,8.192,1.933,53.372,11.17,3.084,0.081,3.671,0.696,0.327,1.472,1.177,5.695,49.274,110.476,2.071,46.88,13.133,5.367,0.973,3.828,1.19,0.781,0,37.009,0.089,1.371,215.389,9.027,0.901,0,0,0,832.125
"IMP_C29",0.732,0.05,0,0,0,0.006,0.16,0,1.325,0.572,0.311,0.166,0,0.738,0.405,10.945,2.83,4.293,6.51,2.776,0.557,0.519,13.753,45.829,0.021,0.091,1.464,2.263,1.156,15.733,39.625,14.091,0.206,7.861,1.243,0.437,1.205,1.508,6.461,59.042,208.341,2.676,63.569,13.643,5.36,0.963,3.143,1.274,0.734,0,490.96,0.229,0.644,1070.001,47.276,3.763,0,0,0,2157.46
"IMP_C301",0.002,0,0,0,0,0,0,0,0.005,0.002,0.001,0.001,0,0.002,0.001,0.027,0.007,0.023,0.019,0.021,0.001,0.001,0.03,0.003,0,0,0.003,0.007,0.002,0.052,0.045,0.021,0.002,0.059,0.011,0.002,0.003,0.002,0.011,0.082,0.079,0.004,0.089,0.016,0.011,0.001,0.004,0.002,0.001,0,0.107,0,0.001,0.701,0.029,0.01,0,0,0,1.505
"IMP_C302T309",0.019,0.002,0,0,0,0,0.003,0,0.052,0.014,0.011,0.005,0,0.021,0.011,0.335,0.058,0.148,0.158,0.179,0.027,0.022,0.511,0.402,0.05,0.704,0.69,0.073,0.024,0.403,0.951,1.768,0.052,9.198,0.149,0.02,0.036,0.026,0.172,2.343,1.932,0.094,1.906,0.91,2.058,0.036,0.179,0.043,0.048,0,19.65,0.009,0.01,106.945,4.958,0.069,0,0,0,157.482
"IMP_C31T33",1.395,0.03,0,0,0,0.005,0.23,0,1.645,1.09,0.868,0.271,0,1.03,0.402,10.506,3.178,10.148,7.774,2.701,0.502,0.26,5.887,0.439,0.016,0.028,2.883,5.521,1.134,13.766,5.253,3.38,0.143,10.052,0.73,0.256,1.646,0.567,4.229,27.802,41.066,1.771,30.162,6.666,4.058,1.406,7.873,1.564,0.937,0,169.665,0.022,12.562,118.57,4.553,17.772,0,0,0,544.413
"IMP_D",2.198,0.024,0,0,0,0.014,0.496,0,4.558,2.28,1.031,0.867,0,4.389,0.668,39.2,11.835,39.98,39.689,5.496,0.722,0.384,5.408,0.567,0.016,0.026,0.706,56.463,3.159,8.57,12.934,5.114,0.037,1.267,1.004,0.552,7.997,1.386,10.428,36.748,67.784,8.752,42.061,5.379,9.377,3.523,10.586,2.881,2.35,0,133.642,0.016,1.306,2.501,0.036,1.014,0,0,0,597.421
"IMP_E",0.149,0.002,0,0,0,0,0.015,0,0.353,0.078,0.051,0.024,0,0.174,0.043,1.745,0.329,0.559,0.59,0.156,0.028,0.02,0.273,0.026,0.001,0.001,0.04,0.558,0.092,1.08,1.096,0.385,0.012,0.464,0.146,0.062,0.449,0.113,0.605,5.523,8.096,0.505,5.956,0.898,0.593,0.151,0.422,0.148,0.098,0,3.782,0.006,0.289,0.54,0.011,0.362,0,0,0,37.102
"IMP_F",0.348,0.012,0,0,0,0.001,0.088,0,0.911,0.29,0.521,0.079,0,0.398,0.167,4.735,2.212,2.373,2.16,0.956,0.122,0.081,1.47,0.152,0.004,0.005,0.21,0.761,0.267,7.798,4.482,2.196,0.062,2.245,0.619,0.317,0.647,0.369,1.766,16.88,17.393,0.75,13.247,2.068,1.291,0.298,1.072,0.281,0.229,0,6.616,0.036,2.383,3.066,0.072,6.192,0,0,0,110.694
