"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C31T33",1.04,0.065,0.115,0.397,0.173,1.053,0.492,0.216,0.082,0.337,0.065,0.007,0.116,0.04,0.026,0.01,0.121,0.002,0.003,0.025,0.007,0.003,0,0.002,0.001,0.001,0.497,5.257,0.48,1.036,1.173,0.366,0.006,0.457,0.009,0.043,0.131,0.048,0.302,0.057,0.329,0.308,0.226,0.125,2.103,0.372,0.218,0.205,0.314,0,20.548,0,0.258,65.472,1.391,1.498,0,0,0,107.628
"IMP_D",0.355,0.01,0.021,0.237,0.093,0.668,0.218,0.032,0.057,0.058,0.03,0.006,0.113,0.037,0.007,0.007,0.099,0.001,0.001,0.007,0.002,0.001,0,0,0,0,0.022,11.244,0.384,0.127,0.963,0.114,0,0.006,0.003,0.02,0.161,0.035,0.164,0.017,0.132,0.356,0.047,0.017,1.031,0.193,0.039,0.075,0.116,0,3.873,0,0.028,0.114,0.002,0.085,0,0,0,21.426
"IMP_E",0.008,0,0,0.002,0.001,0.005,0.001,0.001,0.002,0.005,0.001,0,0.001,0.001,0,0.001,0.001,0,0,0.002,0,0,0,0,0,0,0.003,0.009,0.003,0.021,0.014,0.002,0,0,0,0,0.001,0,0.001,0,0.001,0.002,0.001,0,0.004,0,0,0,0.002,0,0.02,0,0,0.023,0.001,0.03,0,0,0,0.175
"IMP_F",0.039,0.002,0.002,0.011,0.004,0.028,0.011,0.005,0.009,0.018,0.005,0,0.004,0.003,0.002,0.001,0.013,0,0.001,0.005,0.001,0.001,0,0,0,0,0.011,0.095,0.012,0.132,0.084,0.011,0,0.006,0,0.002,0.005,0.003,0.022,0.002,0.025,0.023,0.006,0.003,0.041,0.004,0.002,0.003,0.011,0,0.266,0,0.006,0.463,0.006,0.524,0,0,0,1.933
"IMP_G",57.354,1.186,2.096,4.906,1.642,16.432,4.736,2.286,11.275,13.364,2.559,0.182,7.826,3.626,1.115,1.027,4.731,0.155,0.239,2.494,0.329,0.24,0.013,0.117,0.029,0.034,4.421,48.805,4.882,57.714,36.154,11.745,0.156,6.867,0.115,0.844,4.523,0.78,3.021,0.647,2.553,6.098,2.149,1.119,19.972,1.627,1.535,1.086,5.508,0,174.497,0.003,1.883,129.003,4.671,8.814,0,0,0,681.185
"IMP_H49",5.563,0.426,0.196,2.466,0.699,4.454,2.27,0.786,1.189,0.81,0.64,0.03,0.882,0.339,0.105,0.104,1.14,0.033,0.028,0.441,0.042,0.034,0.002,0.017,0.004,0.006,0.647,8.981,0.902,10.884,11.572,3.879,0.014,0.448,0.088,1.161,0.499,0.148,0.464,0.091,0.885,1.104,0.541,0.287,5.758,0.765,0.22,0.221,1.064,0,18.193,0.001,0.08,12.557,0.43,11.649,0,0,0,116.241
"IMP_H50",1.702,1.021,0.81,0.909,1.034,2.184,2.225,0.334,0.486,0.416,0.443,0.02,1.759,0.194,0.039,0.044,0.44,0.011,0.012,0.139,0.016,0.014,0.001,0.005,0.001,0.002,0.288,4.323,0.232,3.263,14.848,2.374,1.216,0.182,0.368,0.322,0.147,0.054,0.194,0.054,0.284,0.269,0.383,0.192,3.775,0.144,0.039,0.152,0.284,0,7.771,0,0.027,3.906,0.13,2.612,0,0,0,62.095
"IMP_H51",0.864,0.104,0.038,0.146,0.388,0.441,0.301,0.134,0.174,0.198,0.08,0.005,0.144,0.044,0.032,0.014,0.137,0,0,0.01,0.005,0.003,0,0.001,0,0,0.088,1.348,0.176,1.367,4.39,0.295,0.003,4.123,0.081,1.056,0.166,0.199,0.484,0.208,2.811,0.715,0.787,0.404,7.628,0.48,0.115,0.256,0.271,0,3.161,0,0.015,1.378,0.03,7.745,0,0,0,43.045
"IMP_H52",0.632,0.028,0.029,0.112,0.053,0.317,0.106,0.041,0.134,0.14,0.071,0.003,0.086,0.047,0.013,0.017,0.12,0.006,0.008,0.085,0.008,0.007,0,0.003,0.001,0.001,0.115,0.756,0.11,1.718,0.64,0.16,0.015,0.072,0.007,0.025,0.053,0.011,0.052,0.008,0.045,0.137,0.043,0.019,0.376,0.033,0.018,0.018,0.108,0,2.427,0,0.257,2.752,0.08,0.672,0,0,0,12.796
"IMP_H53",0.005,0,0,0.003,0.001,0.005,0.002,0.001,0.001,0.003,0.001,0,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0.001,0.018,0.002,0.01,0.05,0.004,0,0.004,0,0.033,0.002,0.001,0.015,0.001,0.055,0.007,0.004,0.001,0.053,0.003,0.001,0.002,0.005,0,0.092,0,0.001,0.015,0,0.267,0,0,0,0.674
"IMP_I",0.008,0,0,0.001,0,0.004,0.001,0,0.003,0.014,0.001,0,0,0.001,0.001,0,0.001,0,0,0.002,0,0,0,0,0,0,0.003,0.008,0.002,0.016,0.009,0.001,0,0,0,0,0.001,0.003,0.002,0,0.001,0.002,0.001,0,0.005,0,0.001,0.001,0.002,0,0.073,0,0.006,0.047,0,64.871,0,0,0,65.096
"IMP_J58T60",0.017,0,0.001,0.002,0.001,0.007,0.002,0.001,0.006,0.009,0.001,0,0.002,0.002,0.001,0.001,0.002,0,0,0.001,0,0,0,0,0,0,0.003,0.025,0.004,0.021,0.069,0.004,0,0.002,0,0.002,0.01,0.395,0.123,0.009,0.023,0.019,0.089,0.004,0.087,0.02,0.003,0.026,0.009,0,2.646,0.002,0.206,5.099,0,0.884,0,0,0,9.841
"IMP_J61",0.131,0.021,0.025,0.159,0.07,0.158,0.087,0.057,0.028,0.061,0.026,0.003,0.03,0.009,0.013,0.003,0.024,0,0,0.005,0.003,0.001,0,0.001,0,0,0.041,1.194,0.138,0.432,2.588,0.191,0.002,0.053,0.008,0.145,0.231,0.406,9.043,0.289,1.907,0.911,0.439,0.155,5.342,0.304,0.101,0.2,0.486,0,37.895,0,0.129,0.387,0,3.308,0,0,0,67.241
"IMP_J62_63",0.044,0.001,0.001,0.005,0.002,0.018,0.006,0.002,0.015,0.02,0.002,0,0.005,0.007,0.003,0.002,0.004,0,0.001,0.003,0.001,0.001,0,0,0,0,0.007,0.06,0.008,0.049,0.065,0.007,0,0.004,0,0.002,0.009,0.005,0.054,0.01,0.037,0.014,0.009,0.003,0.065,0.006,0.005,0.004,0.014,0,0.441,0,0.01,1.952,0,0.264,0,0,0,3.249
"IMP_K",2.006,0.104,0.172,0.582,0.265,1.197,0.51,0.374,0.171,0.256,0.131,0.014,0.299,0.073,0.035,0.016,0.187,0.001,0.001,0.023,0.006,0.004,0,0.001,0,0.001,0.131,7.025,0.573,1.888,7.673,1.391,0.015,0.476,0.028,0.187,0.423,0.212,0.901,0.296,42.2,7.3,0.883,0.521,4.342,0.465,0.094,0.319,0.63,0,79.867,0.006,0.262,2.412,0,3.18,0,0,0,170.13
"IMP_L",0.007,0.001,0,0.003,0.002,0.006,0.003,0.002,0.002,0.007,0.001,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0.029,0.003,0.02,0.192,0.006,0,0.002,0,0.003,0.016,0.005,0.019,0.005,0.05,0.076,0.012,0.004,0.073,0.011,0.003,0.007,0.015,0,0.678,0,0.009,0.823,0,13.801,0,0,0,15.903
