"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C16",2.97,6.4,0.537,0.626,5.148,0.158,0.277,0.431,20.478,2.142,220.872,22.023,0.387,10.709,0.247,10.367,9.658,0.602,0.585,7.511,9.51,3.035,2.46,1.519,11.473,0.774,118.222,1.378,0.412,227.596,18.319,0.433,0.117,0.144,3.463,0.052,5.669,0.773,0.97,0.478,1.315,7.199,2.809,2.175,0.508,3.172,3.065,1.887,2.343,0,26.561,0,0.014,1.196,0.988,6.607,0,0,0,788.766
"IMP_C17_18",2.932,0.659,1.217,0.16,7.936,0.184,0.193,0.552,193.431,9.08,8.055,524.077,1.335,27.782,4.244,32.253,16.561,1.106,0.948,9.332,34.767,6.604,5.288,1.273,1.486,0.865,20.32,1.112,1.028,13.638,64.243,0.9,0.769,0.481,4.424,1.358,15.854,17.632,8.234,13.496,29.557,2.892,13.583,19.21,6.262,33.356,18.395,6.495,2.254,0,911.277,0.002,0.095,2.968,8.738,22.448,0,0,0,2133.343
"IMP_C19",213.185,163.732,214.406,44.178,959.203,25.667,40.15,106.994,582.369,38.752,71.066,109.527,1702.247,1320.778,10.136,166.251,202.358,144.388,27.776,91.521,103.103,58.075,35.401,16.831,25.515,9.15,85.171,206.205,63.163,563.253,993.745,507.655,392.236,729.587,287.502,38.573,136.262,19.644,96.608,48.158,239.198,40.821,62.821,114.344,108.216,148.923,129.483,70.102,27.677,0,2652.451,0.006,0.144,3.038,22.607,39.286,0,0,0,14309.641
"IMP_C20",342.406,15.509,9.364,12.917,245.809,8.45,13.156,22.662,403.652,253.86,108.911,358.165,240.487,3790.557,78.908,2982.527,187.488,31.302,21.403,133.784,502.383,98.2,50.299,25.53,79.391,11.834,204.239,9.531,36.007,248.947,107.219,7.254,5.817,8.661,20.749,0.958,55.915,15.358,7.265,12.736,19.344,30.113,26.292,44.938,10.847,53.648,171.504,20.164,47.185,0,842.863,0.031,0.622,13.309,13.036,16.447,0,0,0,12079.949
"IMP_C21",16.342,0.349,1.424,0.538,13.62,0.375,0.253,0.591,40.976,2.819,0.983,2.785,2.479,42.469,93.572,18.733,1.644,0.864,0.51,1.78,17.353,1.46,2.113,0.405,1.095,0.633,5.719,0.938,1.3,4.506,11.082,0.488,0.481,0.635,0.898,0.142,1.901,0.495,1.989,1.75,2.445,0.715,8.605,1.437,8.823,10.826,616.295,4.698,1.425,0,650.939,0.074,1.948,23.675,9.738,10.284,0,0,0,1650.415
"IMP_C22",20.508,5.936,5.223,3.973,85.236,1.284,2.032,4.146,467.736,35.391,21.807,94.336,9.681,149.965,12.779,942.977,31.206,4.128,4.282,68.114,335.806,84.855,61.229,42.575,23.837,17.655,102.425,2.151,9.833,297.102,195.306,13.873,2.279,1.645,13.203,1.221,19.564,3.88,8.754,3.184,15.029,14.134,11.426,17.008,3.847,15.979,23.167,7.533,4.776,0,510.621,0.002,0.12,8.747,9.954,2.005,0,0,0,3855.467
"IMP_C23",6.198,1.65,0.443,0.844,38.976,1.188,2.13,2.117,64.844,3.001,9.665,2.404,3.267,28.453,2.72,46.722,310.614,14.492,3.401,22.699,102.765,17.19,8.336,5.863,12.22,1.796,18.148,2.112,3.34,1060.396,21.912,0.814,1.231,0.369,2.758,0.148,12.728,0.264,1.73,0.621,3.262,32.927,4.379,2.756,1.688,10.964,5.983,2.638,2.096,0,117.675,0.001,0.068,4.848,4.083,1.376,0,0,0,2035.314
"IMP_C24A",3.329,2.241,1.092,5.522,333.113,2.58,1.108,7.131,18.501,3.055,8.959,6.51,11.245,17.106,0.424,79.046,46.567,809.653,34.922,1592.163,297.626,143.759,407.645,74.999,232.513,75.526,95.584,5.975,20.28,705.057,36.937,2.604,2.529,2.469,7.198,0.193,1.375,0.207,0.985,0.417,2.253,7.563,7.995,1.456,1.398,3.873,1.585,2.394,0.627,0,9.567,0,0.024,2.31,1.687,0.269,0,0,0,5141.148
"IMP_C24B",2.809,2.335,0.224,0.963,110.12,1.518,0.804,1.712,103.231,8.177,13.222,23.819,6.68,175.84,3.056,117.124,38.14,249.392,1141.129,1463.436,1548.841,732.516,327.927,80.111,123.217,73.376,306.507,5.37,35.118,339.563,65.053,1.153,1.363,0.204,3.79,0.054,6.047,0.624,1.49,0.689,5.255,7.617,4.211,1.725,1.586,2.473,6.192,3.512,1.222,0,22.838,0,0.034,4.787,3.69,0.389,0,0,0,7182.274
"IMP_C25",11.461,7.982,2.344,8.586,223.476,2.688,2.557,15.752,165.702,8.797,31.098,13.691,11.527,57.542,2.166,80.355,30.857,45.336,13.19,635.309,302.89,93.475,239.345,45.629,163.418,37.605,107.42,6.642,6.261,665.561,75.33,2.545,2.151,1.376,8.773,0.301,15.171,1.162,11.57,3.64,5.06,20.247,12.624,10.746,13.388,12.173,8.293,5.82,3.778,0,136.036,0.003,0.215,312.888,240.527,2.503,0,0,0,3944.977
