"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_D",0.849,0.007,0.001,0.123,0.094,0.046,0.132,0.02,2.229,0.266,0.02,0.41,0.888,0.926,0.34,0.33,0.653,0.054,0.043,0.125,0.024,0.098,0.032,0.02,0.002,0.004,0.061,1.562,0.441,0.507,0.983,0.449,0.004,0.194,0.05,0.003,0.688,0.084,0.332,0.049,0.123,0.124,0.05,0.106,0.908,0.768,0.638,0.314,0.238,0,9.19,0.004,0.171,0.903,0.096,0.552,0,0,0,27.329
"IMP_E",0.154,0.001,0,0.007,0.005,0.002,0.008,0.003,0.47,0.123,0.003,0.075,0.081,0.145,0.057,0.074,0.065,0.008,0.01,0.04,0.004,0.024,0.009,0.005,0.001,0.001,0.014,0.025,0.015,0.206,0.091,0.036,0.001,0.029,0.01,0,0.069,0.012,0.024,0.008,0.012,0.011,0.01,0.015,0.078,0.033,0.044,0.018,0.017,0,2.204,0.003,0.028,0.327,0.07,0.198,0,0,0,4.981
"IMP_F",0.628,0.009,0.001,0.081,0.056,0.026,0.095,0.034,1.983,0.312,0.044,0.186,0.219,0.45,0.27,0.277,1.382,0.039,0.049,0.43,0.047,0.289,0.118,0.057,0.008,0.01,0.166,0.205,0.145,4.168,0.829,0.437,0.012,0.464,0.122,0.003,0.191,0.055,0.233,0.055,0.073,0.137,0.07,0.115,0.634,0.202,0.228,0.129,0.139,0,6.167,0.008,0.125,3.913,0.909,3.383,0,0,0,30.418
"IMP_G",82.848,0.529,0.075,3.187,2.02,1.249,3.222,0.977,240.11,95.607,1.872,29.331,55.165,80.183,50.057,35.992,28.719,6.729,11.043,32.774,4.664,17.785,7.275,5.572,0.424,0.662,9.944,13.414,7.05,98.269,44.198,30.402,0.651,22.392,2.64,0.118,26.283,4.447,9.335,1.404,2.296,2.718,2.102,5.765,23,10.591,41.586,7.123,9.565,0,1192.058,0.817,16.991,233.113,74.941,57.306,0,0,0,2748.59
"IMP_H49",14.112,0.414,0.013,2.62,1.466,0.589,2.785,0.582,53.11,8.18,0.687,5.875,22.249,11.904,5.099,5.045,11.43,2.197,1.155,8.161,0.693,3.038,1.61,0.819,0.096,0.148,1.983,5.234,2.198,24.115,28.179,20.268,0.219,5.298,3.126,0.268,3.976,1.509,2.179,0.322,1.474,0.663,0.765,2.514,9.787,6.684,6.099,1.963,2.59,0,186.66,0.061,0.708,21.094,6.544,75.518,0,0,0,586.071
"IMP_H50",9.908,4.956,0.255,4.051,10.252,1.249,13.092,1.041,100.01,12.803,1.639,13.353,64.884,24.094,5.505,7.748,18.712,2.031,1.78,4.598,0.612,3.429,0.958,0.417,0.072,0.102,2.209,5.333,1.292,14.514,171.23,53.687,32.159,2.728,43.704,0.343,2.526,1.795,2.84,0.68,1.96,0.212,2.618,16.385,28.331,4.694,2.315,6.153,2.147,0,14.625,0.01,0.169,3.669,1.138,16.929,0,0,0,743.944
"IMP_H51",10.804,0.884,0.013,1.068,7.542,0.428,3.108,0.823,39.327,11.156,0.325,6.395,6.397,7.852,14.164,3.996,9.539,0.304,0.35,1.509,0.617,3.162,1.267,0.244,0.041,0.165,2.334,2.821,4.119,22.135,90.275,10.044,0.137,235.358,18.442,2.214,11.542,9.339,17.381,5.817,44.261,3.662,8.981,75.182,120.908,40.046,29.608,20.408,7.695,0,30.176,2.575,12.574,3.095,0.961,50.183,0,0,0,1013.752
"IMP_H52",19.639,0.738,0.063,5.776,2.688,1.205,3.802,1.552,98.795,8.597,0.913,10.938,29.688,18.933,10.093,6.72,13.665,0.963,0.719,4.239,0.578,2.294,1.08,1,0.07,0.138,2.233,5.573,4.187,18.156,153.975,97.084,3.214,120.668,38.251,0.647,6.069,2.522,7.716,1.092,2.908,0.851,2.017,7.444,25.509,4.532,3.672,5.165,3.254,0,79.796,0.045,0.383,7.02,2.121,4.362,0,0,0,855.352
"IMP_H53",0.233,0.005,0,0.03,0.022,0.006,0.023,0.01,0.511,0.126,0.006,0.099,0.063,0.107,0.115,0.054,0.08,0.004,0.006,0.029,0.006,0.021,0.013,0.006,0.001,0.001,0.024,0.089,0.091,0.198,2.051,0.282,0.006,0.434,0.123,0.176,0.284,0.263,0.62,0.057,0.866,0.051,0.094,0.252,1.674,0.503,0.422,0.266,0.206,0,0.538,0.003,0.022,0.063,0,1.728,0,0,0,12.963
"IMP_I",0.176,0.001,0,0.006,0.004,0.002,0.006,0.002,0.576,0.078,0.002,0.039,0.067,0.109,0.062,0.044,0.043,0.008,0.013,0.043,0.004,0.018,0.008,0.004,0.001,0.001,0.011,0.016,0.011,0.141,0.078,0.063,0.001,0.053,0.008,0,0.113,0.019,0.019,0.003,0.009,0.007,0.005,0.012,0.051,0.026,0.056,0.053,0.014,0,4.022,0.07,0.158,0.232,0.02,420.52,0,0,0,427.108
