"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_B07",1.532,0.003,0.025,0.132,8.832,35.928,7.588,5.062,4.109,0.258,0.05,0.324,18.121,20.359,0.822,0.675,19.746,245.325,142.692,6.717,0.63,1.014,2.175,2.296,0.006,0.064,0.67,20.884,0.091,19.993,0.96,0.747,0.001,0.054,0.159,0.006,0.514,0.016,0.067,0.103,0.062,0.14,0.477,0.31,0.481,0.169,0.211,0.056,0.248,0,2.381,0.001,0.154,0.203,0.001,0.237,0,0,0,573.881
"IMP_B08",4.485,0.021,0.093,0.017,1.939,0.559,5.217,0.873,3.208,0.43,0.094,0.916,3.294,10.485,1.206,1.522,23.617,4.066,0.721,0.292,0.19,0.171,0.33,0.573,0.003,0.014,0.278,4.206,0.094,30.531,0.843,0.485,0.019,0.054,0.229,0.005,0.374,0.019,0.032,0.05,0.031,0.445,0.199,0.646,1.044,0.18,0.434,0.044,0.098,0,12.84,0,0.03,0.553,0.002,0.235,0,0,0,118.337
"IMP_B09",0.195,0.002,0.051,0.021,17.383,0.292,0.846,3.331,0.222,0.021,0.007,0.08,5.856,0.466,0.05,0.059,0.948,0.231,0.054,0.041,0.018,0.014,0.063,0.076,0,0.003,0.016,2.803,0.006,1.363,0.166,0.166,0.001,0.036,0.042,0.004,0.042,0.009,0.033,0.036,0.023,0.028,0.074,0.042,0.128,0.033,0.041,0.009,0.012,0,1.115,0,0.073,0.665,0,0.136,0,0,0,37.432
"IMP_C10T12",73.786,0.051,1.416,0.014,1.834,0.38,0.393,0.338,139.444,4.095,0.729,5.067,3.841,41.129,11.541,12.778,1.81,0.7,0.266,1.045,1.231,0.773,1.625,3.814,0.021,0.094,1.158,1.293,0.24,3.911,10.195,1.238,0.01,0.259,0.536,0.03,80.289,0.28,0.505,0.856,0.509,0.777,1.658,1.599,3.73,3.263,6.287,0.892,1.137,0,1296.756,0.005,3.56,4.14,0.024,111.956,0,0,0,1845.308
"IMP_C13T15",13.745,0.232,5.289,0.035,4.155,0.541,0.584,0.729,14.836,503.66,1.223,21.728,1.647,20.748,7.622,18.436,5.327,1.079,0.282,2.343,1.835,1.385,5.048,41.738,0.105,0.663,20.34,2.224,0.422,15.167,67.281,4.512,0.015,0.652,2.125,0.493,29.537,0.678,1.531,1.535,1.701,1.622,8.96,10.913,42.009,9.312,32.364,8.251,11.574,0,984.526,0,0.215,4.381,0.058,38.532,0,0,0,1975.945
"IMP_C16",4.608,0.272,0.126,0.013,0.725,0.153,0.168,0.127,8.485,0.862,30.911,6.791,0.185,2.886,0.85,1.228,1.954,0.241,0.125,1.026,0.478,0.498,1.231,4.457,0.055,0.101,12.936,2.245,0.06,60.394,10.038,1.444,0.002,0.098,1.239,0.016,2.841,0.2,0.314,0.266,0.248,4.125,2.648,1.25,1.24,1.187,1.198,0.418,1.387,0,5.83,0.001,0.216,1.806,0.006,4.319,0,0,0,186.529
"IMP_C17_18",9.032,0.061,0.523,0.007,2.022,0.336,0.228,0.302,124.043,5.5,2.1,279.521,0.982,14.046,22.253,6.746,6.122,0.736,0.43,2.25,3.057,1.976,4.772,7.153,0.015,0.198,4.212,2.827,0.27,7.08,54.762,5.137,0.023,0.45,2.828,0.691,14.829,6.112,4.19,11.924,9.767,1.399,22.108,15.731,26.442,23.228,16.17,2.56,5.821,0,479.978,0.004,1.25,6.791,0.044,14.642,0,0,0,1235.684
"IMP_C19",236.113,4.415,32.448,0.638,84.524,16.235,15.845,19.847,132.393,11.981,7.581,28.078,389.64,258.727,32.694,28.913,28.799,37.753,4.413,8.68,4.841,6.884,11.645,35.284,0.106,0.863,8.541,241.609,6.085,102.784,292.496,1017.086,4.356,262.566,67.766,7.365,49.137,3.452,20.673,16.612,27.493,8.397,41.97,31.424,175.005,40.31,46.314,10.817,22.346,0,2196.654,0.002,0.548,3.453,0.107,25.863,0,0,0,6170.572
"IMP_C20",1327.309,1.591,4.995,0.72,83.495,20.664,20.031,16.238,410.522,198.145,40.895,276.614,211.729,2355.045,583.037,761.622,98.866,32.979,13.878,46.373,63.975,40.383,57.924,188.001,1.02,3.989,61.031,37.26,12.587,173.735,125.796,37.897,0.172,7.17,18.124,0.56,65.129,9.126,4.389,15.83,6.974,34.654,52.775,69.008,64.274,55.112,227.109,11.933,37.642,0,2098.57,0.004,27.334,8.35,0.117,10.733,0,0,0,10133.435
"IMP_C21",36.265,0.031,0.383,0.02,2.953,0.56,0.338,0.503,17.559,2.618,0.515,3.461,2.777,30.887,283.071,8.671,1.209,0.552,0.183,0.645,1.005,0.584,1.597,3.659,0.016,0.094,1.198,1.505,0.3,2.895,7.046,1.914,0.01,0.431,0.519,0.05,1.293,0.204,1.158,1.858,0.614,0.53,8,1.216,25.339,5.101,375.169,1.273,2.789,0,1333.328,0.003,385.705,12.077,0.071,6.673,0,0,0,2578.427
