"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","DutyTypeDescription","Duty Nature","AvMethod","Note"
"036","Australia","000"," World",2023,3025500,"-- Alaska Pollock (Theraga chalcogramma)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3025600,"-- Blue whiting (Micromesistius poutassou, Micromesistius australis)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3025900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3027100,"-- Tilapias (Oreochromis spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3027200,"-- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3027300,"-- Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3027400,"-- Eels (Anguilla spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3027900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028100,"-- Dogfish and other sharks",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028200,"-- Rays and skates (Rajidae)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028300,"-- Toothfish (Dissostichus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028400,"-- Seabass (Dicentrarchus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028500,"-- Seabream (Sparidae)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3028900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3029100,"-- Livers, roes and milt",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3029200,"-- Shark fins",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3029900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3031100,"-- Sockeye salmon (red salmon) (Oncorhynchus nerka)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3031200,"-- Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3031300,"-- Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3031400,"-- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3031900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3032300,"-- Tilapias (Oreochromis spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3032400,"-- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3032500,"-- Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3032600,"-- Eels (Anguilla spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3032900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3033100,"-- Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3033200,"-- Plaice (Pleuronectes platessa)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3033300,"-- Sole (Solea spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3033400,"-- Turbots (Psetta maxima)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3033900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034100,"-- Albacore or longfinned tunas (Thunnus alalunga)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034200,"-- Yellowfin tunas (Thunnus albacares)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034300,"-- Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034400,"-- Bigeye tunas (Thunnus obesus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034500,"-- Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034600,"-- Southern bluefin tunas (Thunnus maccoyii)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3034900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035100,"-- Herrings (Clupea harengus, Clupea pallasii)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035300,"-- Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035400,"-- Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035500,"-- Jack and horse mackerel (Trachurus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035600,"-- Cobia (Rachycentron canadum)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035700,"-- Swordfish (Xiphias gladius)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3035900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036300,"-- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036400,"-- Haddock (Melanogrammus aeglefinus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036500,"-- Coalfish (Pollachius virens)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036600,"-- Hake (Merluccius spp., Urophycis spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036700,"-- Alaska Pollock (Theragra chalcogramma)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036800,"-- Blue whiting (Micromesistius poutassou, Micromesistius australis)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3036900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3038100,"-- Dogfish and other sharks",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3038200,"-- Rays and skates (Rajidae)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3038300,"-- Toothfish (Dissostichus spp.)",,0,2,0,"","MFN applied duty rates","A","",
