"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate"
"894","Zambia","000"," World",2016,27101290,,0,2,25,""
"894","Zambia","000"," World",2016,27101910,,0,2,25,""
"894","Zambia","000"," World",2016,27101920,,0,2,25,""
"894","Zambia","000"," World",2016,27101930,,0,2,25,""
"894","Zambia","000"," World",2016,27101940,,0,2,25,""
"894","Zambia","000"," World",2016,27101950,,0,2,25,""
"894","Zambia","000"," World",2016,27101960,,0,2,25,""
"894","Zambia","000"," World",2016,27101970,,0,2,0,""
"894","Zambia","000"," World",2016,27101990,,0,2,25,""
"894","Zambia","000"," World",2016,27102000,,0,2,25,""
"894","Zambia","000"," World",2016,27109100,,0,2,25,""
"894","Zambia","000"," World",2016,27109900,,0,2,25,""
"894","Zambia","000"," World",2016,27111100,,0,2,15,""
"894","Zambia","000"," World",2016,27111200,,0,2,15,""
"894","Zambia","000"," World",2016,27111300,,0,2,15,""
"894","Zambia","000"," World",2016,27111400,,0,2,15,""
"894","Zambia","000"," World",2016,27111900,,0,2,15,""
"894","Zambia","000"," World",2016,27112100,,0,2,15,""
"894","Zambia","000"," World",2016,27112900,,0,2,15,""
"894","Zambia","000"," World",2016,27121010,,0,2,15,""
"894","Zambia","000"," World",2016,27121020,,0,2,25,""
"894","Zambia","000"," World",2016,27122000,,0,2,5,""
"894","Zambia","000"," World",2016,27129010,,0,2,5,""
"894","Zambia","000"," World",2016,27129020,,0,2,15,""
"894","Zambia","000"," World",2016,27131100,,0,2,0,""
"894","Zambia","000"," World",2016,27131200,,0,2,0,""
"894","Zambia","000"," World",2016,27132000,,0,2,15,""
"894","Zambia","000"," World",2016,27139000,,0,2,15,""
"894","Zambia","000"," World",2016,27141000,,0,2,15,""
"894","Zambia","000"," World",2016,27149000,,0,2,15,""
"894","Zambia","000"," World",2016,27150000,,0,2,15,""
"894","Zambia","000"," World",2016,27160000,,0,2,0,""
"894","Zambia","000"," World",2016,28011010,,0,2,0,""
"894","Zambia","000"," World",2016,28011090,,0,2,0,""
"894","Zambia","000"," World",2016,28012010,,0,2,0,""
"894","Zambia","000"," World",2016,28012020,,0,2,0,""
"894","Zambia","000"," World",2016,28013010,,0,2,0,""
"894","Zambia","000"," World",2016,28013020,,0,2,0,""
"894","Zambia","000"," World",2016,28020010,,0,2,0,""
"894","Zambia","000"," World",2016,28020020,,0,2,0,""
"894","Zambia","000"," World",2016,28030010,,0,2,0,""
"894","Zambia","000"," World",2016,28030020,,0,2,0,""
"894","Zambia","000"," World",2016,28041000,,0,2,0,""
"894","Zambia","000"," World",2016,28042100,,0,2,0,""
"894","Zambia","000"," World",2016,28042900,,0,2,0,""
"894","Zambia","000"," World",2016,28043000,,0,2,0,""
"894","Zambia","000"," World",2016,28044000,,0,2,0,""
"894","Zambia","000"," World",2016,28045000,,0,2,0,""
"894","Zambia","000"," World",2016,28046100,,0,2,0,""
"894","Zambia","000"," World",2016,28046900,,0,2,0,""
"894","Zambia","000"," World",2016,28047010,,0,2,0,""
"894","Zambia","000"," World",2016,28047020,,0,2,0,""
"894","Zambia","000"," World",2016,28048000,,0,2,0,""
"894","Zambia","000"," World",2016,28049000,,0,2,0,""
"894","Zambia","000"," World",2016,28051100,,0,2,0,""
"894","Zambia","000"," World",2016,28051200,,0,2,0,""
"894","Zambia","000"," World",2016,28051900,,0,2,0,""
"894","Zambia","000"," World",2016,28053000,,0,2,0,""
"894","Zambia","000"," World",2016,28054010,,0,2,0,""
"894","Zambia","000"," World",2016,28054020,,0,2,0,""
"894","Zambia","000"," World",2016,28061010,,0,2,0,""
"894","Zambia","000"," World",2016,28061020,,0,2,0,""
"894","Zambia","000"," World",2016,28062010,,0,2,0,""
"894","Zambia","000"," World",2016,28062020,,0,2,0,""
"894","Zambia","000"," World",2016,28070010,,0,2,0,""
"894","Zambia","000"," World",2016,28070020,,0,2,0,""
"894","Zambia","000"," World",2016,28080010,,0,2,0,""
"894","Zambia","000"," World",2016,28080020,,0,2,0,""
"894","Zambia","000"," World",2016,28091010,,0,2,0,""
"894","Zambia","000"," World",2016,28091020,,0,2,0,""
"894","Zambia","000"," World",2016,28092010,,0,2,0,""
"894","Zambia","000"," World",2016,28092020,,0,2,0,""
"894","Zambia","000"," World",2016,28100011,,0,2,0,""
"894","Zambia","000"," World",2016,28100012,,0,2,0,""
"894","Zambia","000"," World",2016,28100021,,0,2,0,""
"894","Zambia","000"," World",2016,28100022,,0,2,0,""
"894","Zambia","000"," World",2016,28111110,,0,2,0,""
"894","Zambia","000"," World",2016,28111120,,0,2,0,""
"894","Zambia","000"," World",2016,28111910,,0,2,0,""
"894","Zambia","000"," World",2016,28111920,,0,2,0,""
"894","Zambia","000"," World",2016,28112110,,0,2,0,""
"894","Zambia","000"," World",2016,28112190,,0,2,0,""
"894","Zambia","000"," World",2016,28112200,,0,2,0,""
"894","Zambia","000"," World",2016,28112900,,0,2,0,""
"894","Zambia","000"," World",2016,28121010,,0,2,0,""
"894","Zambia","000"," World",2016,28121020,,0,2,0,""
"894","Zambia","000"," World",2016,28129010,,0,2,0,""
"894","Zambia","000"," World",2016,28129020,,0,2,0,""
"894","Zambia","000"," World",2016,28131010,,0,2,0,""
"894","Zambia","000"," World",2016,28131020,,0,2,0,""
"894","Zambia","000"," World",2016,28139010,,0,2,0,""
"894","Zambia","000"," World",2016,28139020,,0,2,0,""
"894","Zambia","000"," World",2016,28141010,,0,2,0,""
"894","Zambia","000"," World",2016,28141020,,0,2,0,""
"894","Zambia","000"," World",2016,28142010,,0,2,0,""
"894","Zambia","000"," World",2016,28142020,,0,2,0,""
"894","Zambia","000"," World",2016,28151110,,0,2,0,""
"894","Zambia","000"," World",2016,28151120,,0,2,0,""
"894","Zambia","000"," World",2016,28151210,,0,2,0,""
"894","Zambia","000"," World",2016,28151220,,0,2,0,""
"894","Zambia","000"," World",2016,28152010,,0,2,0,""
"894","Zambia","000"," World",2016,28152020,,0,2,0,""
"894","Zambia","000"," World",2016,28153000,,0,2,0,""
"894","Zambia","000"," World",2016,28161010,,0,2,0,""
"894","Zambia","000"," World",2016,28161020,,0,2,0,""
"894","Zambia","000"," World",2016,28164010,,0,2,0,""
"894","Zambia","000"," World",2016,28164020,,0,2,0,""
"894","Zambia","000"," World",2016,28170010,,0,2,0,""
"894","Zambia","000"," World",2016,28170020,,0,2,0,""
"894","Zambia","000"," World",2016,28181010,,0,2,0,""
"894","Zambia","000"," World",2016,28181020,,0,2,0,""
"894","Zambia","000"," World",2016,28182010,,0,2,0,""
"894","Zambia","000"," World",2016,28182020,,0,2,0,""
"894","Zambia","000"," World",2016,28183010,,0,2,0,""
"894","Zambia","000"," World",2016,28183020,,0,2,0,""
"894","Zambia","000"," World",2016,28191010,,0,2,0,""
"894","Zambia","000"," World",2016,28191020,,0,2,0,""
"894","Zambia","000"," World",2016,28199010,,0,2,0,""
"894","Zambia","000"," World",2016,28199020,,0,2,0,""
"894","Zambia","000"," World",2016,28201010,,0,2,0,""
"894","Zambia","000"," World",2016,28201020,,0,2,0,""
"894","Zambia","000"," World",2016,28209010,,0,2,0,""
"894","Zambia","000"," World",2016,28209020,,0,2,0,""
"894","Zambia","000"," World",2016,28211010,,0,2,0,""
"894","Zambia","000"," World",2016,28211020,,0,2,0,""
"894","Zambia","000"," World",2016,28212010,,0,2,0,""
"894","Zambia","000"," World",2016,28212020,,0,2,0,""
"894","Zambia","000"," World",2016,28220010,,0,2,0,""
"894","Zambia","000"," World",2016,28220020,,0,2,0,""
"894","Zambia","000"," World",2016,28230011,,0,2,0,""
"894","Zambia","000"," World",2016,28230012,,0,2,0,""
"894","Zambia","000"," World",2016,28230091,,0,2,0,""
"894","Zambia","000"," World",2016,28230092,,0,2,0,""
"894","Zambia","000"," World",2016,28241010,,0,2,0,""
"894","Zambia","000"," World",2016,28241020,,0,2,0,""
"894","Zambia","000"," World",2016,28249010,,0,2,0,""
"894","Zambia","000"," World",2016,28249020,,0,2,0,""
"894","Zambia","000"," World",2016,28251010,,0,2,0,""
"894","Zambia","000"," World",2016,28251020,,0,2,0,""
"894","Zambia","000"," World",2016,28252010,,0,2,0,""
"894","Zambia","000"," World",2016,28252020,,0,2,0,""
"894","Zambia","000"," World",2016,28253010,,0,2,0,""
"894","Zambia","000"," World",2016,28253020,,0,2,0,""
"894","Zambia","000"," World",2016,28254010,,0,2,0,""
"894","Zambia","000"," World",2016,28254020,,0,2,0,""
"894","Zambia","000"," World",2016,28255010,,0,2,0,""
"894","Zambia","000"," World",2016,28255020,,0,2,0,""
"894","Zambia","000"," World",2016,28256010,,0,2,0,""
"894","Zambia","000"," World",2016,28256020,,0,2,0,""
"894","Zambia","000"," World",2016,28257010,,0,2,0,""
"894","Zambia","000"," World",2016,28257020,,0,2,0,""
"894","Zambia","000"," World",2016,28258010,,0,2,0,""
"894","Zambia","000"," World",2016,28258020,,0,2,0,""
"894","Zambia","000"," World",2016,28259010,,0,2,0,""
"894","Zambia","000"," World",2016,28259020,,0,2,0,""
"894","Zambia","000"," World",2016,28261210,,0,2,0,""
"894","Zambia","000"," World",2016,28261220,,0,2,0,""
"894","Zambia","000"," World",2016,28261910,,0,2,0,""
"894","Zambia","000"," World",2016,28261920,,0,2,0,""
"894","Zambia","000"," World",2016,28263010,,0,2,0,""
"894","Zambia","000"," World",2016,28263020,,0,2,0,""
"894","Zambia","000"," World",2016,28269010,,0,2,0,""
"894","Zambia","000"," World",2016,28269020,,0,2,0,""
"894","Zambia","000"," World",2016,28271010,,0,2,0,""
"894","Zambia","000"," World",2016,28271020,,0,2,0,""
"894","Zambia","000"," World",2016,28272010,,0,2,0,""
"894","Zambia","000"," World",2016,28272020,,0,2,0,""
"894","Zambia","000"," World",2016,28273110,,0,2,0,""
"894","Zambia","000"," World",2016,28273120,,0,2,0,""
"894","Zambia","000"," World",2016,28273210,,0,2,0,""
"894","Zambia","000"," World",2016,28273220,,0,2,0,""
"894","Zambia","000"," World",2016,28273510,,0,2,0,""
"894","Zambia","000"," World",2016,28273520,,0,2,0,""
"894","Zambia","000"," World",2016,28273910,,0,2,0,""
"894","Zambia","000"," World",2016,28273920,,0,2,0,""
"894","Zambia","000"," World",2016,28274110,,0,2,0,""
"894","Zambia","000"," World",2016,28274120,,0,2,0,""
"894","Zambia","000"," World",2016,28274910,,0,2,0,""
"894","Zambia","000"," World",2016,28274920,,0,2,0,""
"894","Zambia","000"," World",2016,28275110,,0,2,0,""
"894","Zambia","000"," World",2016,28275120,,0,2,0,""
"894","Zambia","000"," World",2016,28275910,,0,2,0,""
"894","Zambia","000"," World",2016,28275920,,0,2,0,""
"894","Zambia","000"," World",2016,28276010,,0,2,0,""
"894","Zambia","000"," World",2016,28276020,,0,2,0,""
"894","Zambia","000"," World",2016,28281010,,0,2,0,""
"894","Zambia","000"," World",2016,28281020,,0,2,0,""
"894","Zambia","000"," World",2016,28289010,,0,2,0,""
"894","Zambia","000"," World",2016,28289020,,0,2,0,""
"894","Zambia","000"," World",2016,28291110,,0,2,0,""
"894","Zambia","000"," World",2016,28291120,,0,2,0,""
"894","Zambia","000"," World",2016,28291910,,0,2,0,""
"894","Zambia","000"," World",2016,28291920,,0,2,0,""
"894","Zambia","000"," World",2016,28299010,,0,2,0,""
"894","Zambia","000"," World",2016,28299020,,0,2,0,""
"894","Zambia","000"," World",2016,28301010,,0,2,0,""
"894","Zambia","000"," World",2016,28301020,,0,2,0,""
"894","Zambia","000"," World",2016,28309010,,0,2,0,""
"894","Zambia","000"," World",2016,28309020,,0,2,0,""
"894","Zambia","000"," World",2016,28311010,,0,2,0,""
"894","Zambia","000"," World",2016,28311020,,0,2,0,""
"894","Zambia","000"," World",2016,28319010,,0,2,0,""
"894","Zambia","000"," World",2016,28319020,,0,2,0,""
"894","Zambia","000"," World",2016,28321010,,0,2,0,""
"894","Zambia","000"," World",2016,28321020,,0,2,0,""
"894","Zambia","000"," World",2016,28322010,,0,2,0,""
"894","Zambia","000"," World",2016,28322020,,0,2,0,""
"894","Zambia","000"," World",2016,28323010,,0,2,0,""
"894","Zambia","000"," World",2016,28323020,,0,2,0,""
"894","Zambia","000"," World",2016,28331110,,0,2,0,""
"894","Zambia","000"," World",2016,28331120,,0,2,0,""
"894","Zambia","000"," World",2016,28331910,,0,2,0,""
"894","Zambia","000"," World",2016,28331920,,0,2,0,""
"894","Zambia","000"," World",2016,28332110,,0,2,0,""
"894","Zambia","000"," World",2016,28332120,,0,2,0,""
"894","Zambia","000"," World",2016,28332210,,0,2,0,""
"894","Zambia","000"," World",2016,28332220,,0,2,0,""
"894","Zambia","000"," World",2016,28332410,,0,2,0,""
"894","Zambia","000"," World",2016,28332420,,0,2,0,""
"894","Zambia","000"," World",2016,28332510,,0,2,0,""
"894","Zambia","000"," World",2016,28332520,,0,2,0,""
"894","Zambia","000"," World",2016,28332710,,0,2,0,""
"894","Zambia","000"," World",2016,28332720,,0,2,0,""
"894","Zambia","000"," World",2016,28332910,,0,2,0,""
"894","Zambia","000"," World",2016,28332920,,0,2,0,""
"894","Zambia","000"," World",2016,28333010,,0,2,0,""
"894","Zambia","000"," World",2016,28333020,,0,2,0,""
"894","Zambia","000"," World",2016,28334010,,0,2,0,""
"894","Zambia","000"," World",2016,28334020,,0,2,0,""
"894","Zambia","000"," World",2016,28341010,,0,2,0,""
"894","Zambia","000"," World",2016,28341090,,0,2,0,""
"894","Zambia","000"," World",2016,28342110,,0,2,0,""
"894","Zambia","000"," World",2016,28342120,,0,2,0,""
"894","Zambia","000"," World",2016,28342910,,0,2,0,""
"894","Zambia","000"," World",2016,28342920,,0,2,0,""
"894","Zambia","000"," World",2016,28351010,,0,2,0,""
"894","Zambia","000"," World",2016,28351020,,0,2,0,""
"894","Zambia","000"," World",2016,28352210,,0,2,0,""
"894","Zambia","000"," World",2016,28352220,,0,2,0,""
"894","Zambia","000"," World",2016,28352410,,0,2,0,""
"894","Zambia","000"," World",2016,28352420,,0,2,0,""
"894","Zambia","000"," World",2016,28352500,,0,2,0,""
"894","Zambia","000"," World",2016,28352600,,0,2,0,""
"894","Zambia","000"," World",2016,28352900,,0,2,0,""
"894","Zambia","000"," World",2016,28353100,,0,2,0,""
"894","Zambia","000"," World",2016,28353900,,0,2,0,""
"894","Zambia","000"," World",2016,28362010,,0,2,0,""
"894","Zambia","000"," World",2016,28362021,,0,2,0,""
"894","Zambia","000"," World",2016,28362022,,0,2,0,""
"894","Zambia","000"," World",2016,28363000,,0,2,0,""
"894","Zambia","000"," World",2016,28364010,,0,2,0,""
"894","Zambia","000"," World",2016,28364020,,0,2,0,""
"894","Zambia","000"," World",2016,28365010,,0,2,0,""
"894","Zambia","000"," World",2016,28365020,,0,2,0,""
"894","Zambia","000"," World",2016,28366010,,0,2,0,""
"894","Zambia","000"," World",2016,28366020,,0,2,0,""
"894","Zambia","000"," World",2016,28369110,,0,2,0,""
"894","Zambia","000"," World",2016,28369120,,0,2,0,""
"894","Zambia","000"," World",2016,28369210,,0,2,0,""
"894","Zambia","000"," World",2016,28369220,,0,2,0,""
"894","Zambia","000"," World",2016,28369910,,0,2,0,""
"894","Zambia","000"," World",2016,28369920,,0,2,0,""
"894","Zambia","000"," World",2016,28371110,,0,2,0,""
"894","Zambia","000"," World",2016,28371120,,0,2,0,""
"894","Zambia","000"," World",2016,28371910,,0,2,0,""
"894","Zambia","000"," World",2016,28371920,,0,2,0,""
"894","Zambia","000"," World",2016,28372010,,0,2,0,""
"894","Zambia","000"," World",2016,28372020,,0,2,0,""
"894","Zambia","000"," World",2016,28391110,,0,2,0,""
"894","Zambia","000"," World",2016,28391120,,0,2,0,""
"894","Zambia","000"," World",2016,28391910,,0,2,0,""
"894","Zambia","000"," World",2016,28391920,,0,2,0,""
"894","Zambia","000"," World",2016,28399010,,0,2,0,""
"894","Zambia","000"," World",2016,28399020,,0,2,0,""
"894","Zambia","000"," World",2016,28401110,,0,2,0,""
"894","Zambia","000"," World",2016,28401120,,0,2,0,""
"894","Zambia","000"," World",2016,28401910,,0,2,0,""
"894","Zambia","000"," World",2016,28401920,,0,2,0,""
"894","Zambia","000"," World",2016,28402010,,0,2,0,""
"894","Zambia","000"," World",2016,28402020,,0,2,0,""
"894","Zambia","000"," World",2016,28403000,,0,2,0,""
"894","Zambia","000"," World",2016,28413010,,0,2,0,""
"894","Zambia","000"," World",2016,28413020,,0,2,0,""
"894","Zambia","000"," World",2016,28415010,,0,2,0,""
"894","Zambia","000"," World",2016,28415020,,0,2,0,""
"894","Zambia","000"," World",2016,28416100,,0,2,0,""
"894","Zambia","000"," World",2016,28416900,,0,2,0,""
"894","Zambia","000"," World",2016,28417010,,0,2,0,""
"894","Zambia","000"," World",2016,28417020,,0,2,0,""
"894","Zambia","000"," World",2016,28418010,,0,2,0,""
"894","Zambia","000"," World",2016,28418020,,0,2,0,""
"894","Zambia","000"," World",2016,28419010,,0,2,0,""
"894","Zambia","000"," World",2016,28419020,,0,2,0,""
"894","Zambia","000"," World",2016,28421010,,0,2,0,""
"894","Zambia","000"," World",2016,28421020,,0,2,0,""
"894","Zambia","000"," World",2016,28429010,,0,2,0,""
"894","Zambia","000"," World",2016,28429020,,0,2,0,""
"894","Zambia","000"," World",2016,28431010,,0,2,0,""
"894","Zambia","000"," World",2016,28431020,,0,2,0,""
"894","Zambia","000"," World",2016,28432110,,0,2,0,""
"894","Zambia","000"," World",2016,28432120,,0,2,0,""
"894","Zambia","000"," World",2016,28432910,,0,2,0,""
"894","Zambia","000"," World",2016,28432920,,0,2,0,""
"894","Zambia","000"," World",2016,28433010,,0,2,0,""
"894","Zambia","000"," World",2016,28433020,,0,2,0,""
"894","Zambia","000"," World",2016,28439010,,0,2,0,""
"894","Zambia","000"," World",2016,28439020,,0,2,0,""
"894","Zambia","000"," World",2016,28441000,,0,2,0,""
"894","Zambia","000"," World",2016,28442000,,0,2,0,""
"894","Zambia","000"," World",2016,28443000,,0,2,0,""
"894","Zambia","000"," World",2016,28444000,,0,2,0,""
"894","Zambia","000"," World",2016,28445000,,0,2,0,""
"894","Zambia","000"," World",2016,28451000,,0,2,0,""
"894","Zambia","000"," World",2016,28459000,,0,2,0,""
"894","Zambia","000"," World",2016,28461010,,0,2,0,""
"894","Zambia","000"," World",2016,28461020,,0,2,0,""
"894","Zambia","000"," World",2016,28469010,,0,2,0,""
"894","Zambia","000"," World",2016,28469020,,0,2,0,""
"894","Zambia","000"," World",2016,28470000,,0,2,0,""
"894","Zambia","000"," World",2016,28480000,,0,2,0,""
"894","Zambia","000"," World",2016,28491000,,0,2,0,""
"894","Zambia","000"," World",2016,28492000,,0,2,0,""
"894","Zambia","000"," World",2016,28499000,,0,2,0,""
"894","Zambia","000"," World",2016,28500010,,0,2,0,""
"894","Zambia","000"," World",2016,28500020,,0,2,0,""
"894","Zambia","000"," World",2016,28521010,,0,2,0,""
"894","Zambia","000"," World",2016,28521020,,0,2,0,""
"894","Zambia","000"," World",2016,28529010,,0,2,0,""
"894","Zambia","000"," World",2016,28529020,,0,2,0,""
"894","Zambia","000"," World",2016,28530010,,0,2,0,""
"894","Zambia","000"," World",2016,28530020,,0,2,0,""
"894","Zambia","000"," World",2016,29011010,,0,2,0,""
"894","Zambia","000"," World",2016,29011020,,0,2,15,""
"894","Zambia","000"," World",2016,29012110,,0,2,0,""
"894","Zambia","000"," World",2016,29012120,,0,2,15,""
"894","Zambia","000"," World",2016,29012210,,0,2,0,""
"894","Zambia","000"," World",2016,29012220,,0,2,15,""
"894","Zambia","000"," World",2016,29012310,,0,2,0,""
"894","Zambia","000"," World",2016,29012320,,0,2,15,""
"894","Zambia","000"," World",2016,29012410,,0,2,0,""
"894","Zambia","000"," World",2016,29012420,,0,2,15,""
"894","Zambia","000"," World",2016,29012910,,0,2,0,""
"894","Zambia","000"," World",2016,29012920,,0,2,15,""
"894","Zambia","000"," World",2016,29021110,,0,2,0,""
"894","Zambia","000"," World",2016,29021120,,0,2,15,""
"894","Zambia","000"," World",2016,29021910,,0,2,0,""
"894","Zambia","000"," World",2016,29021920,,0,2,15,""
"894","Zambia","000"," World",2016,29022010,,0,2,0,""
"894","Zambia","000"," World",2016,29022020,,0,2,15,""
"894","Zambia","000"," World",2016,29023010,,0,2,0,""
"894","Zambia","000"," World",2016,29023020,,0,2,15,""
"894","Zambia","000"," World",2016,29024110,,0,2,0,""
"894","Zambia","000"," World",2016,29024120,,0,2,15,""
"894","Zambia","000"," World",2016,29024210,,0,2,0,""
"894","Zambia","000"," World",2016,29024220,,0,2,15,""
"894","Zambia","000"," World",2016,29024310,,0,2,0,""
"894","Zambia","000"," World",2016,29024320,,0,2,15,""
"894","Zambia","000"," World",2016,29024410,,0,2,0,""
"894","Zambia","000"," World",2016,29024420,,0,2,15,""
"894","Zambia","000"," World",2016,29025010,,0,2,0,""
"894","Zambia","000"," World",2016,29025020,,0,2,15,""
"894","Zambia","000"," World",2016,29026010,,0,2,0,""
"894","Zambia","000"," World",2016,29026020,,0,2,15,""
"894","Zambia","000"," World",2016,29027010,,0,2,0,""
"894","Zambia","000"," World",2016,29027020,,0,2,15,""
"894","Zambia","000"," World",2016,29029010,,0,2,0,""
"894","Zambia","000"," World",2016,29029020,,0,2,15,""
"894","Zambia","000"," World",2016,29031100,,0,2,0,""
"894","Zambia","000"," World",2016,29031200,,0,2,0,""
"894","Zambia","000"," World",2016,29031300,,0,2,0,""
"894","Zambia","000"," World",2016,29031400,,0,2,0,""
"894","Zambia","000"," World",2016,29031500,,0,2,0,""
"894","Zambia","000"," World",2016,29031910,,0,2,0,""
"894","Zambia","000"," World",2016,29032100,,0,2,0,""
"894","Zambia","000"," World",2016,29032200,,0,2,0,""
"894","Zambia","000"," World",2016,29032300,,0,2,0,""
"894","Zambia","000"," World",2016,29032900,,0,2,0,""
"894","Zambia","000"," World",2016,29033100,,0,2,0,""
"894","Zambia","000"," World",2016,29033910,,0,2,0,""
"894","Zambia","000"," World",2016,29033990,,0,2,0,""
"894","Zambia","000"," World",2016,29037100,,0,2,0,""
"894","Zambia","000"," World",2016,29037200,,0,2,0,""
"894","Zambia","000"," World",2016,29037300,,0,2,0,""
"894","Zambia","000"," World",2016,29037400,,0,2,0,""
"894","Zambia","000"," World",2016,29037500,,0,2,0,""
"894","Zambia","000"," World",2016,29037600,,0,2,0,""
"894","Zambia","000"," World",2016,29037700,,0,2,0,""
"894","Zambia","000"," World",2016,29037800,,0,2,0,""
"894","Zambia","000"," World",2016,29037900,,0,2,0,""
"894","Zambia","000"," World",2016,29038100,,0,2,0,""
"894","Zambia","000"," World",2016,29038200,,0,2,0,""
"894","Zambia","000"," World",2016,29038900,,0,2,0,""
"894","Zambia","000"," World",2016,29039100,,0,2,0,""
"894","Zambia","000"," World",2016,29039200,,0,2,0,""
"894","Zambia","000"," World",2016,29039900,,0,2,0,""
"894","Zambia","000"," World",2016,29041010,,0,2,0,""
"894","Zambia","000"," World",2016,29041020,,0,2,0,""
"894","Zambia","000"," World",2016,29042010,,0,2,0,""
"894","Zambia","000"," World",2016,29042020,,0,2,0,""
"894","Zambia","000"," World",2016,29049010,,0,2,0,""
"894","Zambia","000"," World",2016,29049020,,0,2,0,""
"894","Zambia","000"," World",2016,29051100,,0,2,0,""
"894","Zambia","000"," World",2016,29051200,,0,2,0,""
"894","Zambia","000"," World",2016,29051300,,0,2,0,""
"894","Zambia","000"," World",2016,29051400,,0,2,0,""
"894","Zambia","000"," World",2016,29051600,,0,2,0,""
"894","Zambia","000"," World",2016,29051700,,0,2,0,""
"894","Zambia","000"," World",2016,29051900,,0,2,0,""
"894","Zambia","000"," World",2016,29052200,,0,2,0,""
"894","Zambia","000"," World",2016,29052900,,0,2,0,""
"894","Zambia","000"," World",2016,29053100,,0,2,0,""
"894","Zambia","000"," World",2016,29053200,,0,2,0,""
"894","Zambia","000"," World",2016,29053900,,0,2,0,""
"894","Zambia","000"," World",2016,29054100,,0,2,0,""
"894","Zambia","000"," World",2016,29054200,,0,2,0,""
"894","Zambia","000"," World",2016,29054300,,0,2,0,""
"894","Zambia","000"," World",2016,29054400,,0,2,0,""
"894","Zambia","000"," World",2016,29054500,,0,2,0,""
"894","Zambia","000"," World",2016,29054900,,0,2,0,""
"894","Zambia","000"," World",2016,29055100,,0,2,0,""
"894","Zambia","000"," World",2016,29055900,,0,2,0,""
"894","Zambia","000"," World",2016,29061100,,0,2,0,""
"894","Zambia","000"," World",2016,29061200,,0,2,0,""
"894","Zambia","000"," World",2016,29061300,,0,2,0,""
"894","Zambia","000"," World",2016,29061900,,0,2,0,""
"894","Zambia","000"," World",2016,29062100,,0,2,0,""
"894","Zambia","000"," World",2016,29062900,,0,2,0,""
"894","Zambia","000"," World",2016,29071100,,0,2,0,""
"894","Zambia","000"," World",2016,29071200,,0,2,0,""
"894","Zambia","000"," World",2016,29071300,,0,2,0,""
"894","Zambia","000"," World",2016,29071500,,0,2,0,""
"894","Zambia","000"," World",2016,29071900,,0,2,15,""
"894","Zambia","000"," World",2016,29072100,,0,2,0,""
"894","Zambia","000"," World",2016,29072200,,0,2,0,""
"894","Zambia","000"," World",2016,29072300,,0,2,0,""
"894","Zambia","000"," World",2016,29072900,,0,2,0,""
"894","Zambia","000"," World",2016,29081110,,0,2,0,""
"894","Zambia","000"," World",2016,29081120,,0,2,15,""
"894","Zambia","000"," World",2016,29081910,,0,2,0,""
"894","Zambia","000"," World",2016,29081920,,0,2,15,""
"894","Zambia","000"," World",2016,29089110,,0,2,0,""
"894","Zambia","000"," World",2016,29089120,,0,2,15,""
"894","Zambia","000"," World",2016,29089210,,0,2,0,""
"894","Zambia","000"," World",2016,29089220,,0,2,0,""
"894","Zambia","000"," World",2016,29089910,,0,2,0,""
"894","Zambia","000"," World",2016,29089920,,0,2,15,""
"894","Zambia","000"," World",2016,29091110,,0,2,0,""
"894","Zambia","000"," World",2016,29091120,,0,2,15,""
"894","Zambia","000"," World",2016,29091910,,0,2,0,""
"894","Zambia","000"," World",2016,29091920,,0,2,15,""
"894","Zambia","000"," World",2016,29092010,,0,2,0,""
"894","Zambia","000"," World",2016,29092020,,0,2,15,""
"894","Zambia","000"," World",2016,29093010,,0,2,0,""
"894","Zambia","000"," World",2016,29093020,,0,2,15,""
"894","Zambia","000"," World",2016,29094110,,0,2,0,""
"894","Zambia","000"," World",2016,29094120,,0,2,15,""
"894","Zambia","000"," World",2016,29094310,,0,2,0,""
"894","Zambia","000"," World",2016,29094320,,0,2,15,""
"894","Zambia","000"," World",2016,29094410,,0,2,0,""
"894","Zambia","000"," World",2016,29094420,,0,2,15,""
"894","Zambia","000"," World",2016,29094910,,0,2,0,""
"894","Zambia","000"," World",2016,29094920,,0,2,15,""
"894","Zambia","000"," World",2016,29095010,,0,2,0,""
"894","Zambia","000"," World",2016,29095020,,0,2,15,""
"894","Zambia","000"," World",2016,29096000,,0,2,0,""
"894","Zambia","000"," World",2016,29101010,,0,2,0,""
"894","Zambia","000"," World",2016,29101020,,0,2,15,""
"894","Zambia","000"," World",2016,29102010,,0,2,0,""
"894","Zambia","000"," World",2016,29102020,,0,2,15,""
"894","Zambia","000"," World",2016,29103010,,0,2,0,""
"894","Zambia","000"," World",2016,29103020,,0,2,15,""
"894","Zambia","000"," World",2016,29104010,,0,2,0,""
"894","Zambia","000"," World",2016,29104020,,0,2,15,""
"894","Zambia","000"," World",2016,29109010,,0,2,0,""
"894","Zambia","000"," World",2016,29109020,,0,2,15,""
"894","Zambia","000"," World",2016,29110010,,0,2,0,""
"894","Zambia","000"," World",2016,29110090,,0,2,15,""
"894","Zambia","000"," World",2016,29121100,,0,2,0,""
"894","Zambia","000"," World",2016,29121200,,0,2,0,""
"894","Zambia","000"," World",2016,29121900,,0,2,0,""
