"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"807","North Macedonia","000"," World",2023,101210000,,0,2,0,"","- - Pure-bred breeding animals","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,101291000,,0,2,0,"","- - - For slaughter","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,101299000,,0,2,0,"","- - - Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,101300000,,0,2,0,"","- Asses","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,101900000,,0,2,0,"","- Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102211000,,0,2,0,"","- - - Heifers (female bovines that have never calved)","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102213000,,0,2,0,"","- - - Cows","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102219000,,0,2,0,"","- - - Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102290500,,0,2,10,"","- - - Of the sub-genus Bibos or of the sub-genus Poephagus","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102291000,,0,2,0,"","- - - - Of a weight not exceeding 80 kg . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102292100,,0,2,5,"","- - - - - For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102292900,,0,2,5,"","- - - - - Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102294100,,0,2,10,"","- - - - - For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102294900,,0,2,10,"","- - - - - Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102295100,,0,2,15,"","- - - - - - For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102295900,,0,2,10,"","- - - - - - Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102296100,,0,2,15,"","- - - - - - For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102296900,,0,2,10,"","- - - - - - Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102299100,,0,2,15,"","- - - - - - For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102299900,,0,2,10,"","- - - - - - Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102310000,,0,2,0,"","--- Pure-bred breeding animals","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102391010,,0,2,0,"","----Of a weight not exceeding 80 kg . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102391030,,0,2,5,"","----Of a weight exceeding 80 kg but not exceeding 160 kg","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102391050,,0,2,10,"","----Of a weight exceeding 160 kg but not exceeding 300 kg","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102391091,,0,2,15,"","----- For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102391099,,0,2,10,"","-----Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102399000,,0,2,10,"","- - - Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102902000,,0,2,0,"","- - Pure-bred breeding animals","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909110,,0,2,0,"","- - - -Of a weight not exceeding 80 kg . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909130,,0,2,5,"","- - - -Of a weight exceeding 80 kg but not exceeding 160 kg","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909150,,0,2,10,"","- - - - Of a weight exceeding 160 kg but not exceeding 300 kg","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909191,,0,2,15,"","-----For slaughter . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909199,,0,2,10,"","-----Other","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,102909900,,0,2,10,"","- - -Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,103100000,,0,2,0,"","- Pure-bred breeding animals (14) . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,103911000,,0,2,0,"","- - - Domestic species . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,103919000,,0,2,0,"","- - - Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,103921100,,0,2,,"5+0.44 eur/kg max.66","- - - - Sows having farrowed at least once, of a weight of not less than 160 kg . . .","MFN applied duty rates","M",,
"807","North Macedonia","000"," World",2023,103921900,,0,2,,"5+0.44 eur/kg max.66","----Other . . .","MFN applied duty rates","M",,
"807","North Macedonia","000"," World",2023,103929000,,0,2,,"5+0.44 eur/kg max.56","- - - Other . . .","MFN applied duty rates","M",,
"807","North Macedonia","000"," World",2023,104101000,,0,2,0,"","- - Pure-bred breeding animals . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,104103000,,0,2,35,"","--- Lambs (up to a year old) . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,104108000,,0,2,35,"","- - - Other . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,104201000,,0,2,0,"","- - Pure-bred breeding animals . . .","MFN applied duty rates","A",,
"807","North Macedonia","000"," World",2023,104209000,,0,2,35,"","- - Other . . .","MFN applied duty rates","A",,
