"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate"
"392","Japan","000"," World",2023,30194110,"----Atlantic bluefin tunas (Thunnus thynnus)",,0,2,0,""
"392","Japan","000"," World",2023,30194120,"----Pacific bluefin tunas (Thunnus orientalis)",,0,2,0,""
"392","Japan","000"," World",2023,30194210,"----Atlantic bluefin tunas (Thunnus thynnus)",,0,2,3.5,""
"392","Japan","000"," World",2023,30194220,"----Pacific bluefin tunas (Thunnus orientalis)",,0,2,3.5,""
"392","Japan","000"," World",2023,30195100,"---1 Fry for fish culture",,0,2,0,""
"392","Japan","000"," World",2023,30195900,"---2 Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30199111,"-----Buri (Seriola quinqueradiata)",,0,2,0,""
"392","Japan","000"," World",2023,30199119,"-----Other",,0,2,0,""
"392","Japan","000"," World",2023,30199120,"----Carp",,0,2,0,""
"392","Japan","000"," World",2023,30199190,"----Other",,0,2,0,""
"392","Japan","000"," World",2023,30199210,"----(1) Nishin (Clupea spp.), Tara (Gadus spp., Theragra spp. and Merluccius spp.), Buri (Seriola spp.), Saba (Scomber spp.), Iwashi (Etrumeus spp., Sardinops spp. and Engraulis spp.), Aji (Trachurus spp. and Decapterus spp.) and Samma (Cololabis spp.)",,0,2,10,""
"392","Japan","000"," World",2023,30199220,"-----Hirame (Paralichthys spp.)",,0,2,3.5,""
"392","Japan","000"," World",2023,30199290,"-----Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30211000,"--Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",,0,2,3.5,""
"392","Japan","000"," World",2023,30213011,"---Red salmon (Oncorhynchus nerka)",,0,2,3.5,""
"392","Japan","000"," World",2023,30213012,"---Silver salmon (Oncorhynchus kisutch)",,0,2,3.5,""
"392","Japan","000"," World",2023,30213019,"---Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30214000,"--Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",,0,2,3.5,""
"392","Japan","000"," World",2023,30219000,"--Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30221000,"--Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",,0,2,3.5,""
"392","Japan","000"," World",2023,30222000,"--Plaice (Pleuronectes platessa)",,0,2,3.5,""
"392","Japan","000"," World",2023,30223000,"--Sole (Solea spp.)",,0,2,3.5,""
"392","Japan","000"," World",2023,30224000,"--Turbots (Psetta maxima)",,0,2,3.5,""
"392","Japan","000"," World",2023,30229000,"--Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30231000,"--Albacore or longfinned tunas (Thunnus alalunga)",,0,2,3.5,""
"392","Japan","000"," World",2023,30232000,"--Yellowfin tunas (Thunnus albacares)",,0,2,3.5,""
"392","Japan","000"," World",2023,30233000,"--Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)",,0,2,3.5,""
"392","Japan","000"," World",2023,30234000,"--Bigeye tunas (Thunnus obesus)",,0,2,3.5,""
"392","Japan","000"," World",2023,30235010,"---Atlantic bluefin tunas (Thunnus thynnus)",,0,2,3.5,""
"392","Japan","000"," World",2023,30235020,"---Pacific bluefin tunas (Thunnus orientalis)",,0,2,3.5,""
"392","Japan","000"," World",2023,30236000,"--Southern bluefin tunas (Thunnus maccoyii)",,0,2,3.5,""
"392","Japan","000"," World",2023,30239000,"--Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30241000,"--Herrings (Clupea harengus, Clupea pallasii)",,0,2,10,""
"392","Japan","000"," World",2023,30242000,"--Anchovies (Engraulis spp.)",,0,2,10,""
"392","Japan","000"," World",2023,30243100,"---1 Of Sardinops spp.",,0,2,10,""
"392","Japan","000"," World",2023,30243200,"---2 Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30244000,"--Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",,0,2,10,""
"392","Japan","000"," World",2023,30245000,"--Jack and horse mackerel (Trachurus spp.)",,0,2,10,""
"392","Japan","000"," World",2023,30246000,"--Cobia (Rachycentron canadum)",,0,2,3.5,""
"392","Japan","000"," World",2023,30247000,"--Swordfish (Xiphias gladius)",,0,2,3.5,""
"392","Japan","000"," World",2023,30249100,"---1 Pacific saury (Cololabis saira) and scads (Decapterus spp.)",,0,2,10,""
"392","Japan","000"," World",2023,30249210,"----Seerfishes (Scomberomorus spp.)",,0,2,3.5,""
"392","Japan","000"," World",2023,30249220,"----Marlin (Istiophoridae)",,0,2,3.5,""
"392","Japan","000"," World",2023,30249290,"----Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30251000,"--Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",,0,2,10,""
"392","Japan","000"," World",2023,30252000,"--Haddock (Melanogrammus aeglefinus)",,0,2,3.5,""
"392","Japan","000"," World",2023,30253000,"--Coalfish (Pollachius virens)",,0,2,3.5,""
"392","Japan","000"," World",2023,30254100,"---1 Of Merluccius spp.",,0,2,10,""
"392","Japan","000"," World",2023,30254200,"---2 Of Urophycis spp.",,0,2,3.5,""
"392","Japan","000"," World",2023,30255000,"--Alaska Pollock (Theragra chalcogramma)",,0,2,10,""
"392","Japan","000"," World",2023,30256000,"--Blue whitings (Micromesistius poutassou, Micromesistius australis)",,0,2,3.5,""
"392","Japan","000"," World",2023,30259100,"---1 Tara (Gadus spp., Theragra spp.)",,0,2,10,""
"392","Japan","000"," World",2023,30259200,"---2 Other",,0,2,3.5,""
"392","Japan","000"," World",2023,30271000,"--Tilapias (Oreochromis spp.)",,0,2,3.5,""
"392","Japan","000"," World",2023,30272000,"--Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,2,3.5,""
