"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","DutyTypeDescription","Duty Nature","AvMethod","Note"
"051","Armenia","000"," World",2018,106141010,"- - - - For scientific and research purposes",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106141090,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106149010,"- - - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106149090,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190010,"- - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190091,"- - - - Foxes",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190092,"- - - - Arctic foxes",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190093,"- - - - Sables",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190094,"- - - - Minks",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106190099,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106200010,"- - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106200090,"- - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106310010,"- - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106310090,"- - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106320010,"- - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106320090,"- - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106330010,"- - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106330090,"- - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106391000,"- - - Pigeons",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106398010,"- - - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106398090,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106410001,"- - - - Female bees",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106410002,"- - - - Bee packages",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106410003,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106410008,"- - - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106410009,"- - - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106490001,"- - - For scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106490009,"- - - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106900010,"- - Species for scientific and research purposes",,0,2,0,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,106900090,"- - Other",,0,2,5,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,201100001,"- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 10 000 2 or 0201 10 000 3",,0,2,15,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,201100002,"- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight",,0,2,15,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,201100003,"- - - High-quality beef 12)",,0,2,15,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,201100008,"- - - Other",,0,2,,"50% but not less than 1 euro per kg","MFN applied duty rates","M",,""
"051","Armenia","000"," World",2018,201202001,"- - in the manner referred to in Additional Note 3 of the Eurasian Economic Union to Chapter 02, excluding those of sub-subheading 0201 20 200 2 or 0201 20 200 3",,0,2,15,"","MFN applied duty rates","A",,""
"051","Armenia","000"," World",2018,201202002,"- - - Beef with cost of delivery to the franco-border of the importing country not less than 8,000 Euro per 1,000 kg of net weight",,0,2,15,"","MFN applied duty rates","A",,""
